CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_SERV,
dummy,,,,,,,,,,,,,,,,,,,,,
08483,14963,733,33.6,445.3,4278,-,0,2520,9943,2496,98,15323,8668,622,3775,4181,622,3046,1480,1366,
08501,16145,-279,34.51,467.8,4283,-,0,2492,10461,3191,117,14328,7754,1550,3453,2730,1550,2539,865,1048,
08502,17796,-431,48.35,368.1,4914,-,0,2728,11536,3532,390,14392,6535,1068,3072,2369,1068,2269,801,946,
08503,20039,-682,63.4,316.1,5359,-,0,3028,12670,4341,61,17902,8443,930,4012,3483,930,3051,1620,1292,
08504,7556,-208,29.22,258.6,1875,-,0,1201,4728,1627,11,6941,3637,520,2153,957,520,1946,321,437,
08505,17145,-220,36.24,473.1,4631,-,0,2520,11090,3482,44,14609,7304,1590,2442,3258,1590,1781,1233,1475,
08521,24352,-656,59.1,412,6066,-,0,3871,15626,4812,165,21210,10314,2651,3962,3686,2651,2539,1385,1335,
08522,9536,185,19.83,480.9,2627,-,0,1485,6187,1864,171,8270,4111,465,1961,1641,465,1321,553,636,
08523,24230,884,43.84,552.7,7010,-,0,3929,16164,4078,836,22687,12045,1077,5881,5038,1076,4675,2412,1691,
08541,48007,949,52.8,909.2,15103,-,5119,7551,34590,5865,386,51479,30496,2006,15973,12161,2004,13596,4544,4399,
08542,10218,-94,23.09,442.5,2802,-,0,1590,6962,1666,41,12268,7876,328,4951,2572,328,4049,690,659,
08543,39718,-141,49.78,797.9,11447,-,0,6704,27834,5179,440,32607,15120,1753,6353,6840,1753,4222,2679,2249,
08544,15252,-161,32.46,469.9,3637,-,0,2341,9986,2925,140,13705,6957,1409,2738,2782,1408,1813,902,1209,
08546,27171,-66,46.58,583.3,7498,-,7177,4300,18108,4763,282,27324,14791,1668,5675,7251,1667,4261,2984,2689,
08561,50362,4541,35.63,1413.5,16409,-,32289,8678,36449,5228,511,40766,17953,406,6088,11154,406,4492,4340,4669,
08563,33466,-339,32.87,1018.1,10452,-,13799,4556,24218,4682,152,25394,8400,649,2682,4994,649,1911,1934,2179,
08564,19033,-1169,24.9,764.4,5758,-,8810,2131,13987,2912,47,11594,3696,476,1251,1927,476,687,606,920,
09201,443808,8451,312.16,1421.7,167494,-,349054,67252,311665,64527,4758,486539,256783,6274,71173,175497,6256,45568,67464,70385,
09202,163140,-2688,177.82,917.4,57119,-,94700,22503,109620,30943,2120,161142,78343,2216,33251,42572,2215,27288,17123,18220,
09203,83855,-1282,122.06,687,27337,-,43835,12256,55150,16420,729,88095,42054,2095,14002,25818,2092,10138,10156,10502,
09204,83414,-655,84.37,988.7,28869,-,40710,12657,55881,14875,977,88252,46144,1687,19818,24395,1686,15846,10164,9370,
09205,94128,1075,313.3,300.4,29397,-,38531,14966,61917,17172,470,92741,48960,4112,20346,24325,4107,15608,9262,9776,
09206,17428,-1446,320.98,54.3,6363,-,5049,2244,10734,4450,79,18432,10461,212,2967,7275,207,2065,2276,3782,
09207,62476,1665,243.52,256.6,19522,-,9676,10003,40745,11728,281,55462,26261,2341,9551,14234,2340,6096,5781,5987,
09208,155198,5083,171.61,904.4,52760,-,75948,24439,108634,21912,2912,159711,83923,4563,31848,46882,4563,24870,18555,18369,
09209,64648,1308,111.76,578.5,20473,-,23913,10512,44503,9599,2835,68681,38614,3375,18655,16517,3375,15162,5887,7289,
09210,56557,2874,133.97,422.2,19550,-,13989,8810,38705,8990,577,60747,33369,3501,14196,15488,3483,11324,5502,7036,
09211,36466,-184,170.66,213.7,11637,-,11588,5751,24139,6554,203,35655,17732,1556,6809,9343,1552,5213,3141,4382,
09212,58783,2508,343.12,171.3,19225,-,20089,9978,40438,8366,931,55538,29134,2754,11088,15243,2748,7178,5488,6805,
09301,29421,1721,54.52,539.6,8888,-,0,5256,20052,4113,113,29695,16413,2048,8755,5585,2046,7549,2074,2121,
09302,21235,1391,31.35,677.4,6261,-,10059,4404,14214,2615,54,18637,8784,1210,2045,5492,1210,1424,1013,3866,
09303,9442,200,56.9,165.9,2516,-,0,1524,6018,1900,23,7866,3857,756,1517,1581,755,1083,526,713,
09304,34310,1694,47.72,719,10786,-,13424,5557,24299,4422,138,25474,10767,943,3961,5757,937,2829,1776,2930,
09321,6913,118,32,216,1891,-,0,993,4349,1568,27,6253,3488,663,1539,1280,663,1261,412,663,
09322,10636,-330,177.32,60,2894,-,0,1641,6421,2573,118,9747,5029,817,2336,1869,813,1835,589,893,
09323,3797,-583,185.79,20.4,1659,-,0,309,1979,1509,11,3981,1765,28,743,994,23,557,278,535,
09341,16882,-421,55.45,304.5,4513,-,0,2488,10733,3661,173,14094,7414,2215,2818,2340,2215,1928,779,1092,
09342,25685,430,89.54,286.9,7222,-,0,4240,16708,4731,137,21827,10132,1254,4624,4235,1254,3469,1653,2080,
09343,17466,-1066,172.71,101.1,5036,-,0,2377,10218,4871,67,15887,7658,1555,2521,3574,1554,1847,1127,1974,
09344,12441,-105,64.24,193.7,3559,-,0,2214,7766,2461,47,10662,5480,1087,2027,2360,1087,1565,601,1175,
09345,16988,-436,70.23,241.9,4536,-,0,2460,10883,3622,55,25340,18213,1981,5378,10787,1981,4570,1011,8625,
09361,39853,30,61.08,652.5,12824,-,18008,5839,27703,6311,268,35131,17483,2078,5767,9567,2077,4088,3056,5117,
09362,19498,324,22.43,869.3,6257,-,8684,2916,13442,3129,72,18258,9632,945,3487,5174,945,2663,1836,1916,
09363,16714,1023,20.8,803.6,5383,-,5969,2673,11401,2632,96,13450,6178,798,1845,3520,797,1247,1032,1717,
09364,26674,185,30.25,881.8,8347,-,13711,4184,18772,3703,233,21080,9695,820,4801,4018,820,4026,1426,1859,
09365,28490,41,39.8,715.8,8894,-,11155,4308,19947,4205,237,26188,13542,1006,7665,4835,1006,6781,1761,1830,
09366,19110,-767,60.45,316.1,5366,-,0,2565,12314,4228,61,15858,7271,900,3219,3135,900,2145,1094,1188,
09367,19525,-223,46.74,417.7,5818,-,0,2865,12991,3669,109,16226,7811,849,2911,4010,849,2115,1298,1527,
09368,13862,-437,30.52,454.2,3904,-,0,1975,9276,2611,45,10961,5329,961,2345,2017,961,1671,779,829,
09382,2411,-212,427.37,5.6,942,-,0,316,1425,670,31,2490,1497,73,345,1077,63,62,187,708,
09383,12031,-1269,272.27,44.2,5198,-,0,1414,8103,2514,191,12731,7989,189,643,7154,184,107,1400,4917,
09384,14171,-558,175.99,80.5,3817,-,0,2127,8832,3211,85,11904,5487,1108,2216,2152,1104,1496,651,1098,
09385,28720,1772,49.99,574.5,8706,-,0,4657,19390,4673,89,25209,11435,1290,3827,6297,1285,2694,2282,2774,
09386,29777,1992,70.9,420,9625,-,0,5023,19689,5065,130,24744,11652,1803,4534,5288,1803,3397,1591,2845,
09387,11310,-31,75.47,149.9,3116,-,0,1625,7130,2555,37,12173,6923,1037,2822,3057,1003,2231,703,1890,
09401,13382,135,81.56,164.1,3746,-,0,1967,8503,2912,150,11249,5588,1225,2508,1845,1224,1872,489,1020,
09402,19408,-880,92.86,209,5888,-,0,2732,11840,4836,113,19482,9624,957,4213,4418,957,3376,1589,2024,
09403,13831,-519,151.68,91.2,3793,-,0,2068,8128,3635,49,12372,5968,1137,2108,2718,1135,1419,912,1289,
09404,7168,-256,41.16,174.1,2013,-,0,1116,4380,1672,15,6771,3693,649,1505,1507,644,1154,510,725,
09405,5402,-289,32.68,165.3,1329,-,0,743,3276,1383,7,4769,2722,970,975,775,970,619,182,410,
09406,17034,-655,187.47,90.9,4165,-,0,2351,10861,3822,296,15409,6948,1461,2738,2735,1448,1843,804,1230,
09407,27027,279,372.31,72.6,7669,-,0,4054,16945,5932,108,28709,16430,2580,3800,10008,2580,2227,2286,6602,
09409,43186,3533,59.63,724.2,14941,-,11576,7607,29775,5804,548,40538,20341,1306,6872,11989,1301,4796,4531,5246,
09410,8859,-340,190.07,46.6,2958,-,0,1207,5572,2080,91,9291,5767,848,1297,3619,848,765,831,2440,
09421,29582,-874,180.04,164.3,9227,-,5379,4181,19107,6293,147,24348,10817,824,4437,5545,823,3486,2003,2488,
09422,12675,-899,91.66,138.3,4026,-,0,1558,7738,3379,39,12767,5626,241,2618,2763,241,1872,1126,932,
10201,284155,-633,147.34,1928.6,106078,-,204541,42152,190894,50425,2506,315107,168079,5768,44187,116612,5747,26985,40453,50652,
10202,239904,1771,110.72,2166.8,90522,-,171141,36158,163416,40196,1897,264874,139634,2629,40363,95860,2616,27477,39458,37230,
10203,115434,-4943,137.47,839.7,41868,-,88575,14943,75739,24728,1170,118379,56623,557,23867,32027,556,19658,12690,14013,
10204,125751,5515,65.17,1929.6,44667,-,68656,19918,85256,20560,5422,128925,68194,1851,29370,36635,1841,24608,14735,15482,
10205,147906,4849,97.96,1509.9,53958,-,82866,22184,102195,21034,4409,156712,85184,2215,36477,46020,2214,30272,17494,18844,
10206,46339,-865,136.31,340,15942,-,22688,7218,29459,9661,274,46289,23364,2157,7025,14129,2143,3811,5440,5943,
10207,79371,2514,60.98,1301.6,27601,-,37913,11994,53352,13267,995,76960,39377,2429,13677,23024,2426,10894,9503,8565,
10208,48761,-406,51.59,945.2,16580,-,17727,7437,32103,9176,299,50519,24651,896,7401,16052,894,4748,5916,6720,
10209,62951,275,127.64,493.2,20590,-,17233,9812,42332,10805,264,59470,30075,2096,12584,15331,2089,9627,5360,6842,
10210,49349,78,94.14,524.2,15720,-,13832,7532,31644,10173,200,50751,27417,2323,12347,12716,2321,9947,4238,6297,
10211,47665,586,101.29,470.6,15707,-,0,7375,30920,9367,256,44518,20791,1721,8838,10115,1718,6881,3230,4739,
10301,10301,273,18.89,545.3,2769,-,0,1554,6688,2059,27,8385,3898,773,1219,1900,773,505,403,1257,
10302,12555,-466,78.29,160.4,3435,-,0,1719,7885,2951,29,10562,4990,1186,1993,1807,1182,731,464,1062,
10303,21273,1911,70.42,302.1,6261,-,0,3481,14208,3584,67,14972,6310,1626,1846,2825,1624,660,959,1456,
10304,16461,1179,19.76,833,4964,-,0,2821,10827,2812,48,12672,5270,858,1466,2939,855,730,1198,1127,
10305,8336,-25,48.15,173.1,2171,-,0,1255,5278,1803,23,6686,3299,1149,1010,1136,1148,467,387,578,
10306,11513,461,25.97,443.3,3298,-,0,1750,7535,2212,40,9643,4910,836,2560,1509,829,1985,456,755,
10307,16111,1155,35.6,452.6,4567,-,0,2662,10826,2623,68,13307,6499,1101,3036,2361,1101,2231,643,1251,
10308,2753,-107,101.5,27.1,852,-,0,328,1529,896,3,2378,1072,315,355,402,311,214,93,241,
10309,3275,-382,141.57,23.1,1073,-,0,353,1882,1040,9,2955,1441,135,638,668,135,450,200,350,
10321,22188,242,93.59,237.1,6686,-,0,3174,14163,4833,102,19874,9641,1564,3971,4077,1559,2833,1274,2213,
10322,4838,-338,127.26,38,1522,-,0,608,2827,1402,17,4156,2150,669,728,752,663,409,165,383,
10323,18835,1034,43.76,430.4,5565,-,0,2882,12742,3205,52,13952,5583,710,2168,2695,710,1236,761,1350,
10324,35293,1586,21.94,1608.6,11650,-,0,5751,24352,5190,209,30079,12913,901,4462,7491,900,2909,2643,3546,
10341,11961,-180,40.97,291.9,3473,-,0,1764,7718,2479,28,9535,4269,828,1663,1756,828,899,684,799,
10342,2140,-110,28.36,75.5,581,-,0,302,1248,590,10,1865,954,215,324,414,214,141,158,184,
10343,4077,-478,22.32,182.7,1847,-,0,475,2775,827,71,4950,3566,43,137,3379,43,31,611,2530,
10344,13334,783,27.94,477.2,3872,-,0,2319,9023,1992,49,11336,5677,726,2131,2814,723,1357,516,856,
10345,16504,1333,20.5,805.1,4950,-,0,2782,11081,2639,69,12704,5468,712,2010,2706,712,1315,1038,1295,
10361,12562,-576,3.74,3358.8,4798,-,12122,1751,8374,2437,181,11482,4842,95,1735,2993,95,1358,1031,889,
10362,7269,-583,52.45,138.6,2301,-,0,940,4449,1880,16,6578,3142,300,1360,1477,300,930,540,716,
10363,24845,867,58.35,425.8,7778,-,5510,3841,16312,4692,93,20793,9441,1253,3808,4367,1253,2913,1567,1877,
10364,2269,-317,62.61,36.2,831,-,0,200,1149,920,13,2368,1017,66,387,564,66,158,164,282,
10365,941,-117,52.08,18.1,389,-,0,65,469,407,3,948,458,45,200,213,43,41,46,97,
10366,2285,699,181.86,12.6,1343,-,0,172,1462,651,14,2573,1799,112,1108,579,112,111,115,379,
10381,5052,-112,28.76,175.7,1410,-,0,681,3109,1262,10,4086,2015,618,631,764,618,396,119,446,
10382,11171,-1095,188.27,59.3,3591,-,0,1346,6389,3436,28,10437,5102,635,2200,2265,633,1342,723,1035,
10383,3340,-489,118.78,28.1,1317,-,0,238,1599,1501,4,2759,946,153,369,424,153,238,94,202,
10384,14660,179,58.57,250.3,4112,-,0,2299,9326,3035,44,12299,6106,1032,3126,1932,1032,2388,564,924,
10401,17228,-546,175.05,98.4,5715,-,0,2213,10472,4543,53,14674,6341,900,2532,2903,898,1913,1022,1367,
10421,18344,-603,236.47,77.6,6048,-,0,2559,10966,4817,55,18075,9380,1073,2451,5849,1073,1462,1673,3126,
10422,2450,-96,33.45,73.2,663,-,0,355,1395,700,4,1959,876,223,176,476,212,39,94,300,
10423,15239,-635,220.2,69.2,4826,-,0,2165,9107,3967,140,14675,7388,1636,2625,3123,1635,1625,954,1581,
10424,6939,-78,133.93,51.8,2448,-,0,1086,4262,1591,28,7273,4151,575,815,2756,574,146,699,1484,
10425,10657,-478,337.51,31.6,3363,-,0,1779,6537,2341,38,10820,6373,1991,953,3420,1982,107,746,2058,
10426,7702,-592,49.74,154.8,3522,-,0,927,5024,1744,151,8312,5315,71,480,4759,70,63,951,3336,
10427,2045,-64,202.81,10.1,701,-,0,317,1134,594,1,1743,767,201,144,421,201,22,53,295,
10428,4348,260,64.16,67.8,1126,-,0,680,2602,1066,10,4001,1842,482,462,894,482,248,169,525,
10441,3665,131,28.16,130.1,1163,-,0,583,2341,741,25,3341,1865,494,716,654,494,502,221,358,
10442,5274,-332,278.9,18.9,1779,-,0,713,3096,1465,52,5383,2792,848,643,1301,843,165,359,726,
10443,5929,-177,392.01,15.1,1755,-,0,1014,3510,1405,4,5644,3053,617,704,1730,609,210,318,1121,
10444,4139,-134,85.29,48.5,927,-,0,563,2177,1399,9,3801,1793,571,375,846,567,172,109,635,
10445,11245,-78,70.76,158.9,3431,-,0,1897,6597,2751,27,10422,4427,788,1421,2215,788,881,681,1097,
10446,6252,-752,527.72,11.8,2684,-,0,736,3964,1552,59,6730,4402,126,399,3875,125,80,747,2533,
10447,7582,-343,182.43,41.6,2276,-,0,1133,4459,1990,34,6778,3516,588,925,2001,588,470,533,1225,
10448,7878,-84,64.17,122.8,2164,-,0,1173,4872,1833,119,7054,3905,2056,774,1071,2056,505,329,504,
10461,16961,1921,24.38,695.7,5226,-,0,3089,11470,2373,431,18186,10950,1286,5563,4085,1286,4692,1355,1497,
10462,20656,2254,18.52,1115.3,6301,-,0,3632,14227,2797,299,18284,9514,1090,3696,4722,1090,2911,1832,1443,
10463,31025,283,31.26,992.5,9733,-,9667,4537,20290,6083,868,26918,13665,1736,5936,5975,1735,5122,2070,2735,
10464,37522,3278,25.86,1451,12640,-,5421,7431,25876,4176,478,33072,16056,788,6666,8527,788,5301,2887,2988,
10481,14263,-177,19.34,737.5,4503,-,0,2103,9224,2936,102,13796,8060,1246,4254,2541,1246,3873,969,1084,
10482,29606,792,38.22,774.6,9196,-,0,4695,20229,4682,372,28552,15973,1874,8528,5548,1874,7338,2365,1928,
10483,18247,959,20.97,870.1,5529,-,0,2958,12640,2649,321,17390,10158,1282,5178,3690,1282,4385,1376,1172,
10484,25799,1707,18.61,1386.3,7928,-,0,4384,17966,3449,195,23554,12301,1152,4299,6785,1151,3432,2582,3183,
10501,22192,-1042,48.05,461.9,7371,-,11690,3247,14477,4468,172,19992,9672,272,3626,5762,271,2837,2295,2190,
10521,15946,413,41.84,381.1,4442,-,0,2203,10457,3286,107,13892,6711,2086,2239,2356,2086,1578,774,1103,
10522,11474,219,19.67,583.3,3386,-,0,1759,7635,2080,53,11262,5981,768,3406,1779,768,3087,462,843,
10523,11602,-156,21.76,533.2,3341,-,0,1719,7704,2179,184,11418,6539,559,3842,2121,559,3232,583,737,
10524,41403,303,17.93,2309.1,15871,-,32255,6799,30024,4580,4918,49182,30804,220,21203,9185,220,20090,3571,3654,
10525,27512,91,31.12,884.1,8395,-,0,4210,19172,4130,211,24564,12884,884,7510,4421,881,6775,1610,1792,
11201,330766,7413,109.16,3030.1,117986,-,265011,46989,241036,42377,2488,309432,142004,3607,43654,91237,3604,30494,33851,37319,
11202,156216,-205,85.18,1834,55030,-,104731,23842,108893,23297,1549,161552,80363,2230,21701,55477,2224,15234,21835,20376,
11203,460027,11173,55.75,8251.6,179023,-,443395,66696,337235,55875,8020,389545,186666,2553,69271,108907,2552,45119,43060,40121,
11204,484845,31545,70.67,6860.7,186336,-,467654,75402,350992,57995,4286,415714,178282,2059,37309,134946,2054,19313,42696,54732,
11205,456271,22516,89.37,5105.4,168803,-,411951,67766,326405,61384,3480,448011,214558,2320,46700,161342,2313,25434,64467,60760,
11206,86308,138,61.55,1402.2,27779,-,53000,12843,59830,13602,1103,76570,37075,1935,15347,19602,1932,12179,7707,7392,
11207,59790,-1009,133.64,447.4,20139,-,32626,9336,37854,12474,408,60070,28661,857,10666,17054,857,7424,6334,7157,
11208,330100,9694,71.99,4585.4,124571,-,290313,46684,237836,40929,2075,270072,115320,2596,27698,81466,2595,16580,28389,33264,
11209,83210,2675,134.6,618.2,27757,-,51495,12377,57755,13074,522,74507,29577,582,9731,18990,581,6785,6650,8590,
11210,68445,1624,59.4,1152.3,21782,-,39870,11402,46955,10088,429,61470,27640,2135,8809,16341,2129,6399,5894,5823,
11211,61461,655,36.72,1673.8,21377,-,43509,9305,41667,10401,1136,62046,28908,2088,9406,17072,2085,6824,6305,7506,
11212,92929,-413,65.33,1422.5,32743,-,49436,13860,66791,12058,976,91371,42352,1163,15296,25229,1162,11946,9542,10456,
11213,109247,-299,49.16,2222.3,36734,-,69755,15039,79454,14740,960,104040,51692,1898,20577,28318,1894,15408,10853,10571,
11214,203375,3254,37.83,5376,71737,-,187361,29874,151120,22356,1333,160724,63477,982,15854,45113,980,10118,18365,16137,
11215,161460,-780,49.04,3292.4,57285,-,137970,22422,118430,20202,1070,146732,69243,1584,27318,39434,1580,23064,12387,14750,
11216,57499,1464,58.55,982,17692,-,22454,8639,38970,9889,421,53599,25679,1599,11728,12065,1586,10024,4308,5235,
11217,84100,3746,35.87,2344.6,27499,-,68964,13583,60033,10395,976,63984,24528,1414,7493,15289,1408,5665,5800,6262,
11218,103534,3249,69.4,1491.8,33982,-,65763,16320,71682,15518,1317,97524,47992,4993,17772,24575,4992,14506,9312,10024,
11219,212947,6857,45.55,4675,74947,-,186373,32063,155756,25028,1279,174573,75056,1183,24896,47278,1182,17638,19547,18246,
11220,82937,993,8.29,10004.5,33164,-,82937,11722,59671,10968,869,69213,30536,134,7352,22655,134,4409,7338,8595,
11221,225018,7088,27.42,8206.3,86967,-,222918,32484,167689,24209,2847,183507,79400,807,30722,45623,805,22631,18608,15809,
11222,308307,10054,60.31,5112,110472,-,277421,45756,228204,33353,2391,251757,106967,1617,29608,72371,1613,18061,28973,26625,
11223,71063,-958,5.1,13933.9,30848,-,71063,8727,51039,10692,1460,56789,24405,46,7571,16305,45,5236,6480,6529,
11224,108039,10468,18.17,5946,44445,-,108021,17689,80071,10204,1759,107314,60148,96,21645,37172,95,16442,12041,13609,
11225,147909,3507,44.74,3306,50460,-,123592,22840,107404,17662,927,126937,53667,857,20560,31636,856,15798,11882,13058,
11226,54518,-1246,6.22,8765,19928,-,54518,7437,38345,8586,542,41626,17175,142,6971,9810,142,4488,3534,3676,
11227,119712,8923,18.38,6513.2,50220,-,117000,18061,88663,12540,1339,100478,43916,545,13230,29303,543,8547,8650,12271,
11228,65076,646,9.06,7182.8,25040,-,64655,9037,48265,7598,557,51518,21465,237,6131,14467,237,3332,5545,5711,
11229,70170,7582,11.04,6356,29974,-,69553,10210,52855,6955,722,58571,28199,373,7485,19729,373,4787,4683,9358,
11230,149511,4785,22.8,6557.5,56406,-,138342,21362,110549,17270,1405,122124,51459,1014,18036,30719,1013,11177,10583,12453,
11231,73967,883,25.26,2928.2,24867,-,58819,10892,53278,9748,249,58914,25003,781,7780,16125,780,5801,6536,6100,
11232,72654,24,25.35,2866,24606,-,57443,11187,52364,9049,787,65438,29522,812,10739,17568,811,8321,6580,6882,
11233,69524,-405,19.84,3504.2,23471,-,55213,10727,50572,8214,230,52709,21304,671,6596,13581,669,4674,5388,5864,
11234,74954,-368,18.03,4157.2,25919,-,70173,11323,55828,7792,1026,74672,42122,734,21749,18944,732,16508,7283,5915,
11235,103247,6275,19.7,5241,39450,-,87118,14747,76876,11531,904,69689,25208,910,6266,17149,910,3070,6400,7312,
11236,54630,-2156,6.81,8022,22538,-,52466,6698,39774,8155,361,42131,17588,219,6546,10641,219,4879,4274,4514,
11237,131047,-2553,30.21,4337.9,45626,-,119839,20354,98210,12390,1822,103659,48214,1012,19365,26814,1012,13038,9635,10185,
11238,64386,466,27.27,2361.1,21519,-,41329,8629,47001,8733,308,47704,19152,1074,6923,10980,1072,4738,3906,4558,
11239,97381,-840,40.97,2376.9,35726,-,67860,13562,72871,10926,964,86109,35273,854,12694,21327,850,9671,8038,9350,
11240,56413,-1759,33.95,1661.6,18343,-,35996,7766,41261,7379,267,44461,18806,804,6494,11248,802,4722,4544,4634,
11241,67638,1430,17.73,3814.9,24598,-,55282,9971,51330,6319,510,49600,21081,379,7140,13328,379,5429,5557,5288,
11242,53758,-1126,47.5,1131.7,17278,-,31692,7514,38965,7226,336,44074,20184,860,8281,10758,859,6314,3369,4696,
11243,56673,3968,31.62,1792.3,18335,-,41803,9120,41952,5601,477,44909,20892,950,7851,11917,950,5932,4700,4160,
11301,32216,2424,14.8,2176.8,10710,-,14724,4818,23979,3364,107,31155,14122,508,5454,8024,508,4021,2522,3748,
11304,28169,179,15.04,1872.9,9351,-,19315,3942,20461,3763,112,23178,10875,468,5019,5317,468,4353,2418,1934,
11322,45488,5884,7.86,5787.3,15780,-,38740,7345,33678,4421,240,36409,14998,412,4975,9348,412,3127,3642,3404,
11324,35752,145,15.3,2336.7,12118,-,26002,4929,26215,4479,231,38365,22486,861,10176,11090,861,8582,3447,3847,
11326,39711,-97,34.03,1166.9,14194,-,24412,4984,29349,5368,229,34078,13639,425,2956,10102,425,1830,2662,6426,
11327,13718,109,40.44,339.2,4330,-,0,2030,9212,2468,66,12084,4447,205,1507,2706,205,929,810,1415,
11330,2676,-67,58.56,45.7,817,-,0,394,1504,778,5,2123,693,17,226,447,17,93,90,263,
11341,12836,352,29.71,432,3924,-,0,1816,9013,2007,154,13482,7282,475,3541,3091,475,2924,642,1469,
11342,19816,110,29.85,663.9,6106,-,10709,2713,14015,3086,116,18436,9043,462,4068,4450,462,3403,1534,2194,
11343,37301,-521,60.45,617.1,11546,-,9425,5707,25162,6396,177,29439,12118,638,4147,7219,638,3194,2579,3213,
11344,8294,-343,41.39,200.4,2417,-,0,1238,5478,1578,18,5945,2328,177,1079,1039,177,848,286,550,
11345,5672,58,14.38,394.4,1639,-,0,852,3840,980,29,6224,3434,141,2105,1174,139,1885,364,599,
11346,23322,188,41.72,559,6419,-,0,3496,16153,3673,97,19032,9663,1346,4504,3750,1345,3400,1327,1529,
11347,22246,875,38.63,575.9,6158,-,0,3784,15093,3369,41,19270,9555,1207,4906,3412,1207,3922,1004,1554,
11348,17008,-965,25.71,661.5,5049,-,9797,2127,12172,2687,53,14204,4234,317,971,2903,317,587,598,1901,
11361,9782,-412,49.35,198.2,3039,-,0,1649,6265,1868,39,8001,3317,179,1626,1508,179,1070,454,633,
11362,12199,-403,63.61,191.8,3739,-,0,1728,7595,2876,37,11120,4934,313,1734,2877,313,1199,1101,1174,
11363,8560,-249,30.4,281.6,2633,-,0,1310,5401,1849,42,7225,3392,250,1272,1847,250,1022,622,885,
11364,5992,-283,66.1,90.7,1806,-,0,896,3543,1553,48,5146,2300,271,1147,877,271,907,259,428,
11365,12043,-408,100.03,120.4,3648,-,0,1807,7459,2777,103,11714,5776,405,2946,2421,405,2274,842,1095,
11366,3018,-159,71.42,42.3,893,-,0,483,1718,817,10,2650,1254,217,663,374,217,517,68,200,
11367,1711,-146,330.98,5.2,757,-,0,164,917,630,2,1974,1113,57,474,582,57,35,110,357,
11368,6382,-305,46.97,135.9,1939,-,0,926,3952,1504,64,5040,1961,144,815,996,144,583,266,522,
11369,4119,-204,37.17,110.8,1113,-,0,566,2467,1086,10,3028,1057,161,428,466,161,260,116,249,
11381,12107,-90,33.48,361.6,3315,-,0,1765,7923,2419,39,11856,6625,847,3654,2107,844,3166,561,1116,
11382,21209,353,52.99,400.2,6562,-,0,3456,13864,3887,159,21606,10923,940,4938,4985,940,3954,1569,2098,
11383,13823,723,23.17,596.6,4229,-,0,2356,9121,2346,285,13333,7221,1010,3853,2342,1006,3378,730,1049,
