code,alias,name,yomi,ken,area,note,fullcode
39943,,宮田,みやだ,長野県,宮田村、駒ヶ根市[東伊那],,39943
39944,,西春近,にしはるちか,長野県,伊那市[春近],,39944
39945,,南箕輪,みなみみのわ,長野県,南箕輪村、伊那市[西箕輪],,39945
39946,,箕輪,みのわ,長野県,箕輪町,,39946
39953,,南木曽,なぎそ,長野県,南木曽町,,39953
39955,,大桑,おおくわ,長野県,大桑村,,39955
39956,,上松,あげまつ,長野県,上松町,,39956
39961,,宮越,みやのこし,長野県,木曽町[日義],,39961
39962,,薮原,やぶはら,長野県,木祖村,,39962
39963,,奈良井,ならい,長野県,塩尻市[楢川],,39963
39964,,洗馬,せば,長野県,塩尻市[洗馬・宗賀],,39964
39971,,明科,あかしな,長野県,安曇野市[明科],,39971
39972,,生坂,いくさか,長野県,生坂村[生坂・北陸郷],,39972
39973,,広津,ひろつ,長野県,大町市[八坂]、生坂村[東広津],,39973
39974,,会田,あいだ,長野県,松本市[四賀],,39974
39975,,西条,にしじょう,長野県,筑北村[本城],,39975
39976,,坂北,さかきた,長野県,筑北村[坂北],,39976
39977,,麻績,おみ,長野県,麻績村、筑北村[坂井],,39977
39981,,三郷,みさと,長野県,安曇野市[三郷],,39981
39982,,豊科,とよしな,長野県,安曇野市[豊科・堀金]、松本市[島内の梓川以西],,39982
39983,,穂高,ほたか,長野県,安曇野市[穂高],,39983
39985,,松川,まつかわ,長野県,松川村,,39985
39986,,池田,いけだ,長野県,池田町,,39986
39991,,美麻,みあさ,長野県,大町市[美麻],,39991
39992,,神城,かみしろ,長野県,白馬村[神城],,39992
39993,,白馬,はくば,長野県,白馬村[北城],,39993
39994,,南小谷,みなみおたり,長野県,小谷村[南小谷],,39994
39995,,中土,なかつち,長野県,小谷村[中土],,39995
39996,,北小谷,きたおたり,長野県,小谷村[北小谷],,39996
40000,,甲府中央,こうふちゅうおう,山梨県,甲府市[甲府],,40000/40008
40001,,竜王,りゅうおう,山梨県,甲斐市[南部],,40001
40002,,白根,しらね,山梨県,南アルプス市[白根・八田・芦安],,40002
40003,,小笠原,おがさわら,山梨県,南アルプス市[櫛形・若草],,40003
40004,,荊沢,ばらざわ,山梨県,南アルプス市[甲西],集配局名「南アルプス」,40004
40005,,青柳,あおやぎ,山梨県,富士川町[増穂],,40005
40006,,鰍沢,かじかざわ,山梨県,富士川町[鰍沢],,40006
40008,40000,,,山梨県,,,40008
40011,,吉沢,きつさわ,山梨県,甲斐市[北部],,40011
40012,,昇仙峡,しょうせんきょう,山梨県,甲府市[能泉・宮本],,40012
40015,,中道,なかみち,山梨県,甲府市[中道]、中央市[豊富],,40015
40100,,大月,おおつき,山梨県,大月市[大月],,40100
40102,,秋山,あきやま,山梨県,上野原市[秋山],,40102
40103,,河口湖,かわぐちこ,山梨県,富士河口湖町、鳴沢村,,40103
40105,,山中湖,やまなかこ,山梨県,山中湖村、忍野村,,40105
40200,,都留,つる,山梨県,都留市,,40200
40202,,道志,どうし,山梨県,道志村,,40202
40300,,富士吉田,ふじよしだ,山梨県,富士吉田市、西桂町,,40300
40400,,塩山,えんざん,山梨県,甲州市[塩山(小屋敷滑沢を除く)]、山梨市[牧丘],,40400
40402,,三富,みとみ,山梨県,山梨市[三富]、甲州市[塩山小屋敷滑沢],,40402
40500,,山梨,やまなし,山梨県,山梨市[山梨]、笛吹市[一宮],,40500
40600,,石和,いさわ,山梨県,笛吹市[石和・春日居・御坂・八代・境川],,40600/40608
40608,40600,,,山梨県,,,40608
40700,,韮崎,にらさき,山梨県,韮崎市[穂坂・中田・穴山を除く],,40700
40701,,穂坂,ほさか,山梨県,韮崎市[穂坂],集配局名「双葉」(40001に所在),40701
40702,,中田,なかだ,山梨県,韮崎市[中田・穴山]、北杜市[明野],,40702/40802
40703,,津金,つがね,山梨県,北杜市[清里・津金],,40703
40800,,北杜,ほくと,山梨県,北杜市[高根・長坂・小淵沢],,40800
40801,,須玉,すだま,山梨県,北杜市[須玉],,40801
40802,40702,,,山梨県,,,40802
40803,,台ヶ原,だいがはら,山梨県,北杜市[白州・武川],,40803
40901,,上野原,うえのはら,山梨県,上野原市[上野原]、小菅村[長作],,40901
40902,,小菅,こすげ,山梨県,小菅村[長作を除く],集配局名「西原」(40901に所在),40902
40903,,丹波山,たばやま,山梨県,丹波山村,,40903
40905,,鳥沢,とりさわ,山梨県,大月市[梁川・富浜],,40905
40906,,猿橋,さるはし,山梨県,大月市[猿橋・七保],,40906
40912,,大和,やまと,山梨県,甲州市[大和],,40912
40913,,勝沼,かつぬま,山梨県,甲州市[勝沼],,40913
40915,,大泉,おおいずみ,山梨県,北杜市[大泉],,40915
40921,,万沢,まんざわ,山梨県,南部町[富沢],,40921
40922,,南部,なんぶ,山梨県,南部町[南部町],,40922
40923,,内船,うつぶな,山梨県,南部町[栄],,40923
40924,,大河内,おおこうち,山梨県,身延町[大河内],,40924
40925,,身延,みのぶ,山梨県,身延町[身延],,40925
40927,,早川,はやかわ,山梨県,早川町,,40927
40929,,富里,とみさと,山梨県,身延町[下部],,40929
40931,,久那土,くなど,山梨県,身延町[久那土・古関],,40931
40932,,峡南,きょうなん,山梨県,市川三郷町[六郷],,40932
40933,,切石,きりいし,山梨県,身延町[中富北部],,40933
40934,,飯富,いいとみ,山梨県,身延町[中富南部],,40934
40936,,市川大門,いちかわだいもん,山梨県,市川三郷町[市川大門・三珠],,40936
40937,,上九一色,かみくいしき,山梨県,甲府市[古関・梯]、笛吹市[芦川],,40937
40938,,田富,たとみ,山梨県,中央市[玉穂・田富]、昭和町,,40938
41000,,沼津,ぬまづ,静岡県,沼津市[沼津],,41000/41008
41001,,三の浦,さんのうら,静岡県,沼津市[静浦],,41001
41002,,三津,みと,静岡県,沼津市[内浦・西浦],,41002
41003,,沼津西,ぬまづにし,静岡県,沼津市[原・愛鷹],,41003
41008,41000,,,静岡県,,,41008
41011,,裾野,すその,静岡県,裾野市[須山を除く],,41011
41012,,須山,すやま,静岡県,裾野市[須山],,41012
41013,,駿河小山,するがおやま,静岡県,小山町[須走を除く],,41013
41014,,須走,すばしり,静岡県,小山町[須走],,41014
41021,,韮山,にらやま,静岡県,伊豆の国市[韮山],,41021
41022,,伊豆長岡,いずながおか,静岡県,伊豆の国市[長岡],,41022
41023,,大仁,おおひと,静岡県,伊豆の国市[大仁],,41023
41024,,修善寺,しゅぜんじ,静岡県,伊豆市[修善寺],,41024
41025,,中伊豆,なかいず,静岡県,伊豆市[中伊豆],,41025
41032,,湯ケ島,ゆがしま,静岡県,伊豆市[天城湯ケ島],,41032
41033,,土肥,とい,静岡県,伊豆市[土肥],,41033
41034,,戸田,へだ,静岡県,沼津市[戸田],,41034
41035,,田子,たご,静岡県,西伊豆町,,41035
41036,,松崎,まつざき,静岡県,松崎町,,41036
41100,,三島,みしま,静岡県,三島市、清水町、長泉町、函南町[箱根峠],,41100/41108/41109
41108,41100,,,静岡県,,,41108
41109,41100,,,静岡県,,,41109
41200,,御殿場,ごてんば,静岡県,御殿場市,,41200
41300,,熱海,あたみ,静岡県,熱海市[熱海・初島],,41300
41301,,南熱海,みなみあたみ,静岡県,熱海市[多賀・網代]、伊東市[グリーンヒル別荘地],,41301
41302,,伊豆高原,いずこうげん,静岡県,伊東市[対島],,41302
41303,,熱川,あたがわ,静岡県,東伊豆町[城東],,41303
41304,,稲取,いなとり,静岡県,東伊豆町[稲取],,41304
41305,,河津,かわづ,静岡県,河津町,,41305
41307,,箕作,みつくり,静岡県,下田市[稲梓],,41307
41400,,伊東,いとう,静岡県,伊東市[伊東・宇佐美],,41400
41500,,下田,しもだ,静岡県,下田市[下田],,41500
41501,,竹麻,ちくま,静岡県,南伊豆町[竹麻・南崎],,41501
41503,,下賀茂,しもかも,静岡県,南伊豆町[南中・南上・三坂],,41503
41505,,子浦,こうら,静岡県,南伊豆町[三浜],,41505
41609,,富士,ふじ,静岡県,富士市[富士],,41609
41700,,吉原,よしわら,静岡県,富士市[吉原],,41700/41708
41708,41700,,,静岡県,,,41708
41800,,富士宮,ふじのみや,静岡県,富士宮市[富士宮],,41800
41801,,北山,きたやま,静岡県,富士宮市[北部],,41801
41901,,函南,かんなみ,静岡県,函南町[箱根峠を除く],,41901
41902,,富士北,ふじきた,静岡県,富士市[鷹岡],,41902
41903,,芝川,しばかわ,静岡県,富士宮市[芝川],,41903
42000,,静岡中央,しずおかちゅうおう,静岡県,静岡葵区[静岡],,42000/42008/42009
42008,42000,,,静岡県,,,42008
42009,42000,,,静岡県,,,42009
42101,,静岡西,しずおかにし,静岡県,静岡駿河区[長田],,42101
42102,,大井川,おおいがわ,静岡県,焼津市[大井川],,42102
42103,,吉田,よしだ,静岡県,吉田町,,42103
42104,,榛原,はいばら,静岡県,牧之原市[榛原],,42104
42105,,相良,さがら,静岡県,牧之原市[相良],,42105
42111,,岡部,おかべ,静岡県,藤枝市[岡部],,42111
42112,,服織,はとり,静岡県,静岡葵区[服織・南藁科],,42112
42113,,清沢,きよさわ,静岡県,静岡葵区[清沢・中藁科],,42113
42114,,日向,ひなた,静岡県,静岡葵区[大川],,42114
42121,,賤機,しずはた,静岡県,静岡葵区[賎機・美和],,42121
42122,,落合,おちあい,静岡県,静岡葵区[玉川],,42122
42123,,大河内,おおこうち,静岡県,静岡葵区[大河内・梅ヶ島],,42123
42131,,由比,ゆい,静岡県,静岡清水区[由比],,42131
42132,,蒲原,かんばら,静岡県,静岡清水区[蒲原],,42132
42133,,富士川,ふじかわ,静岡県,富士市[富士川],,42133
42280,,静岡南,しずおかみなみ,静岡県,静岡駿河区[東部],,42280
42400,,清水,しみず,静岡県,静岡清水区[清水],,42400/42408/42409
42401,,庵原,いはら,静岡県,静岡清水区[庵原],,42401
42402,,興津,おきつ,静岡県,静岡清水区[興津],,42402
42403,,小島,おじま,静岡県,静岡清水区[小島],,42403
42404,,和田島,わだしま,静岡県,静岡清水区[両河内],,42404
42408,42400,,,静岡県,,,42408
42409,42400,,,静岡県,,,42409
42500,,焼津,やいづ,静岡県,焼津市[焼津],,42500
42600,,藤枝,ふじえだ,静岡県,藤枝市[藤枝],,42600
42601,,瀬戸谷,せとのや,静岡県,藤枝市[瀬戸谷],,42601
42602,,葉梨,はなし,静岡県,藤枝市[葉梨],,42602
42700,,島田,しまだ,静岡県,島田市[島田],,42700
42701,,初倉,はつくら,静岡県,島田市[初倉],,42701
42702,,伊久美,いくみ,静岡県,島田市[伊久美],,42702
42800,,金谷,かなや,静岡県,島田市[金谷],,42800
42801,,川根,かわね,静岡県,島田市[川根],,42801
42802,,笹間,ささま,静岡県,島田市[笹間],,42802
42803,,中川根,なかかわね,静岡県,川根本町[中川根],,42803
42804,,千頭,せんず,静岡県,川根本町[本川根],,42804
42805,,井川,いかわ,静岡県,静岡葵区[井川],,42805
43008,43500,,,静岡県,,,43008
43009,,浜松,はままつ,静岡県,浜松中区[中央部],,43009
43101,,宇布見,うぶみ,静岡県,浜松西区[雄踏],,43101
43102,,舞阪,まいさか,静岡県,浜松西区[舞阪・篠原],,43102
43103,,新居,あらい,静岡県,湖西市[新居],,43103
43104,,湖西,こさい,静岡県,湖西市[湖西],,43104
43111,,伊左地,いさじ,静岡県,浜松西区[湖東],,43111
43112,,舘山寺,かんざんじ,静岡県,浜松西区[庄内],,43112
43113,,細江,ほそえ,静岡県,浜松北区[細江],,43113
43114,,三ヶ日,みっかび,静岡県,浜松北区[三ヶ日],,43114
43121,,都田,みやこだ,静岡県,浜松北区[都田],,43121
43122,,引佐,いなさ,静岡県,浜松北区[引佐],,43122
43125,,渋川,しぶかわ,静岡県,浜松北区[鎮玉],,43125
43131,,積志,せきし,静岡県,浜松東区[北部],,43131
43133,,天竜,てんりゅう,静岡県,浜松天竜区[二俣・光明],,43133
43134,,下阿多古,しもあたご,静岡県,浜松天竜区[下阿多古],,43134
43135,,上阿多古,かみあたご,静岡県,浜松天竜区[上阿多古],,43135
43136,,熊,くま,静岡県,浜松天竜区[熊],,43136
43137,,横山,よこやま,静岡県,浜松天竜区[龍川],,43137
43138,,竜山,たつやま,静岡県,浜松天竜区[龍山],,43138
43139,,佐久間,さくま,静岡県,浜松天竜区[佐久間],,43139
43141,,水窪,みさくぼ,静岡県,浜松天竜区[水窪・城西]、愛知県豊根村[富山],,43141
43280,,浜松西,はままつにし,静岡県,浜松中区[西部]、浜松西区[中央部]、浜松南区[西部],,43280
43381,,浜松北,はままつきた,静岡県,浜松中区[北部]、浜松北区[三方原],,43381
43400,,浜北,はまきた,静岡県,浜松浜北区,,43400
43500,,浜松東,はままつひがし,静岡県,浜松東区[南部]、浜松南区[東部]、浜松中区[東部],,43008/43500
43600,,掛川,かけがわ,静岡県,掛川市[掛川],,43600
43601,,原谷,はらのや,静岡県,掛川市[原谷],,43601
43602,,桜木,さくらぎ,静岡県,掛川市[桜木],,43602
43603,,西郷,さいごう,静岡県,掛川市[三笠],,43603
43700,,袋井,ふくろい,静岡県,袋井市[袋井],,43700
43701,,山梨,やまなし,静岡県,袋井市[山梨],,43701
43702,,森町,もりまち,静岡県,森町,,43702
43706,,気多,けた,静岡県,浜松天竜区[春野],,43706
43711,,浅羽,あさば,静岡県,袋井市[浅羽],,43711
43712,,福田,ふくで,静岡県,磐田市[福田],,43712
43713,,大須賀,おおすか,静岡県,掛川市[大須賀]、袋井市[山崎・岡崎],,43713
43714,,遠江大東,とおとうみだいとう,静岡県,掛川市[大東],,43714
43715,,小笠,おがさ,静岡県,菊川市[小笠],,43715
43716,,浜岡,はまおか,静岡県,御前崎市,,43716
43800,,磐田,いわた,静岡県,磐田市[磐田・豊田],,43800/43808
43801,,豊岡,とよおか,静岡県,磐田市[豊岡],,43801
43802,,竜洋,りゅうよう,静岡県,磐田市[竜洋],,43802
43808,43800,,,静岡県,,,43808
43900,,菊川,きくがわ,静岡県,菊川市[菊川],,43900
44000,,豊橋,とよはし,愛知県,豊橋市[東部],,44000/44008
44008,44000,,,愛知県,,,44008
44101,,小坂井,こざかい,愛知県,豊橋市[前芝]、豊川市[小坂井],,44101
44102,,御油,ごゆ,愛知県,豊川市[御油・音羽],,44102
44103,,御津,みと,愛知県,豊川市[御津],,44103
44111,,石巻,いしまき,愛知県,豊橋市[石巻],,44111
44112,,三河一宮,みかわいちのみや,愛知県,豊川市[一宮],,44112
44113,,新城,しんしろ,愛知県,新城市[新城],,44113
44114,,作手,つくで,愛知県,新城市[作手北部],,44114
44115,,大和田,おおわだ,愛知県,新城市[作手南部],,44115
44116,,長篠,ながしの,愛知県,新城市[長篠],,44116
44119,,鳳来寺,ほうらいじ,愛知県,新城市[鳳来寺],,44119
44122,,段嶺,だみね,愛知県,設楽町[段嶺],,44122
44123,,設楽,したら,愛知県,設楽町[田口],,44123
44124,,名倉,なぐら,愛知県,設楽町[名倉],,44124
44125,,稲武,いなぶ,愛知県,豊田市[稲武]、設楽町[西納庫沖ノ平],,44125
44126,,津具,つぐ,愛知県,設楽町[津具],,44126
44131,,二川,ふたがわ,愛知県,豊橋市[二川],,44131
44132,,高豊,たかとよ,愛知県,豊橋市[高豊],,44132
44133,,老津,おいつ,愛知県,豊橋市[老津・杉山],,44133
44134,,田原,たはら,愛知県,田原市[田原],,44134
44135,,赤羽根,あかばね,愛知県,田原市[赤羽根],,44135
44136,,渥美,あつみ,愛知県,田原市[渥美],,44136
44180,,豊橋南,とよはしみなみ,愛知県,豊橋市[西部],,44180/44181
44181,44180,,,愛知県,,,44181
44200,,豊川,とよかわ,愛知県,豊川市[豊川],,44200/44208
44208,44200,,,愛知県,,,44208
44300,,蒲郡,がまごおり,愛知県,蒲郡市[蒲郡],,44300
44301,,形原,かたはら,愛知県,蒲郡市[形原・西浦],,44301
44400,,岡崎,おかざき,愛知県,岡崎市[岡崎],,44400/44408/44409
44401,,幸田,こうた,愛知県,幸田町,,44401
44402,,六ツ美,むつみ,愛知県,岡崎市[六ツ美],,44402
44403,,平坂,へいさか,愛知県,西尾市[平坂・寺津],,44403
44404,,一色,いっしき,愛知県,西尾市[一色],,44404
44405,,吉良町,きらちょう,愛知県,西尾市[吉良],,44405
44407,,幡豆,はず,愛知県,西尾市[幡豆],,44407
44408,44400,,,愛知県,,,44408
44409,44400,,,愛知県,,,44409
44411,,桜井,さくらい,愛知県,安城市[桜井],,44411
44412,,明治,めいじ,愛知県,安城市[明治],,44412
