CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01399,3187,231.49,175,1405,174,12,30,132,1405,122,377,906,5868,19139,1533,0,3305,5137,0,0,3118,2613,X,440,X,393,116,4,1430,259,670,7,219,504977,248295,-,-,-,-,-,-,-,-,-,-,-,-,29,138,2347,4,38,617,25,100,1730,1767
01400,15018,261.34,934,6936,910,14,87,809,6936,139,804,5993,32290,116592,1755,0,10541,5667,X,X,7197,50892,5114,3903,861,5506,9773,331,7470,4263,3061,12,218,554210,195263,-,-,-,-,-,-,-,-,-,-,-,-,183,1368,45073,38,290,13685,145,1078,31388,26564
01401,6224,304.91,228,1681,225,11,47,167,1681,81,663,937,6402,35787,434,X,4403,12372,X,0,1500,9279,X,741,208,797,1727,47,686,2880,445,5,345,1184634,619351,-,-,-,-,-,-,-,-,-,-,-,-,47,299,8707,5,21,1506,42,278,7201,8232
01402,13042,70.6,810,4870,802,2,142,658,4870,3,1520,3347,16403,63727,X,0,15169,9498,X,X,1504,16317,5420,1014,347,2946,4625,157,4786,443,1325,31,610,917515,312955,-,-,-,-,-,-,-,-,-,-,-,-,172,819,15519,26,93,3328,146,726,12191,13811
01403,1771,82.28,104,1952,104,1,29,74,1952,4,979,969,20312,437872,X,0,25694,X,407152,0,X,2146,X,0,1265,389,8,0,581,204,340,1,4,X,X,-,-,-,-,-,-,-,-,-,-,-,-,23,81,2134,3,13,1218,20,68,915,517
01404,1004,147.8,63,248,63,1,4,58,248,8,18,222,627,1861,X,0,77,X,0,0,0,378,0,X,0,592,10,0,579,X,33,1,7,0,0,-,-,-,-,-,-,-,-,-,-,-,-,19,59,373,1,15,X,18,44,X,113
01405,2115,238.14,124,567,122,1,10,111,567,8,60,499,1488,3942,X,0,314,89,0,0,X,1947,X,0,0,1121,13,X,X,117,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,90,1924,4,21,1136,29,69,788,550
01406,3188,188.36,170,1069,169,2,36,131,1069,8,472,589,5141,12687,X,0,2428,5208,X,0,222,1513,154,11,0,235,64,X,1496,906,434,10,286,507999,117247,-,-,-,-,-,-,-,-,-,-,-,-,40,123,1482,3,10,42,37,113,1441,1737
01407,3498,167.96,152,1104,148,10,20,118,1104,86,167,851,3625,15223,1226,0,436,7170,0,0,556,2592,X,316,X,294,41,0,1816,X,281,6,101,703892,102975,-,-,-,-,-,-,-,-,-,-,-,-,30,136,2159,7,36,759,23,100,1400,1820
01408,19607,140.59,925,6881,912,12,144,756,6881,109,1308,5464,21896,81590,738,X,5898,11664,X,X,2168,35765,3763,1077,829,3238,3888,635,8905,1560,1421,37,611,1053672,527796,-,-,-,-,-,-,-,-,-,-,-,-,207,1455,32042,33,151,8400,174,1304,23642,30183
01409,1121,280.09,61,610,58,5,9,44,610,60,84,466,2892,6761,1602,0,246,328,X,0,X,801,0,0,X,105,3267,0,X,70,140,1,10,X,X,-,-,-,-,-,-,-,-,-,-,-,-,9,54,523,1,20,X,8,34,X,184
01423,7927,81.36,255,2323,252,19,55,178,2323,238,604,1481,8227,29121,2534,0,3618,5523,0,0,3892,7138,X,889,89,801,554,279,2101,X,924,17,317,495204,210213,-,-,-,-,-,-,-,-,-,-,-,-,38,243,6745,7,26,815,31,217,5930,3096
01424,5674,88.19,246,2544,243,13,60,170,2544,84,1429,1031,13386,108115,582,X,12985,25837,X,0,1338,4538,195,59,92,508,194,2,886,58,469,9,878,2560133,1085601,-,-,-,-,-,-,-,-,-,-,-,-,49,235,4318,6,16,749,43,219,3569,3122
01425,3479,39.98,110,799,110,0,25,85,799,0,432,367,2156,7493,-,X,1172,3477,0,0,222,1080,X,X,0,10,150,0,636,74,200,5,276,342933,199381,-,-,-,-,-,-,-,-,-,-,-,-,29,89,1060,1,4,X,28,85,X,778
01427,5314,133.74,294,1832,292,30,54,208,1832,170,560,1102,6219,29124,2875,X,1977,8284,X,0,569,11467,87,49,36,426,428,45,1368,148,535,14,349,763469,302048,-,-,-,-,-,-,-,-,-,-,-,-,66,337,10475,9,47,1717,57,290,8758,3212
01428,11076,168.52,486,3738,480,39,78,363,3738,321,620,2797,14376,46067,5446,X,4554,3440,0,0,1183,18479,X,207,1331,1254,1657,84,3411,2202,839,12,195,207764,93723,-,-,-,-,-,-,-,-,-,-,-,-,100,670,17145,9,38,1575,91,632,15570,8529
01429,12344,203.93,625,5006,613,37,111,465,5006,337,1367,3302,18722,75421,3105,0,7183,19165,0,71,1926,24631,3800,518,123,1120,4151,184,5006,2899,1540,34,794,1878017,849461,-,-,-,-,-,-,-,-,-,-,-,-,133,707,20395,29,125,4526,104,582,15869,14229
01430,4577,150.4,166,1396,163,20,28,115,1396,117,217,1062,3514,12654,1166,0,2208,700,0,0,X,4857,X,17,X,211,60,X,2086,384,465,5,64,58507,21600,-,-,-,-,-,-,-,-,-,-,-,-,25,145,4180,3,19,1322,22,126,2858,1619
01431,1985,101.83,87,607,87,4,13,70,607,194,104,309,1041,4866,728,X,940,135,0,0,X,1857,X,0,0,92,25,X,510,270,185,2,19,X,X,-,-,-,-,-,-,-,-,-,-,-,-,20,62,1758,2,3,X,18,59,X,671
01432,6831,495.47,199,1840,198,6,38,154,1840,63,309,1468,3384,20515,1002,X,3228,302,0,0,1243,6763,X,116,X,389,172,102,3033,1510,2073,3,22,21651,8405,-,-,-,-,-,-,-,-,-,-,-,-,40,198,5064,9,34,1737,31,164,3327,1822
01433,3091,48.64,141,985,140,6,32,102,985,28,430,527,3302,14604,317,0,2410,4785,X,0,31,4784,X,0,43,89,202,4,552,X,782,7,300,470313,309415,-,-,-,-,-,-,-,-,-,-,-,-,38,136,4482,3,15,1032,35,121,3451,1890
01434,2513,47.18,124,882,123,6,19,98,882,97,216,569,2326,8645,869,0,1237,516,0,X,200,3329,56,181,X,415,51,47,567,X,182,4,43,48965,16148,-,-,-,-,-,-,-,-,-,-,-,-,29,99,3298,4,10,262,25,89,3036,1741
01436,2749,191.15,115,908,115,13,15,87,908,132,88,688,3350,7838,593,0,1034,X,0,0,436,2689,61,X,X,210,62,X,1574,68,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,122,2638,3,9,717,22,113,1920,2638
01437,1981,158.7,89,668,89,13,13,63,668,183,189,296,2324,7630,963,X,3099,X,0,0,X,1863,X,X,0,557,152,0,119,240,402,2,18,X,X,-,-,-,-,-,-,-,-,-,-,-,-,17,74,1744,1,4,X,16,70,X,532
01438,3181,283.35,148,895,146,5,28,113,895,45,309,541,2380,12094,773,0,2467,1017,0,0,171,5511,X,0,X,149,41,103,471,1154,84,7,96,112925,57881,-,-,-,-,-,-,-,-,-,-,-,-,36,165,5265,4,31,1415,32,134,3849,2112
01452,7018,139.42,250,2047,248,16,60,172,2047,134,472,1441,7774,36999,1485,0,5589,1569,0,0,7852,16836,121,17,805,163,423,81,1703,195,160,8,104,105819,43535,-,-,-,-,-,-,-,-,-,-,-,-,38,204,16720,14,82,14737,24,122,1983,1148
01453,10233,68.5,313,2982,306,17,55,234,2982,198,523,2261,10695,41670,2529,0,2649,3819,0,X,1516,15160,110,3494,489,1154,1922,579,2380,X,147,14,258,366885,149188,-,-,-,-,-,-,-,-,-,-,-,-,57,547,14830,7,56,2696,50,491,12135,24568
01454,6689,204.9,297,2086,292,15,49,228,2086,366,487,1233,7664,30265,2590,X,3301,6811,0,0,1330,10512,X,394,20,1106,188,38,1240,1839,466,14,261,627017,324086,-,-,-,-,-,-,-,-,-,-,-,-,62,284,9767,11,56,4275,51,228,5493,6006
01455,3777,86.9,185,1065,184,17,43,124,1065,172,213,680,3739,11412,853,0,1514,1807,0,0,282,3242,107,295,1268,365,66,10,661,454,488,9,86,137774,45422,-,-,-,-,-,-,-,-,-,-,-,-,31,152,2841,5,13,252,26,139,2589,1704
01456,2976,250.13,165,1043,163,35,31,97,1043,279,260,504,4287,13468,4838,0,1256,1902,X,0,121,3172,X,0,522,182,55,X,636,395,271,7,103,143417,36511,-,-,-,-,-,-,-,-,-,-,-,-,25,98,2989,3,5,988,22,93,2001,2011
01457,4044,1049.47,225,1616,223,10,32,181,1616,132,250,1234,6011,18630,2042,0,2345,477,X,0,641,3839,X,X,24,6449,186,107,487,250,463,6,41,35230,14074,-,-,-,-,-,-,-,-,-,-,-,-,46,210,3762,5,9,68,41,201,3694,1613
01458,8111,247.3,330,2941,327,21,93,213,2941,295,1106,1540,10166,39857,3137,0,6241,13435,0,292,X,8339,X,265,116,1675,425,17,1227,4003,246,39,777,1275162,532499,-,-,-,-,-,-,-,-,-,-,-,-,53,336,7436,9,58,2787,44,278,4649,5499
01459,10292,676.78,506,3504,500,30,66,404,3504,246,685,2573,12050,52502,4275,X,5478,7122,X,X,2345,15882,2046,729,868,2650,383,295,1462,7894,962,17,387,681808,262761,-,-,-,-,-,-,-,-,-,-,-,-,107,670,14071,16,98,4205,91,572,9866,9794
01460,10826,237.1,467,2759,459,21,49,389,2759,212,681,1866,10280,38287,7632,0,5649,7826,X,X,569,9382,X,233,1144,1453,591,371,1320,115,1664,11,367,777668,208860,-,-,-,-,-,-,-,-,-,-,-,-,93,462,8540,13,60,1957,80,402,6583,8859
01461,5069,108.65,160,1445,154,10,17,127,1445,151,192,1102,4263,17841,1920,X,1914,1256,0,X,X,8761,X,705,0,627,820,245,375,X,740,3,97,123973,82083,-,-,-,-,-,-,-,-,-,-,-,-,30,373,8189,3,68,2218,27,305,5971,14070
01462,2555,665.54,131,877,130,7,22,101,877,63,171,643,3549,9009,685,X,1280,1416,X,0,151,2046,X,10,X,402,193,0,367,781,699,3,35,25245,11423,-,-,-,-,-,-,-,-,-,-,-,-,22,89,1710,3,17,125,19,72,1585,13753
01463,1211,571.41,86,661,85,3,8,74,661,20,57,584,3799,10924,38,0,392,182,0,0,201,568,X,X,X,8630,20,0,114,X,329,2,22,X,X,-,-,-,-,-,-,-,-,-,-,-,-,11,40,543,0,0,0,11,40,543,393
01464,3596,225.11,177,1092,177,14,22,141,1092,148,243,701,3122,11864,654,0,2798,1346,X,X,107,4178,X,X,39,206,142,X,612,673,574,8,80,112355,49047,-,-,-,-,-,-,-,-,-,-,-,-,44,192,3087,2,14,X,42,178,X,2659
01465,3228,130.99,146,793,146,5,24,117,793,27,125,641,2254,10129,298,0,1176,536,X,X,282,5290,X,X,X,542,64,3,989,575,190,5,39,45624,17411,-,-,-,-,-,-,-,-,-,-,-,-,44,182,4710,5,35,1804,39,147,2906,3236
01468,3547,644.2,207,1105,205,6,53,146,1105,79,454,572,3360,12959,800,0,3062,3728,X,X,367,3438,165,9,46,343,105,14,215,368,298,9,145,265406,87350,-,-,-,-,-,-,-,-,-,-,-,-,32,150,3054,4,9,258,28,141,2796,2644
01469,4659,672.09,264,1584,262,20,47,195,1584,152,297,1135,4868,17231,2179,X,2644,1219,X,0,806,5959,360,14,73,558,149,X,1976,652,564,9,86,110133,70466,-,-,-,-,-,-,-,-,-,-,-,-,58,274,5451,4,13,206,54,261,5245,6797
01470,832,275.63,52,354,52,1,10,41,354,8,65,281,1252,3345,X,0,227,421,X,0,141,914,X,0,X,316,4,0,X,X,31,2,15,X,X,-,-,-,-,-,-,-,-,-,-,-,-,9,37,868,0,0,0,9,37,868,505
01471,1767,594.74,122,685,122,10,19,93,685,49,199,437,1680,6136,341,0,1305,802,X,0,X,1622,141,50,62,308,14,X,454,776,192,4,55,77578,36231,-,-,-,-,-,-,-,-,-,-,-,-,31,92,1550,1,3,X,30,89,X,897
01472,1525,767.04,97,468,97,3,18,76,468,21,124,323,1780,5037,132,0,1468,970,X,0,X,1487,X,X,X,232,22,X,143,178,345,5,40,63392,30222,-,-,-,-,-,-,-,-,-,-,-,-,16,46,1455,1,5,X,15,41,X,319
01481,4497,369.71,218,1383,218,10,48,160,1383,107,564,712,6870,23480,705,X,1890,11280,X,0,469,7147,X,8,X,534,81,3,273,422,279,9,374,819736,319286,-,-,-,-,-,-,-,-,-,-,-,-,48,179,7142,7,35,4773,41,144,2369,1589
01482,3336,627.22,140,933,140,10,26,104,933,148,211,574,2319,8897,885,0,2380,656,0,0,578,1951,X,27,X,271,24,2,747,1030,214,3,47,60827,45365,-,-,-,-,-,-,-,-,-,-,-,-,27,103,1721,0,0,0,27,103,1721,4955
01483,3265,454.6,175,1024,173,14,36,123,1024,139,281,604,3061,11237,1332,0,4339,1851,X,X,155,1280,X,X,108,166,33,0,859,572,249,6,89,151111,21323,-,-,-,-,-,-,-,-,-,-,-,-,27,90,1221,4,12,376,23,78,844,968
01484,7327,472.65,469,2480,465,23,64,378,2480,260,396,1824,7928,32709,1799,X,2806,5821,X,83,1338,12942,2781,423,69,971,1018,200,1022,425,836,9,142,575442,234641,-,-,-,-,-,-,-,-,-,-,-,-,108,519,12107,15,50,1538,93,469,10569,10301
01485,1217,279.51,68,399,68,10,14,44,399,69,71,259,1535,4586,881,0,1200,296,0,0,92,1098,X,0,0,187,X,0,579,82,116,2,21,X,X,-,-,-,-,-,-,-,-,-,-,-,-,11,37,987,0,0,0,11,37,987,496
01486,2806,590.8,179,936,178,21,28,129,936,181,209,546,2730,10948,1849,0,1922,1264,X,0,528,4161,145,X,74,315,90,1,60,X,372,6,55,120806,49664,-,-,-,-,-,-,-,-,-,-,-,-,42,180,3764,3,9,67,39,171,3697,1752
01487,3243,353.56,187,1150,186,9,25,152,1150,101,298,751,4348,20405,1811,X,2714,406,X,X,324,3790,418,176,58,288,61,X,421,2405,367,2,33,X,X,-,-,-,-,-,-,-,-,-,-,-,-,45,212,3643,4,19,436,41,193,3207,5079
01511,2684,589.97,104,1270,103,14,23,66,1270,285,557,428,4176,22434,2467,0,2026,10206,X,0,430,4413,X,0,X,156,24,0,X,1531,209,9,413,987843,189634,-,-,-,-,-,-,-,-,-,-,-,-,18,93,4060,0,0,0,18,93,4060,771
01512,3881,401.64,208,1565,208,13,34,161,1565,127,482,956,7671,31113,2456,0,3973,10894,X,X,1396,6813,2419,81,181,492,667,0,364,952,297,14,250,1000369,233991,-,-,-,-,-,-,-,-,-,-,-,-,47,247,6481,5,12,540,42,235,5940,6218
01513,1757,398.51,107,684,105,3,14,88,684,34,77,573,1667,5654,X,0,738,187,X,0,95,2535,X,0,93,115,25,X,783,301,449,2,12,X,X,-,-,-,-,-,-,-,-,-,-,-,-,24,77,2202,2,11,X,22,66,X,1305
01514,8437,1115.93,432,2836,419,21,87,311,2836,168,990,1678,10556,56906,3124,0,6593,21024,X,X,1894,15982,2145,222,304,502,1231,42,954,1782,956,21,543,1853648,101715,-,-,-,-,-,-,-,-,-,-,-,-,77,509,14660,14,82,1983,63,427,12677,13225
01516,4054,520.69,238,1409,238,5,44,189,1409,49,339,1021,5746,35040,761,0,4216,6752,X,X,685,16937,X,382,107,548,550,4,636,1266,646,5,76,657892,103727,-,-,-,-,-,-,-,-,-,-,-,-,58,260,14589,11,46,5762,47,214,8827,6408
01517,2773,81.64,179,1034,174,1,28,145,1034,10,233,791,4962,17998,X,0,2436,5987,0,0,888,4466,X,X,X,1233,546,0,267,1732,177,5,76,503450,167823,-,-,-,-,-,-,-,-,-,-,-,-,41,144,4222,1,1,X,40,143,X,1263
01518,2303,76.51,159,729,157,1,27,129,729,1,187,541,1755,7986,X,0,1059,1049,X,X,221,4523,X,X,0,200,397,0,57,113,111,4,35,92520,23190,-,-,-,-,-,-,-,-,-,-,-,-,48,213,3524,5,55,1323,43,158,2201,1742
01519,2787,105.61,176,1071,176,1,26,149,1071,20,296,755,2568,9747,X,0,1974,1574,X,X,254,3321,X,X,X,1104,415,0,X,386,362,6,66,149521,37778,-,-,-,-,-,-,-,-,-,-,-,-,43,189,3077,3,4,205,40,185,2873,3553
01520,2447,574.1,162,1079,161,8,22,131,1079,42,257,780,4763,25829,383,X,1093,14686,1166,X,474,1712,X,280,3697,273,322,146,607,66,311,2,113,X,X,-,-,-,-,-,-,-,-,-,-,-,-,28,121,1703,6,12,156,22,109,1547,1311
01543,20296,438.41,881,6852,866,44,108,714,6852,388,1555,4909,26121,114351,5259,0,11802,21610,X,X,5067,36645,7552,870,258,1948,5178,513,5388,9617,2517,31,999,2135508,550084,-,-,-,-,-,-,-,-,-,-,-,-,207,1331,31671,29,204,6625,178,1127,25046,26230
01544,5008,716.8,246,2289,245,31,42,172,2289,260,997,1032,10375,41520,4085,0,2597,22996,0,X,605,6963,229,X,46,417,82,143,1718,1207,403,14,675,2227036,883442,-,-,-,-,-,-,-,-,-,-,-,-,49,265,6815,7,50,2239,42,215,4576,2002
01545,12231,737.12,724,5280,716,39,91,586,5280,459,1320,3501,29037,116657,9848,X,10461,36220,105,X,3797,28879,3311,1040,216,7271,4311,146,1772,7699,1344,23,577,3439608,496046,-,-,-,-,-,-,-,-,-,-,-,-,132,801,24265,20,135,7035,112,666,17230,12409
01546,4221,402.76,179,1175,178,13,23,142,1175,73,272,830,3900,20770,1052,X,1334,3677,0,0,121,5098,X,37,130,429,431,63,867,6684,526,6,156,370267,146993,-,-,-,-,-,-,-,-,-,-,-,-,38,178,4927,5,25,1411,33,153,3516,3106
01547,5085,286.89,289,1688,289,64,36,189,1688,360,244,1084,5905,26694,3260,0,2720,2812,0,0,1229,6679,X,102,658,266,917,34,2001,X,932,9,119,267359,96427,-,-,-,-,-,-,-,-,-,-,-,-,59,254,6301,10,33,877,49,221,5424,4263
01549,5100,190.95,182,1346,181,12,30,139,1346,63,285,998,5588,27749,320,X,1722,5753,X,X,1291,15359,X,5,1063,174,295,X,654,X,523,4,162,562080,206548,-,-,-,-,-,-,-,-,-,-,-,-,38,289,14588,4,55,1602,34,234,12986,2901
01550,3092,527.27,163,988,163,13,42,108,988,131,155,702,2960,12526,1036,0,865,1287,X,X,X,6161,X,X,X,138,88,0,1901,237,349,5,35,66439,32547,-,-,-,-,-,-,-,-,-,-,-,-,29,153,5452,4,48,2386,25,105,3066,2127
01552,5362,404.94,258,2003,258,14,45,199,2003,164,796,1043,13560,79977,10980,0,3379,49901,0,0,1642,6245,X,58,1093,428,83,X,912,4279,772,13,575,4951562,592409,-,-,-,-,-,-,-,-,-,-,-,-,64,269,5554,5,22,1178,59,247,4376,7745
01555,20873,1332.45,933,7138,929,29,143,757,7138,263,1485,5390,29234,111099,5052,X,15202,10363,X,X,1268,45024,6333,907,1240,3158,2900,486,13026,3641,2263,30,512,991522,322177,-,-,-,-,-,-,-,-,-,-,-,-,199,1176,41562,26,119,17126,173,1057,24436,26333
01559,9231,505.79,439,3509,437,38,99,300,3509,346,1327,1836,12638,77067,9703,0,10771,20941,X,X,1454,19162,1490,453,300,502,652,26,2009,8861,639,37,731,1913746,433041,-,-,-,-,-,-,-,-,-,-,-,-,86,450,17420,9,79,3341,77,371,14079,6681
01560,2721,766.89,139,921,139,11,24,104,921,115,239,567,2739,14659,1441,0,2526,1115,0,X,207,7669,X,7,X,183,216,X,797,275,91,5,68,103360,46215,-,-,-,-,-,-,-,-,-,-,-,-,39,127,7039,2,9,X,37,118,X,2118
01561,3909,362.54,193,1484,193,15,44,134,1484,119,625,740,6197,39783,2599,0,2651,14777,X,0,860,14015,1769,67,135,204,243,75,X,1823,348,20,387,1309970,661147,-,-,-,-,-,-,-,-,-,-,-,-,41,179,4039,5,12,604,36,167,3435,2106
01562,1116,308.08,55,361,55,3,9,43,361,26,105,230,1206,4365,955,0,791,1075,0,0,X,462,X,X,X,183,X,X,687,114,14,3,66,107491,45847,-,-,-,-,-,-,-,-,-,-,-,-,12,31,462,0,0,0,12,31,462,171
01563,4525,636.86,227,1543,227,9,55,163,1543,108,689,746,1476,28795,1285,0,2276,13438,0,0,327,6316,390,729,686,488,655,0,546,1214,446,23,480,1162155,195500,-,-,-,-,-,-,-,-,-,-,-,-,46,205,4777,4,22,520,42,183,4258,19437
01564,7360,343.66,354,3295,352,54,57,241,3295,981,497,1817,9851,38712,6144,0,4782,2459,X,0,2644,13647,1565,2242,116,546,500,135,977,X,1598,5,151,194002,115880,-,-,-,-,-,-,-,-,-,-,-,-,70,326,11793,10,46,1802,60,280,9991,3786
01571,4291,233.57,215,1166,210,18,43,149,1166,133,214,819,3511,12697,1998,0,3778,272,0,0,186,3837,X,X,50,367,24,115,606,1255,135,6,31,49602,11199,-,-,-,-,-,-,-,-,-,-,-,-,42,156,3313,3,6,94,39,150,3218,2661
01575,2922,205.01,143,1448,142,11,18,113,1448,99,161,1188,5406,15399,527,0,2111,277,0,0,874,4359,88,98,X,3524,19,X,2441,896,183,3,20,20710,10923,-,-,-,-,-,-,-,-,-,-,-,-,33,165,3666,4,12,228,29,153,3438,3395
01578,17740,425.64,779,6752,774,35,156,583,6752,541,2051,4160,26444,126450,11918,280,5222,68119,0,29,4193,21588,1708,398,485,1580,1120,682,5103,821,3206,45,1525,6549297,2115703,-,-,-,-,-,-,-,-,-,-,-,-,155,924,19760,37,147,7496,118,777,12265,14539
01581,4838,404.61,220,2227,217,20,50,147,2227,258,688,1281,14549,153195,8557,930,6899,10594,X,X,8510,7517,999,138,48,351,58,0,1622,2308,528,4,318,1043035,162902,-,-,-,-,-,-,-,-,-,-,-,-,39,203,6916,5,31,1094,34,172,5822,3006
01584,9299,180.81,506,4052,494,11,78,405,4052,106,643,3303,14896,48051,2089,0,3584,8844,X,X,1609,10302,476,222,276,12002,709,X,5639,1458,385,17,327,803861,221264,-,-,-,-,-,-,-,-,-,-,-,-,96,492,9802,11,73,1044,85,419,8758,8890
01585,8148,237.16,381,3460,381,24,69,288,3460,257,1169,2034,20511,65691,17985,X,4728,22767,X,0,694,9209,551,584,682,646,997,2,2229,2491,1218,16,825,2162442,628840,-,-,-,-,-,-,-,-,-,-,-,-,74,314,6874,4,26,2060,70,288,4814,7143
01586,8596,711.36,415,3171,411,41,77,293,3171,524,706,1941,9157,43056,5516,X,7064,4059,X,0,1291,10920,281,1157,3300,558,950,119,2258,2760,2586,12,170,352282,143193,-,-,-,-,-,-,-,-,-,-,-,-,75,472,10607,9,49,2826,66,423,7780,10076
01601,12378,992.11,695,4607,691,96,87,508,4607,912,810,2885,17114,74031,12109,X,7577,13549,0,X,5519,20419,1583,472,318,1540,5228,506,1789,636,937,13,238,1301649,243431,-,-,-,-,-,-,-,-,-,-,-,-,146,782,19059,27,124,5009,119,658,14050,24112
01602,5315,743.09,269,1562,269,29,43,197,1562,187,351,1024,4181,19460,2611,X,4033,1076,0,0,724,5887,444,33,30,605,261,X,915,1758,777,3,29,X,X,-,-,-,-,-,-,-,-,-,-,-,-,61,232,5551,6,13,184,55,219,5367,2439
01604,5592,585.81,306,2067,304,94,46,164,2067,648,460,959,6108,25302,8586,X,2667,2681,0,0,836,4244,1505,191,289,498,172,X,932,1660,971,5,142,257527,97199,-,-,-,-,-,-,-,-,-,-,-,-,42,194,3263,5,18,155,37,176,3109,1832
01607,13075,694.26,834,5570,827,144,84,599,5570,941,636,3993,20188,86732,11739,0,5456,3256,X,X,1431,40302,8583,681,1138,1526,3563,595,6302,298,1689,18,165,275848,87150,-,-,-,-,-,-,-,-,-,-,-,-,169,932,35131,22,190,21476,147,742,13655,13070
01608,4518,364.3,250,1601,247,24,40,183,1601,186,530,885,6290,23118,2473,0,2708,7907,0,X,1260,6619,X,124,44,392,201,5,669,124,386,13,194,774891,290153,-,-,-,-,-,-,-,-,-,-,-,-,55,263,5044,8,37,1315,47,226,3729,4176
01609,4906,284,248,1326,246,33,41,172,1326,348,291,687,12297,18560,3173,0,1413,4224,0,0,X,5848,X,47,31,337,369,54,403,1570,582,9,147,402908,145451,-,-,-,-,-,-,-,-,-,-,-,-,53,241,5187,11,41,1129,42,200,4058,4193
01610,23231,1147.55,1269,8479,1259,125,161,973,8479,909,1409,6161,29379,118866,11208,X,14653,7551,703,X,3162,44257,8454,1931,864,3554,7409,625,7735,4179,2339,25,327,714692,117675,-,-,-,-,-,-,-,-,-,-,-,-,266,1711,40539,42,230,10709,224,1481,29830,36484
01631,44807,466.02,1323,13625,1295,41,239,1015,13625,569,2999,10057,53208,268045,8298,0,23830,89168,X,X,23346,77261,1955,811,2299,8967,11448,815,13517,2375,3870,29,1169,7966708,2057931,-,-,-,-,-,-,-,-,-,-,-,-,248,2166,65743,41,295,22385,207,1871,43358,69541
01632,6132,259.19,253,2412,252,40,52,160,2412,394,886,1132,11730,48366,15921,0,3372,17927,X,0,3671,4027,X,96,886,540,74,X,425,467,830,12,1104,1777208,616883,-,-,-,-,-,-,-,-,-,-,-,-,35,144,3471,4,6,248,31,138,3222,3095
01633,4765,694.23,293,2039,288,27,60,201,2039,468,368,1203,10628,44449,15362,X,3707,2620,200,0,500,10429,1914,X,5383,721,303,10,971,1461,597,8,65,228922,98974,-,-,-,-,-,-,-,-,-,-,-,-,49,234,9847,5,15,247,44,219,9600,3099
01634,5542,402.88,232,1623,230,23,26,181,1623,339,189,1095,6515,31983,9121,X,1713,635,0,0,1250,4289,X,23,14,975,224,144,1867,10312,1195,3,24,52342,28788,-,-,-,-,-,-,-,-,-,-,-,-,39,184,4085,3,10,205,36,174,3880,3831
01635,6288,1063.83,342,2623,337,38,38,261,2623,384,375,1864,14181,46089,14634,0,4581,4063,X,X,1252,7617,244,84,1396,2904,387,119,2421,4919,1403,16,179,402217,150155,-,-,-,-,-,-,-,-,-,-,-,-,57,298,7563,6,60,609,51,238,6954,3924
01636,9599,402.25,472,3805,470,37,80,353,3805,477,1017,2311,17341,79512,15763,0,5320,24767,0,X,3497,17695,X,209,201,926,2153,15,4456,2916,824,20,591,2416154,997759,-,-,-,-,-,-,-,-,-,-,-,-,92,498,16877,10,41,8677,82,457,8200,10642
01637,18484,513.76,739,8547,734,37,122,575,8547,645,1942,5960,40917,258697,11137,X,9091,91481,0,0,25495,87548,626,4031,1829,1701,2230,1167,2589,X,3186,42,1185,8479981,2531812,-,-,-,-,-,-,-,-,-,-,-,-,161,1437,79498,51,485,50566,110,952,28933,23144
01638,3966,292.58,220,2140,218,48,35,135,2140,402,942,796,8735,35474,7515,X,715,12420,X,0,886,9766,X,46,30,267,21,9,871,1132,1492,16,548,1214766,412388,-,-,-,-,-,-,-,-,-,-,-,-,36,211,9308,10,48,4919,26,163,4389,5108
01639,3185,176.9,141,1412,139,19,10,110,1412,157,237,1018,3877,10582,1213,0,553,3135,X,0,X,3784,0,X,105,185,177,6,480,91,324,4,157,311302,106045,-,-,-,-,-,-,-,-,-,-,-,-,29,121,3026,7,39,1725,22,82,1301,943
01641,5738,815.68,320,2361,316,40,59,217,2361,376,668,1317,10684,57501,8877,X,3370,20152,X,0,770,16637,X,183,382,406,1172,4,1189,1988,1252,9,404,1989792,1193755,-,-,-,-,-,-,-,-,-,-,-,-,71,385,14860,16,81,2005,55,304,12855,5647
