CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_ACCO,IND_MEDI
dummy,,,,,,,,,,,,,,,,,,,,,
41401,19010,-1138,65.85,288.7,6981,81,0,2433,9841,6717,144,,,,,,,,,,
41423,6293,-484,11.5,547.2,2455,-105,0,643,3072,2566,16,,,,,,,,,,
41424,9566,-17,24.49,390.6,3433,208,0,1434,5366,2723,67,,,,,,,,,,
41425,22051,-1890,99.56,221.5,7247,-6,0,2605,11436,7984,156,,,,,,,,,,
41441,8121,-658,74.3,109.3,2788,-50,0,889,4072,3159,57,,,,,,,,,,
42201,409118,-20390,405.86,1008,187423,-1996,290853,46771,223535,132604,2601,,,,,,,,,,
42202,243223,-12216,426.01,570.9,104053,-958,145910,31507,131710,77173,1611,,,,,,,,,,
42203,43338,-2098,82.96,522.4,17095,27,17176,5462,22194,15523,361,,,,,,,,,,
42204,133852,-4226,341.79,391.6,53235,1338,62806,17924,75013,40900,866,,,,,,,,,,
42205,95397,2640,126.73,752.8,39002,2932,66965,14964,55134,24034,362,,,,,,,,,,
42207,29365,-2555,235.12,124.9,12009,-412,0,3382,13778,12151,154,,,,,,,,,,
42208,21271,-2038,130.55,162.9,8789,-205,0,2575,10573,7843,233,,,,,,,,,,
42209,28502,-2955,707.42,40.3,12681,-712,0,3311,14166,10989,150,,,,,,,,,,
42210,24948,-2155,139.42,178.9,9726,-276,0,3213,12062,9640,79,,,,,,,,,,
42211,34391,-2936,420.12,81.9,16526,-899,9265,3611,16677,14002,128,,,,,,,,,,
42212,26275,-2416,241.6,108.8,11180,-314,0,2836,13084,10182,458,,,,,,,,,,
42213,41096,-3019,214.31,191.8,15141,-235,0,4914,21437,14677,423,,,,,,,,,,
42214,42330,-4205,170.13,248.8,16060,-604,0,4735,20469,17109,259,,,,,,,,,,
42307,40780,-1768,28.73,1419.4,16011,-226,18966,5932,23607,11105,162,,,,,,,,,,
42308,29339,-465,20.94,1401.1,11435,298,19401,4532,16883,7859,201,,,,,,,,,,
42321,7721,-577,74.29,103.9,2705,-39,0,853,3855,2991,42,,,,,,,,,,
42322,13377,-690,37.25,359.1,5195,92,0,1723,7195,4411,98,,,,,,,,,,
42323,14291,-600,56,255.2,5005,48,0,1968,7676,4598,29,,,,,,,,,,
42383,2288,-272,25.5,89.7,1126,-84,0,196,930,1162,6,,,,,,,,,,
42391,13912,286,32.26,431.2,5436,334,0,2321,7650,3922,48,,,,,,,,,,
42411,17503,-2215,213.99,81.8,8397,-599,0,1573,8449,7478,45,,,,,,,,,,
43101,187502,1202,25.45,7367.5,99897,4143,186765,20774,114452,42812,2168,,,,,,,,,,
43102,189524,-927,50.19,3776.1,80454,2048,170189,28048,112036,45768,1090,,,,,,,,,,
43103,91177,-1994,89.33,1020.7,39781,837,67220,10822,50806,27524,645,,,,,,,,,,
43104,130829,3060,110.01,1189.2,49967,2823,77695,20812,73626,34600,694,,,,,,,,,,
43105,139833,-3298,115.34,1212.4,56821,1613,95119,18743,78267,40362,824,,,,,,,,,,
43202,123067,-4405,681.36,180.6,49204,1232,54592,14679,65046,42131,2036,,,,,,,,,,
43203,31108,-2772,210.55,147.7,13288,-561,11517,3709,15261,11649,175,,,,,,,,,,
43204,50832,-2575,57.37,886,20783,-127,25855,6383,26066,18248,305,,,,,,,,,,
43205,23557,-1854,163.29,144.3,10123,-516,10753,2673,11219,9624,66,,,,,,,,,,
43206,64292,-2490,152.6,421.3,25278,804,12264,7960,34050,21983,841,,,,,,,,,,
43208,49025,-3239,299.69,163.6,19085,-60,12328,5867,24416,18601,354,,,,,,,,,,
43210,46416,-1751,276.85,167.7,17593,644,6273,6100,24328,15807,591,,,,,,,,,,
43211,36122,-904,74.3,486.2,13499,214,10167,4863,20084,10885,194,,,,,,,,,,
43212,24563,-2443,126.94,193.5,10034,-443,0,2541,11653,10321,95,,,,,,,,,,
43213,57032,-2724,188.61,302.4,21535,103,7965,7189,29603,19919,459,,,,,,,,,,
43214,24930,-2088,376.3,66.3,9987,-91,0,2778,12035,10051,394,,,,,,,,,,
43215,75783,-6956,683.82,110.8,31873,-1351,14164,8436,35883,31011,320,,,,,,,,,,
43216,61772,3402,53.19,1161.3,22283,1723,40816,11505,35085,14960,245,,,,,,,,,,
43348,9392,-941,144,65.2,3439,-172,0,778,4198,4416,63,,,,,,,,,,
43364,5045,-220,24.33,207.4,1814,-11,0,704,2508,1833,26,,,,,,,,,,
43367,8979,-807,68.92,130.3,3503,-57,0,951,4484,3529,147,,,,,,,,,,
43368,15372,-517,19.44,790.7,6434,295,0,1843,8024,5492,592,,,,,,,,,,
43369,9342,-849,98.78,94.6,3416,-96,0,950,4410,3961,39,,,,,,,,,,
43403,35187,1735,99.1,355.1,14165,1460,8691,5980,21234,7632,383,,,,,,,,,,
43404,43337,2353,37.46,1156.9,17794,1844,32159,7429,26215,9043,389,,,,,,,,,,
43423,3750,-298,115.9,32.4,1603,-39,0,431,1806,1511,71,,,,,,,,,,
43424,6590,-597,136.94,48.1,2682,-123,0,699,3106,2775,41,,,,,,,,,,
43425,1382,-128,60.81,22.7,520,-6,0,145,645,592,27,,,,,,,,,,
43428,5789,-536,175.06,33.1,2408,-55,0,628,2633,2503,62,,,,,,,,,,
43432,6426,-376,77.22,83.2,2362,21,0,900,3496,2026,87,,,,,,,,,,
43433,9836,-1667,137.32,71.6,4051,-625,0,1005,4551,4201,93,,,,,,,,,,
43441,16303,-934,99.03,164.6,6196,-121,0,2239,8275,5663,71,,,,,,,,,,
43442,9547,493,16.65,573.4,3495,325,0,1707,5299,2531,104,,,,,,,,,,
43443,32510,-1101,65.68,495,11744,267,21314,5144,17502,9742,133,,,,,,,,,,
43444,10132,-585,57.93,174.9,3678,-32,0,1277,4863,3987,59,,,,,,,,,,
43447,13503,-1646,544.67,24.8,5252,-342,0,1241,5455,6771,103,,,,,,,,,,
43468,11094,-900,33.36,332.6,3932,54,0,1206,5321,4298,155,,,,,,,,,,
43482,15681,-1980,234.01,67,5996,-485,0,1619,7030,7025,31,,,,,,,,,,
43484,4254,-419,34.08,124.8,1687,-57,0,460,1984,1790,7,,,,,,,,,,
43501,10288,-478,85.04,121,3729,88,0,1529,5330,3420,49,,,,,,,,,,
43505,9076,-715,165.86,54.7,3463,-74,0,1026,4130,3879,60,,,,,,,,,,
43506,3627,-358,48.37,75,1401,-78,0,391,1635,1601,5,,,,,,,,,,
43507,2033,-199,190.96,10.6,786,-36,0,264,867,902,7,,,,,,,,,,
43510,4070,-398,94.54,43.1,1466,-38,0,437,1879,1754,15,,,,,,,,,,
43511,931,-124,252.92,3.7,420,-41,0,72,409,446,3,,,,,,,,,,
43512,3238,-184,121.19,26.7,1131,-18,0,513,1520,1168,5,,,,,,,,,,
43513,2433,-1265,207.58,11.7,976,-392,0,245,1094,1087,1,,,,,,,,,,
43514,14676,-847,159.56,92,5357,59,0,1936,7082,5633,203,,,,,,,,,,
43531,7114,-625,67.58,105.3,2769,-126,0,735,3297,3071,64,,,,,,,,,,
44201,475614,-2532,502.39,946.7,209539,6024,351227,62944,271307,129289,2661,,,,,,,,,,
44202,115321,-6817,125.34,920.1,54336,-1288,101008,11840,59108,39018,2431,,,,,,,,,,
44203,82863,-1102,491.44,168.6,37571,1786,25772,10962,45200,24828,1329,,,,,,,,,,
44204,62657,-3866,666.03,94.1,25139,-99,27859,7768,32326,22379,412,,,,,,,,,,
44205,66851,-5360,903.14,74,28716,-858,22447,6959,31984,27348,305,,,,,,,,,,
44206,36158,-2590,291.2,124.2,14749,-328,12844,3741,17485,14828,313,,,,,,,,,,
44207,16100,-1869,79.48,202.6,6995,-523,6635,1420,7430,7238,34,,,,,,,,,,
44208,20332,-2000,477.53,42.6,8699,-401,0,1810,8675,9808,239,,,,,,,,,,
44209,22112,-741,206.24,107.2,9584,12,0,2432,11010,8551,615,,,,,,,,,,
44210,27999,-2186,280.08,100,12028,-56,0,2943,13487,10378,162,,,,,,,,,,
44211,52771,-3487,439.05,120.2,21984,-540,0,6164,26878,19292,586,,,,,,,,,,
44212,33695,-2889,603.14,55.9,13780,-546,0,3364,15270,14895,209,,,,,,,,,,
44213,32772,-1490,319.32,102.6,13175,-116,0,4161,17206,11195,324,,,,,,,,,,
44214,26232,-2415,318.1,82.5,11913,-199,0,2325,12383,11309,238,,,,,,,,,,
44322,1725,-266,6.99,246.8,832,-47,0,133,650,942,3,,,,,,,,,,
44341,27723,-335,73.32,378.1,11072,217,0,3803,15187,8510,121,,,,,,,,,,
44461,8541,-1104,271.37,31.5,3329,-144,0,897,3782,3857,86,,,,,,,,,,
44462,14386,-1437,286.6,50.2,5808,-180,0,1606,7159,5527,100,,,,,,,,,,
45201,401339,201,643.67,623.5,184237,8829,277345,53799,224620,110618,2109,,,,,,,,,,
45202,160640,-4389,653.36,245.9,71092,1127,69037,22179,86299,50665,1396,,,,,,,,,,
45203,118394,-6765,868.02,136.4,51566,-185,78838,14483,61670,40712,445,,,,,,,,,,
45204,50848,-3242,536.11,94.8,22071,-607,12282,5974,25172,19600,401,,,,,,,,,,
45205,43670,-2551,562.95,77.6,19162,-336,7287,5409,21866,16228,487,,,,,,,,,,
45206,59629,-2132,336.95,177,25111,296,39762,8052,31701,19265,348,,,,,,,,,,
45207,16822,-1957,295.17,57,7225,-727,0,1934,7565,7193,73,,,,,,,,,,
45208,28610,-2073,438.79,65.2,11783,-221,6583,3287,14167,10826,88,,,,,,,,,,
45209,17638,-1900,282.93,62.3,8050,-518,0,1924,8188,7471,133,,,,,,,,,,
45341,25591,187,110.02,232.6,10203,236,0,4410,13875,7248,153,,,,,,,,,,
45361,8639,-661,85.39,101.2,3763,-151,0,932,4050,3609,20,,,,,,,,,,
45382,18398,-1208,130.63,140.8,7494,-112,0,2106,9411,6854,130,,,,,,,,,,
45383,6934,-411,95.19,72.8,2857,-58,0,974,3406,2554,17,,,,,,,,,,
45401,19922,-1103,43.8,454.8,8685,7,9653,2614,10717,6500,58,,,,,,,,,,
45402,16564,-809,61.53,269.2,6430,54,0,2212,9093,5255,154,,,,,,,,,,
45403,1000,-89,271.51,3.7,502,-7,0,136,427,437,1,,,,,,,,,,
45404,4895,-336,145.96,33.5,1886,-72,0,761,2312,1822,6,,,,,,,,,,
45405,15194,-915,90.12,168.6,6036,100,0,1946,7807,5428,237,,,,,,,,,,
45406,9906,-485,102.11,97,3960,20,0,1246,4816,3838,61,,,,,,,,,,
45421,17379,-804,120.4,144.3,6874,50,8830,2367,9045,5946,95,,,,,,,,,,
45429,1486,-253,187.56,7.9,628,-60,0,150,657,678,2,,,,,,,,,,
45430,2503,-305,537.29,4.7,1057,-71,0,298,1063,1142,4,,,,,,,,,,
45431,4826,-654,448.84,10.8,2137,-195,0,422,1915,2489,12,,,,,,,,,,
45441,11642,-1113,237.54,49,4519,-159,0,1326,5286,5017,32,,,,,,,,,,
45442,3635,-311,277.67,13.1,1493,0,0,378,1600,1657,3,,,,,,,,,,
45443,3472,-415,171.73,20.2,1234,-43,0,454,1527,1491,9,,,,,,,,,,
46201,593128,-6686,547.58,1083.2,279644,9375,478507,75680,321038,158804,2432,,,,,,,,,,
46203,101096,-2512,448.15,225.6,46139,1228,25656,15134,54584,29928,541,,,,,,,,,,
46204,20033,-2013,74.78,267.9,9455,-607,8087,2031,9758,8192,373,,,,,,,,,,
46206,19270,-1928,134.28,143.5,8617,-579,0,1967,9177,8050,108,,,,,,,,,,
46208,51994,-1764,329.98,157.6,22796,288,0,6822,27139,17372,763,,,,,,,,,,
46210,39011,-2820,148.84,262.1,17790,-719,5479,4554,18928,15411,337,,,,,,,,,,
46213,14708,-1259,205.66,71.5,7046,-322,0,1820,7284,5598,77,,,,,,,,,,
46214,13819,-1701,162.12,85.2,6560,-428,0,1270,6482,5898,264,,,,,,,,,,
46215,92403,-3673,682.92,135.3,40995,309,21215,12750,49189,29697,472,,,,,,,,,,
46216,47153,-2096,253.01,186.4,19415,-234,5176,6134,24323,16626,315,,,,,,,,,,
46217,33310,-3247,390.14,85.4,15325,-809,0,3654,15819,13797,362,,,,,,,,,,
46218,123135,-2722,603.16,204.1,55586,1252,49490,17537,69521,33905,655,,,,,,,,,,
46219,27490,-1792,112.29,244.8,11974,-185,11437,3165,14107,10172,206,,,,,,,,,,
46220,32887,-2552,283.59,116,14444,-917,0,3656,15698,13016,217,,,,,,,,,,
46221,29329,-2150,290.28,101,13241,-628,0,4016,14579,10513,328,,,,,,,,,,
46222,41390,-1766,308.33,134.2,19648,21,12662,5685,22168,13441,102,,,,,,,,,,
46223,33080,-3272,357.91,92.4,14485,-864,0,3684,16138,13247,369,,,,,,,,,,
46224,24453,-2357,392.56,62.3,11394,-716,0,2754,11490,10166,120,,,,,,,,,,
46225,76348,1175,231.25,330.2,32850,1415,42994,10978,40949,23946,351,,,,,,,,,,
46303,405,-2,31.39,12.9,218,-5,0,95,203,107,3,,,,,,,,,,
46304,740,-16,101.14,7.3,426,-1,0,143,393,204,9,,,,,,,,,,
46392,20243,-2157,303.9,66.6,9231,-459,0,2199,9553,8447,403,,,,,,,,,,
46404,9705,-726,116.19,83.5,3981,-156,0,1384,4768,3545,78,,,,,,,,,,
46452,9119,-1208,144.29,63.2,4102,-221,0,890,4201,4026,88,,,,,,,,,,
46468,12385,-856,100.67,123,5906,-168,0,1417,6082,4869,303,,,,,,,,,,
46482,6237,-293,27.78,224.5,2772,-54,0,878,3066,2287,126,,,,,,,,,,
46490,6944,-979,163.19,42.6,3175,-267,0,699,3011,3233,69,,,,,,,,,,
46491,6481,-1061,213.57,30.3,3153,-406,0,583,2701,3197,23,,,,,,,,,,
46492,14227,-1437,308.1,46.2,6393,-581,0,1654,6687,5886,68,,,,,,,,,,
46501,7539,-596,137.18,55,3596,-145,0,951,3618,2967,19,,,,,,,,,,
46502,5445,-300,110.36,49.3,2673,-54,0,725,2751,1963,13,,,,,,,,,,
46505,11858,-1055,540.48,21.9,5847,-286,0,1607,5926,4315,101,,,,,,,,,,
46523,1364,-166,88.26,15.5,688,-21,0,141,636,586,1,,,,,,,,,,
46524,1621,-101,103.07,15.7,805,-61,0,203,718,700,4,,,,,,,,,,
46525,8546,-496,239.65,35.7,4270,-143,0,1043,4227,3251,14,,,,,,,,,,
46527,5817,11,81.82,71.1,2561,147,0,918,2990,1906,17,,,,,,,,,,
46529,6629,-583,56.82,116.7,3258,-105,0,824,3118,2663,38,,,,,,,,,,
46530,10147,-1013,104.92,96.7,4714,-246,0,1533,5246,3368,41,,,,,,,,,,
46531,5517,-458,80.4,68.6,2521,-102,0,769,2701,2047,30,,,,,,,,,,
46532,6139,-223,62.71,97.9,2783,-102,0,985,2831,2323,24,,,,,,,,,,
46533,6246,-537,40.39,154.6,2883,-26,0,904,3075,2267,108,,,,,,,,,,
46534,5750,-463,53.3,107.9,2659,-33,0,798,2745,2163,53,,,,,,,,,,
46535,5115,-71,20.58,248.5,2160,104,0,747,2576,1792,12,,,,,,,,,,
47201,317625,-1810,41.42,7668.4,144355,8823,316580,46166,189536,72287,4575,,,,,,,,,,
47205,100125,3882,19.8,5056.8,44163,4830,98886,16651,60492,18925,1572,,,,,,,,,,
47207,47637,73,229.15,207.9,22033,1519,32253,8162,28172,10482,473,,,,,,,,,,
47208,115690,1458,19.5,5932.8,47331,3290,113204,19722,71286,23180,1135,,,,,,,,,,
47209,63554,1880,210.94,301.3,28453,2311,32173,10536,37252,13901,529,,,,,,,,,,
47210,61007,2460,46.63,1308.3,23272,2625,37403,10960,36069,13522,803,,,,,,,,,,
47211,142752,3473,49.72,2871.1,60570,7245,133572,23829,85673,28854,1993,,,,,,,,,,
47212,64612,3493,19.31,3346,24580,2800,45688,12526,38759,12729,367,,,,,,,,,,
47213,125303,6405,87.02,1439.9,48163,5785,62071,21184,75679,28050,1357,,,,,,,,,,
47214,52931,1745,204.27,259.1,24235,2258,19723,8402,29513,14079,464,,,,,,,,,,
47215,44043,2027,49.94,881.9,15895,1600,0,7734,24757,11409,257,,,,,,,,,,
47301,4517,-391,194.8,23.2,1976,-85,0,587,2380,1550,32,,,,,,,,,,
47302,3092,32,63.55,48.7,1308,46,0,351,1594,1146,23,,,,,,,,,,
47303,1598,-122,81.88,19.5,725,-23,0,198,813,587,11,,,,,,,,,,
47306,8894,-637,39.93,222.7,3541,51,0,1335,4538,3019,44,,,,,,,,,,
47308,12530,-1006,54.36,230.5,5351,114,0,1796,6547,4107,133,,,,,,,,,,
47311,10869,217,50.84,213.8,4735,670,0,1585,6663,2621,743,,,,,,,,,,
47313,5833,236,31.3,186.4,2239,236,0,1157,3179,1491,43,,,,,,,,,,
47314,10806,-426,37.84,285.6,4657,46,0,1874,5920,3006,100,,,,,,,,,,
47315,4118,-142,22.78,180.8,1900,-17,0,623,2071,1424,26,,,,,,,,,,
47324,41206,1702,35.28,1168,15672,2014,18882,7073,24950,9050,736,,,,,,,,,,
47325,13521,-164,15.12,894.2,5220,151,12951,2307,7862,3273,97,,,,,,,,,,
47326,28201,-107,13.93,2024.5,11697,973,20441,4780,16975,5765,787,,,,,,,,,,
47327,17969,1821,11.54,1557.1,6558,1017,0,2973,10528,4294,383,,,,,,,,,,
47328,22157,2703,15.53,1426.7,8851,1642,9309,3865,13021,4113,329,,,,,,,,,,
47329,34984,476,15.9,2200.3,13610,969,10956,5637,21351,7514,507,,,,,,,,,,
47348,19695,1285,5.18,3802.1,7949,946,16931,3750,11665,3902,109,,,,,,,,,,
47350,40440,2938,10.76,3758.4,14679,1916,31965,8161,24111,7862,221,,,,,,,,,,
47353,718,-12,19.23,37.3,389,-28,0,138,434,146,6,,,,,,,,,,
47354,892,22,16.74,53.3,501,48,0,160,545,187,15,,,,,,,,,,
47355,683,-76,7.65,89.3,378,-51,0,82,346,248,2,,,,,,,,,,
47356,346,-84,3.87,89.4,224,-43,0,29,174,143,2,,,,,,,,,,
47357,1285,-44,30.52,42.1,680,-6,0,202,767,316,31,,,,,,,,,,
47358,590,-39,13.07,45.1,326,-7,0,98,365,127,5,,,,,,,,,,
47359,1126,-112,21.82,51.6,518,2,0,195,598,333,8,,,,,,,,,,
47360,1322,-195,15.43,85.7,637,-58,0,207,707,408,23,,,,,,,,,,
47361,7192,-563,63.65,113,3338,-27,0,1075,3965,2145,35,,,,,,,,,,
47362,30941,1875,26.96,1147.7,10680,1055,10242,5977,17990,6925,129,,,,,,,,,,
47375,1058,-136,22,48.1,466,-4,0,150,585,323,11,,,,,,,,,,
47381,3942,-56,334.4,11.8,2093,-29,0,707,2308,905,26,,,,,,,,,,
47382,1676,-167,28.9,58,760,-320,0,302,1014,360,15,,,,,,,,,,
