CODE,ELECTOR,S_VOTE,S_VALID_VOTE,H_VOTE,H_VALID_VOTE,H_JIMIN,H_KOMEI,H_RIKKEN,H_ISHIN,H_KOKUMIN,H_KYOSAN,H_REIWA,H_SHAMIN,H_NHK,H_SANSEI,H_OTHER
dummy,,,,,,,,,,,,,,,,
01610,18320,9951,9646,9949,9504 ,3835.905 ,1051.000 ,1960.656 ,582.570 ,300.764 ,772.578 ,336.093 ,126.000 ,199.240 ,244.760 ,94.428 
01631,36474,20351,19861,20349,19231 ,7169.055 ,1516.000 ,4949.654 ,1207.302 ,644.345 ,1580.212 ,665.150 ,242.000 ,505.590 ,544.577 ,206.107 
01632,4963,3299,3235,3299,3157 ,1242.000 ,379.000 ,744.678 ,168.000 ,81.321 ,264.000 ,72.000 ,42.000 ,60.000 ,76.000 ,28.000 
01633,4103,2669,2617,2669,2493 ,940.000 ,147.000 ,762.828 ,121.000 ,96.171 ,166.000 ,89.000 ,30.000 ,44.000 ,59.000 ,36.000 
01634,4311,2944,2844,2944,2795 ,1240.999 ,162.000 ,743.691 ,138.000 ,81.308 ,119.000 ,114.000 ,33.000 ,70.000 ,68.000 ,25.000 
01635,4921,3343,3234,3343,3165 ,1131.969 ,227.000 ,879.268 ,204.500 ,97.731 ,211.000 ,160.030 ,86.500 ,65.000 ,55.000 ,47.000 
01636,7805,4858,4709,4857,4632 ,1789.852 ,468.000 ,1086.780 ,313.000 ,137.219 ,328.000 ,173.147 ,63.000 ,100.000 ,121.000 ,52.000 
01637,15246,9733,9383,9730,9198 ,3830.908 ,619.000 ,2131.303 ,565.999 ,202.696 ,785.490 ,374.000 ,133.000 ,173.000 ,294.600 ,88.000 
01638,3233,2328,2248,2328,2185 ,825.000 ,215.000 ,585.724 ,136.000 ,43.275 ,112.000 ,96.000 ,41.000 ,45.000 ,55.000 ,29.000 
01639,2659,1875,1826,1875,1791 ,851.000 ,110.000 ,440.331 ,103.000 ,29.668 ,90.000 ,58.000 ,22.000 ,27.000 ,41.000 ,19.000 
01641,4566,2811,2736,2811,2682 ,1216.928 ,290.000 ,580.961 ,154.000 ,77.038 ,121.000 ,82.000 ,17.000 ,54.000 ,66.000 ,22.071 
01642,5565,3343,3249,3343,3123 ,1414.999 ,280.000 ,666.361 ,120.000 ,41.626 ,340.000 ,85.000 ,25.000 ,61.000 ,64.000 ,24.011 
01643,22204,13624,13314,13624,13041 ,4691.902 ,947.000 ,3625.900 ,701.000 ,351.099 ,1352.333 ,486.096 ,150.000 ,333.666 ,286.000 ,116.000 
01644,5618,3583,3485,3582,3353 ,1189.000 ,256.000 ,1081.849 ,206.000 ,55.150 ,170.000 ,131.000 ,66.000 ,85.000 ,83.000 ,30.000 
01645,2622,1849,1806,1849,1713 ,801.000 ,146.000 ,423.715 ,99.000 ,32.284 ,80.000 ,64.000 ,20.000 ,17.000 ,16.000 ,13.000 
01646,5751,3857,3774,3856,3582 ,1349.892 ,250.000 ,1150.935 ,188.000 ,81.064 ,178.000 ,135.107 ,73.000 ,57.000 ,79.000 ,40.000 
01647,5604,4062,3958,4062,3690 ,1201.914 ,340.000 ,1349.811 ,229.000 ,69.188 ,132.000 ,128.085 ,46.000 ,73.000 ,80.000 ,41.000 
01648,1954,1400,1373,1400,1329 ,529.949 ,61.000 ,386.372 ,130.000 ,27.627 ,70.000 ,53.049 ,18.000 ,13.000 ,21.000 ,19.000 
01649,3840,2663,2585,2663,2489 ,1073.000 ,265.000 ,652.242 ,120.000 ,44.757 ,116.250 ,51.000 ,35.000 ,36.000 ,67.750 ,28.000 
01661,16396,8207,7925,8207,7917 ,3066.079 ,1153.000 ,1394.788 ,477.064 ,214.211 ,630.000 ,312.047 ,123.000 ,196.000 ,256.806 ,94.000 
01662,7576,4382,4202,4382,4186 ,1989.000 ,535.000 ,609.164 ,290.000 ,73.835 ,278.000 ,153.000 ,46.000 ,80.000 ,92.000 ,40.000 
01663,4652,2947,2812,2947,2822 ,1304.999 ,399.000 ,430.339 ,221.000 ,56.660 ,153.000 ,87.000 ,41.000 ,42.000 ,56.000 ,31.000 
01664,6144,3850,3733,3850,3697 ,1415.891 ,375.000 ,874.338 ,212.000 ,74.089 ,342.571 ,141.107 ,68.000 ,64.000 ,86.000 ,44.000 
01665,5989,3760,3632,3760,3581 ,1597.929 ,312.000 ,676.600 ,251.000 ,84.400 ,213.500 ,160.069 ,66.000 ,69.500 ,120.000 ,30.000 
01667,2091,1461,1416,1461,1413 ,653.000 ,135.000 ,221.944 ,99.000 ,28.055 ,113.000 ,69.000 ,23.000 ,23.000 ,36.000 ,12.000 
01668,6546,3722,3608,3722,3567 ,1515.947 ,546.000 ,702.013 ,201.000 ,66.986 ,230.000 ,130.052 ,40.000 ,53.000 ,52.000 ,30.000 
01691,11837,6929,6714,6929,6619 ,3117.658 ,610.000 ,985.057 ,481.000 ,163.275 ,500.000 ,300.005 ,60.000 ,144.000 ,165.000 ,93.000 
01692,19282,9943,9637,9943,9582 ,3907.961 ,1099.000 ,1938.471 ,686.000 ,322.528 ,469.000 ,491.038 ,103.000 ,218.000 ,240.000 ,107.000 
01693,4199,2709,2585,2709,2592 ,1296.949 ,298.000 ,449.379 ,136.000 ,50.620 ,122.000 ,95.050 ,19.000 ,42.000 ,55.000 ,28.000 
01694,3960,2124,2033,2122,2033 ,817.951 ,444.000 ,295.817 ,146.000 ,39.182 ,86.000 ,70.048 ,20.000 ,46.000 ,51.000 ,16.000 
02000,1073060,531101,518216,531029,503328 ,212008.514 ,52363.291 ,94348.481 ,27266.484 ,22480.338 ,29974.321 ,18640.337 ,14311.830 ,14054.686 ,11585.910 ,6254.615 
02201,237246,114893,111849,114887,109667 ,42550.296 ,11263.664 ,19911.632 ,6615.564 ,4909.944 ,9149.412 ,4265.632 ,4063.511 ,3075.047 ,2734.772 ,1127.508 
02202,143506,69065,67537,69054,66024 ,26965.086 ,5542.069 ,11610.131 ,4169.329 ,2654.004 ,5841.365 ,2922.647 ,1950.766 ,1919.510 ,1640.472 ,808.606 
02203,190976,91995,90355,91945,86932 ,33249.116 ,8729.431 ,19414.300 ,5623.359 ,4077.047 ,4370.925 ,3550.563 ,2111.964 ,2388.901 ,2406.063 ,1010.313 
02204,27889,12859,12525,12859,12258 ,5149.458 ,1706.500 ,1983.216 ,673.052 ,422.849 ,799.166 ,455.000 ,312.000 ,337.333 ,256.421 ,163.000 
02205,45941,22706,22271,22705,21383 ,9231.157 ,2092.000 ,4301.234 ,1041.060 ,920.913 ,1186.000 ,775.166 ,593.000 ,575.333 ,432.464 ,234.666 
02206,51233,24631,23987,24635,23612 ,9806.812 ,2928.333 ,4500.319 ,1348.416 ,1111.680 ,1042.345 ,780.164 ,761.916 ,623.859 ,447.000 ,261.147 
02207,32240,17493,16821,17493,16711 ,8205.887 ,1592.000 ,2193.469 ,583.555 ,1131.530 ,386.115 ,606.000 ,320.555 ,501.884 ,491.000 ,699.000 
02208,47544,25032,24093,25032,23939 ,11230.380 ,2137.011 ,4060.848 ,1227.115 ,1079.405 ,1240.272 ,861.207 ,628.000 ,744.387 ,466.000 ,264.362 
02209,27029,13168,12944,13168,12357 ,6302.199 ,1222.000 ,2111.468 ,528.400 ,426.853 ,434.068 ,372.000 ,274.000 ,342.000 ,178.000 ,166.006 
02210,26278,12652,12209,12653,11983 ,5419.463 ,1291.000 ,1977.284 ,670.016 ,434.486 ,719.153 ,446.021 ,292.363 ,318.290 ,252.065 ,162.850 
02301,9187,4862,4714,4862,4489 ,1968.000 ,571.000 ,906.040 ,151.000 ,107.959 ,236.000 ,136.000 ,149.000 ,120.000 ,90.000 ,54.000 
02303,2250,1367,1306,1367,1261 ,564.000 ,182.000 ,233.438 ,32.000 ,19.561 ,110.000 ,23.000 ,47.000 ,23.000 ,6.000 ,10.000 
02304,2314,1231,1181,1231,1155 ,508.000 ,118.000 ,238.688 ,33.000 ,31.311 ,97.000 ,24.000 ,50.000 ,21.000 ,25.000 ,5.000 
02307,5061,2810,2746,2810,2611 ,1135.998 ,372.975 ,463.622 ,98.000 ,53.401 ,209.000 ,50.000 ,89.000 ,68.000 ,45.000 ,26.000 
02321,8297,4264,4178,4264,3971 ,1970.938 ,450.447 ,693.769 ,134.000 ,88.448 ,171.000 ,128.060 ,102.000 ,114.333 ,77.000 ,41.000 
02323,6840,4144,4023,4144,3818 ,1695.185 ,721.803 ,653.242 ,102.000 ,87.953 ,154.000 ,111.812 ,79.000 ,123.000 ,52.000 ,38.000 
02343,1118,660,644,660,615 ,289.000 ,111.000 ,116.333 ,20.000 ,9.666 ,22.000 ,14.000 ,4.000 ,11.000 ,13.000 ,4.000 
02361,12579,6543,6421,6540,6293 ,2736.877 ,647.000 ,1006.260 ,381.000 ,202.739 ,575.000 ,237.121 ,142.000 ,171.800 ,113.000 ,80.200 
02362,8066,4352,4255,4351,4129 ,1928.999 ,516.000 ,691.335 ,203.000 ,121.664 ,202.000 ,114.000 ,110.000 ,101.416 ,60.000 ,80.583 
02367,6520,3469,3391,3469,3269 ,1419.872 ,424.000 ,549.921 ,173.000 ,99.078 ,173.142 ,140.125 ,86.000 ,98.000 ,64.857 ,41.000 
02381,11349,6636,6534,6635,6165 ,3095.999 ,628.596 ,1032.768 ,272.285 ,182.300 ,270.000 ,199.000 ,143.714 ,168.333 ,102.000 ,70.000 
02384,10668,5797,5605,5797,5366 ,2615.909 ,519.000 ,943.956 ,203.000 ,194.043 ,223.000 ,185.088 ,136.000 ,189.000 ,99.000 ,57.000 
02387,9136,4609,4478,4609,4304 ,2178.732 ,493.000 ,858.291 ,139.000 ,93.758 ,151.000 ,97.123 ,94.000 ,113.000 ,59.000 ,26.090 
02401,11046,6113,6028,6113,5773 ,2338.909 ,772.500 ,1161.479 ,211.500 ,312.520 ,218.000 ,208.090 ,212.500 ,187.500 ,93.000 ,57.000 
02402,13053,6326,6138,6325,5889 ,2781.049 ,626.000 ,1201.461 ,200.500 ,193.537 ,255.000 ,160.255 ,189.500 ,116.000 ,103.666 ,62.027 
02405,9097,4310,4199,4310,4129 ,1871.000 ,417.000 ,705.539 ,220.000 ,228.460 ,112.000 ,166.000 ,112.000 ,118.000 ,110.000 ,68.000 
02406,3783,1955,1885,1955,1835 ,754.000 ,230.500 ,256.051 ,47.000 ,125.948 ,230.000 ,38.000 ,42.000 ,49.500 ,36.000 ,26.000 
02408,14574,6977,6825,6977,6447 ,3235.707 ,657.000 ,1091.920 ,216.000 ,330.747 ,171.000 ,184.115 ,224.375 ,154.333 ,119.130 ,61.666 
02411,8576,4689,4551,4689,4376 ,1997.999 ,263.000 ,542.660 ,143.000 ,936.339 ,50.000 ,96.000 ,57.000 ,162.928 ,62.000 ,64.071 
02412,20880,10733,10516,10732,10048 ,4452.866 ,1083.000 ,1682.846 ,583.333 ,645.153 ,239.000 ,376.800 ,232.666 ,327.000 ,301.000 ,124.333 
02423,4294,1989,1918,1990,1869 ,828.854 ,296.500 ,321.404 ,42.000 ,103.595 ,53.333 ,42.122 ,74.000 ,57.166 ,33.000 ,17.021 
02424,5252,2743,2669,2743,2585 ,1318.000 ,302.000 ,382.721 ,56.000 ,252.278 ,54.000 ,54.000 ,37.000 ,65.833 ,40.000 ,23.166 
02425,1568,978,953,977,905 ,425.000 ,101.000 ,219.214 ,23.000 ,28.785 ,29.000 ,20.000 ,22.000 ,22.000 ,7.000 ,7.000 
02426,1645,908,867,908,820 ,394.000 ,92.000 ,164.163 ,19.000 ,17.836 ,23.000 ,27.000 ,35.000 ,18.000 ,19.000 ,10.000 
02441,8320,4466,4367,4464,4183 ,2030.999 ,363.000 ,1000.250 ,156.000 ,126.750 ,106.000 ,94.000 ,80.000 ,93.000 ,84.000 ,48.000 
02442,14489,7266,7140,7266,6730 ,3028.882 ,558.000 ,1750.426 ,274.000 ,205.573 ,188.000 ,197.115 ,166.000 ,163.000 ,138.000 ,61.000 
02443,4575,2448,2403,2448,2304 ,1170.000 ,312.000 ,410.285 ,85.000 ,73.714 ,40.000 ,47.000 ,49.000 ,53.000 ,31.000 ,22.000 
02445,15205,7162,7002,7162,6720 ,2901.999 ,834.000 ,1475.275 ,313.000 ,204.699 ,233.025 ,227.000 ,130.000 ,167.000 ,150.000 ,83.000 
02446,11376,5489,5407,5489,5181 ,1832.999 ,893.962 ,1222.558 ,239.000 ,211.478 ,179.000 ,180.000 ,90.000 ,138.000 ,125.000 ,67.000 
02450,2060,1311,1281,1311,1222 ,428.888 ,303.000 ,308.665 ,17.000 ,22.334 ,32.000 ,29.111 ,19.000 ,14.000 ,24.000 ,23.000 
03000,1034059,572696,560545,572650,546047 ,205311.741 ,43957.287 ,117214.290 ,31408.455 ,29276.198 ,36250.788 ,25079.400 ,23794.563 ,12011.028 ,16633.145 ,5107.921 
03201,241761,132839,130296,132831,128478 ,43322.288 ,8779.928 ,28129.569 ,9026.777 ,8081.712 ,10018.484 ,6672.868 ,5740.478 ,3138.486 ,4424.637 ,1142.750 
03202,42896,23216,22738,23214,22013 ,9738.257 ,2101.000 ,3937.090 ,1039.313 ,864.996 ,1160.090 ,932.379 ,842.911 ,479.955 ,657.000 ,260.000 
03203,29762,17816,17425,17813,17060 ,7186.956 ,1587.853 ,3191.164 ,915.000 ,1054.918 ,1045.030 ,663.012 ,441.062 ,321.000 ,517.000 ,137.000 
03205,80209,46792,46029,46784,44016 ,15462.544 ,3506.518 ,10162.196 ,2482.107 ,2308.881 ,2056.086 ,2272.275 ,3113.247 ,909.011 ,1328.000 ,414.118 
03206,77929,43447,42595,43443,41599 ,13600.280 ,3152.438 ,9003.935 ,2609.231 ,3013.151 ,2154.000 ,2139.429 ,2855.867 ,972.459 ,1698.360 ,399.829 
03207,28455,13324,12908,13320,12599 ,5532.828 ,1102.000 ,2475.320 ,562.428 ,534.679 ,788.000 ,477.169 ,427.571 ,287.000 ,309.000 ,103.000 
03208,22165,12776,12529,12774,12126 ,5328.834 ,1045.000 ,2349.359 ,613.000 ,414.056 ,572.000 ,569.165 ,509.583 ,247.000 ,339.000 ,139.000 
03209,96308,52670,51429,52662,50547 ,18521.212 ,4255.701 ,11283.040 ,2963.410 ,2450.327 ,4291.482 ,2135.554 ,1862.386 ,1019.774 ,1262.000 ,502.099 
03210,16070,9911,9684,9911,9448 ,3806.806 ,648.000 ,2004.704 ,443.500 ,450.795 ,902.083 ,414.109 ,298.000 ,178.000 ,230.000 ,72.000 
03211,27431,15840,15420,15841,15171 ,5984.335 ,1643.741 ,3319.905 ,772.125 ,714.408 ,727.000 ,677.560 ,522.882 ,305.038 ,382.000 ,122.000 
03213,22305,10990,10715,10990,10304 ,4748.838 ,786.711 ,2083.169 ,473.000 ,418.868 ,565.000 ,314.116 ,307.250 ,220.026 ,284.000 ,103.016 
03214,21429,10851,10633,10852,10333 ,4733.946 ,841.949 ,1883.281 ,472.000 ,382.399 ,694.000 ,426.040 ,315.368 ,210.000 ,278.000 ,96.010 
03215,97050,53637,52523,53638,50916 ,15982.314 ,3667.650 ,13139.009 ,3286.136 ,3058.070 ,4065.916 ,2306.387 ,2075.062 ,1224.342 ,1563.000 ,548.099 
03216,46233,24739,24054,24738,23631 ,8834.848 ,2019.000 ,5116.380 ,1474.000 ,1205.426 ,1293.041 ,1237.149 ,861.192 ,581.000 ,790.958 ,218.000 
03301,13772,7431,7264,7431,6925 ,2911.624 ,526.000 ,1573.779 ,255.000 ,303.220 ,371.000 ,323.374 ,266.000 ,160.000 ,196.000 ,39.000 
03302,5169,2829,2765,2829,2530 ,1392.999 ,213.000 ,480.419 ,72.000 ,58.580 ,89.000 ,62.000 ,52.000 ,30.000 ,69.000 ,11.000 
03303,10897,5823,5718,5822,5463 ,2634.985 ,317.000 ,983.449 ,222.200 ,225.550 ,379.000 ,212.000 ,190.800 ,94.014 ,171.000 ,33.000 
03321,28157,15492,15188,15489,14835 ,5590.816 ,1140.000 ,2966.866 ,865.228 ,858.133 ,1190.076 ,692.050 ,623.904 ,360.923 ,394.000 ,153.000 
03322,22718,12804,12607,12803,12354 ,4634.000 ,1155.844 ,2643.651 ,738.000 ,738.503 ,743.000 ,541.000 ,444.000 ,257.000 ,375.000 ,84.000 
03366,4677,3359,3267,3359,3077 ,1285.000 ,173.000 ,562.343 ,79.000 ,69.656 ,103.000 ,101.000 ,568.000 ,54.000 ,60.000 ,22.000 
03381,12909,7755,7568,7753,7385 ,2520.909 ,643.000 ,1701.377 ,404.000 ,565.622 ,361.000 ,384.088 ,296.000 ,153.000 ,232.000 ,124.000 
03402,6192,3838,3756,3838,3626 ,1270.781 ,370.000 ,827.555 ,186.000 ,215.444 ,307.000 ,161.027 ,133.000 ,69.000 ,60.190 ,26.000 
03441,4468,2804,2688,2802,2571 ,1188.000 ,211.454 ,582.577 ,85.000 ,62.967 ,149.000 ,71.000 ,82.000 ,50.000 ,68.000 ,21.000 
03461,9704,5438,5314,5438,5176 ,2431.894 ,636.500 ,878.875 ,234.000 ,177.124 ,250.000 ,188.105 ,127.000 ,76.500 ,128.000 ,48.000 
03482,12989,7523,7351,7520,7117 ,3657.839 ,911.000 ,888.597 ,278.000 ,233.402 ,319.000 ,279.159 ,169.000 ,113.000 ,191.000 ,77.000 
03483,7566,4285,4176,4286,4017 ,1986.968 ,308.000 ,788.684 ,132.000 ,107.315 ,169.000 ,168.030 ,135.000 ,82.000 ,99.000 ,41.000 
03484,2715,1798,1739,1799,1645 ,902.000 ,141.000 ,249.736 ,43.000 ,41.263 ,101.000 ,41.000 ,21.000 ,36.000 ,61.000 ,8.000 
03485,2180,1457,1409,1457,1373 ,748.000 ,210.000 ,194.765 ,33.000 ,31.234 ,26.000 ,35.000 ,28.000 ,25.000 ,32.000 ,10.000 
03501,7501,3911,3830,3911,3688 ,1668.999 ,387.000 ,750.922 ,127.000 ,99.077 ,328.500 ,75.000 ,82.000 ,68.500 ,74.000 ,27.000 
03503,3536,2128,2051,2129,2006 ,976.999 ,224.000 ,332.116 ,71.000 ,80.883 ,139.000 ,65.000 ,38.000 ,24.000 ,35.000 ,20.000 
03506,4795,2508,2442,2508,2323 ,1125.000 ,143.000 ,416.103 ,69.000 ,50.896 ,272.000 ,73.000 ,45.000 ,46.000 ,70.000 ,13.000 
03507,13964,7111,7006,7112,6573 ,3271.809 ,645.000 ,1169.931 ,205.000 ,205.068 ,401.000 ,213.189 ,144.000 ,120.000 ,141.000 ,56.000 
03524,10147,5554,5428,5553,5122 ,2328.833 ,465.000 ,1144.424 ,178.000 ,199.575 ,221.000 ,157.166 ,177.000 ,99.000 ,114.000 ,38.000 
04000,1921486,937723,910566,937664,907415 ,313755.793 ,98694.245 ,173700.855 ,92879.031 ,53009.199 ,58673.553 ,38501.531 ,20099.143 ,20064.057 ,28307.882 ,9725.459 
04101,247489,127018,123262,127012,123658 ,39668.034 ,11271.000 ,22802.876 ,14843.232 ,8691.038 ,8463.461 ,5805.500 ,3111.444 ,2874.567 ,4737.988 ,1388.846 
04102,159903,74556,72244,74557,72479 ,23641.034 ,8805.000 ,12566.274 ,8134.094 ,4653.837 ,4492.886 ,3358.270 ,1562.000 ,1843.000 ,2578.595 ,844.000 
04103,115863,55345,53573,55338,53641 ,17445.746 ,5390.000 ,9428.044 ,6175.109 ,3752.158 ,3557.261 ,2699.234 ,1190.000 ,1361.756 ,1975.683 ,666.000 
04104,196416,96256,93247,96248,93648 ,28824.380 ,10114.952 ,18214.309 ,10943.251 ,6041.634 ,6747.275 ,4227.368 ,2317.643 ,2164.003 ,3105.971 ,947.200 
04105,179323,93551,90769,93549,90964 ,29505.255 ,8729.262 ,18240.253 ,11160.125 ,5795.620 ,5626.068 ,3729.624 ,2146.000 ,2038.708 ,3133.976 ,859.096 
04202,119232,49404,48297,49401,47741 ,17560.559 ,5758.760 ,10598.394 ,3527.405 ,2223.843 ,2796.551 ,1841.501 ,716.857 ,885.331 ,1376.608 ,455.176 
04203,45666,22916,22153,22917,22164 ,7030.095 ,2988.028 ,3553.997 ,2262.098 ,1029.915 ,2642.073 ,851.200 ,436.000 ,498.983 ,635.602 ,236.000 
04205,52703,23104,22372,23098,22129 ,9918.802 ,1901.285 ,4067.654 ,1642.250 ,786.316 ,1066.038 ,789.155 ,838.750 ,445.742 ,476.000 ,197.000 
04206,28211,14716,14194,14716,14053 ,5146.531 ,1700.444 ,2950.458 ,1203.053 ,720.456 ,703.000 ,580.421 ,359.058 ,242.572 ,299.000 ,148.000 
04207,64977,32135,31265,32130,31067 ,10352.448 ,3179.940 ,6135.575 ,3419.578 ,2036.338 ,1814.420 ,1387.330 ,601.000 ,714.852 ,1098.000 ,327.508 
04208,23866,12095,11780,12091,11609 ,4456.697 ,1211.000 ,2333.224 ,940.000 ,676.774 ,759.000 ,434.301 ,217.000 ,205.000 ,271.000 ,105.000 
04209,51807,26209,25312,26209,25483 ,9003.714 ,3143.000 ,3938.513 ,2626.076 ,1444.626 ,2317.036 ,1027.352 ,369.000 ,595.000 ,731.676 ,287.000 
04211,36513,17027,16601,17020,16515 ,5609.985 ,1724.000 ,3320.067 ,1770.999 ,977.932 ,917.312 ,689.013 ,381.000 ,363.687 ,506.000 ,255.000 
04212,65252,30710,29961,30707,29223 ,11679.248 ,3098.760 ,6037.406 ,2269.349 ,1210.890 ,1488.306 ,1207.112 ,666.036 ,623.840 ,635.980 ,306.056 
04213,56160,28802,27897,28802,27483 ,10467.141 ,2709.931 ,6109.085 ,2013.722 ,1036.341 ,1796.640 ,990.728 ,878.681 ,520.013 ,640.470 ,320.233 
04214,33250,15753,15373,15752,15268 ,6355.671 ,1641.939 ,3122.487 ,1146.075 ,666.572 ,709.000 ,544.252 ,214.000 ,311.000 ,408.000 ,149.000 
04215,107555,47930,46745,47929,46385 ,16511.770 ,5111.103 ,8999.811 ,4069.115 ,2310.011 ,3568.430 ,1916.749 ,1105.000 ,1035.000 ,1281.000 ,477.000 
04216,42202,22578,21941,22578,22034 ,7679.851 ,2327.967 ,3724.042 ,2798.074 ,1564.989 ,1152.000 ,873.072 ,432.000 ,478.000 ,782.000 ,222.000 
04301,9905,5153,5039,5153,4890 ,1926.081 ,700.000 ,950.519 ,356.000 ,214.146 ,246.133 ,173.116 ,76.000 ,100.000 ,103.000 ,45.000 
04302,1099,760,725,760,728 ,257.000 ,140.000 ,152.839 ,31.000 ,30.160 ,40.000 ,36.000 ,11.000 ,14.000 ,12.000 ,4.000 
04321,19849,10076,9821,10076,9723 ,3528.443 ,1037.000 ,2068.039 ,832.761 ,510.050 ,572.000 ,394.352 ,226.600 ,191.000 ,268.000 ,93.750 
04322,9067,5032,4912,5032,4836 ,1993.787 ,573.963 ,979.120 ,353.000 ,192.915 ,210.000 ,206.212 ,79.000 ,92.000 ,104.000 ,52.000 
04323,31973,15475,15122,15473,14987 ,5468.858 ,1938.000 ,2918.431 ,1339.139 ,813.568 ,774.000 ,631.000 ,269.000 ,310.000 ,377.000 ,148.000 
04324,7334,4028,3870,4028,3822 ,1568.708 ,688.000 ,665.515 ,234.166 ,110.484 ,167.666 ,127.790 ,47.000 ,79.333 ,91.333 ,42.000 
04341,10966,5636,5509,5635,5310 ,2169.643 ,512.000 ,1072.975 ,385.000 ,265.024 ,365.000 ,209.355 ,107.000 ,82.000 ,89.000 ,53.000 
04361,28577,13639,13276,13639,13195 ,4762.940 ,1795.946 ,2545.234 ,1179.999 ,713.723 ,644.000 ,554.058 ,234.000 ,285.000 ,328.000 ,152.094 
04362,10464,5239,5114,5236,5027 ,1820.940 ,859.000 ,902.415 ,404.058 ,197.441 ,314.142 ,185.000 ,89.000 ,88.000 ,101.000 ,66.000 
04401,11872,6440,6166,6440,6138 ,2092.249 ,826.000 ,1215.158 ,513.000 ,285.591 ,539.000 ,212.000 ,130.000 ,102.000 ,149.000 ,74.000 
04404,15688,7491,7237,7492,7206 ,2568.861 ,945.000 ,1264.236 ,676.000 ,388.763 ,516.222 ,283.137 ,103.000 ,149.777 ,222.000 ,89.000 
04406,29740,15192,14809,15193,14766 ,5038.806 ,1630.000 ,2624.499 ,1706.193 ,938.500 ,942.000 ,585.000 ,270.000 ,353.000 ,515.000 ,163.000 
04421,22986,11024,10679,11023,10645 ,3845.831 ,1250.000 ,1774.854 ,1081.000 ,879.070 ,384.028 ,507.138 ,164.074 ,246.000 ,379.000 ,134.000 
04422,6671,3291,3197,3291,3156 ,1252.787 ,467.000 ,605.137 ,198.111 ,110.862 ,221.333 ,107.100 ,32.000 ,57.166 ,79.000 ,25.500 
04424,4651,2432,2368,2432,2316 ,854.857 ,372.000 ,411.074 ,235.000 ,125.925 ,59.000 ,89.142 ,36.000 ,53.000 ,51.000 ,29.000 
04444,5515,3047,2991,3047,2903 ,1231.863 ,476.000 ,487.130 ,191.000 ,105.869 ,142.000 ,104.136 ,27.000 ,54.000 ,59.000 ,23.000 
04445,19064,9351,9037,9351,8923 ,3486.926 ,1360.965 ,1637.819 ,712.999 ,362.214 ,399.272 ,335.071 ,162.000 ,175.727 ,182.000 ,108.000 
04501,13303,6399,6244,6399,6118 ,2395.859 ,580.000 ,1453.332 ,416.000 ,242.667 ,391.000 ,233.140 ,111.000 ,120.000 ,110.000 ,64.000 
04505,20526,10228,9960,10226,9796 ,3428.626 ,868.000 ,2481.232 ,713.000 ,426.767 ,654.000 ,351.372 ,290.000 ,205.000 ,263.000 ,115.000 
04581,5228,2903,2843,2903,2784 ,1010.000 ,307.000 ,470.523 ,139.000 ,350.476 ,299.000 ,74.000 ,17.000 ,42.000 ,58.000 ,17.000 
04606,10620,4782,4661,4781,4602 ,2195.767 ,562.000 ,878.305 ,239.000 ,125.694 ,177.000 ,151.230 ,77.000 ,64.000 ,94.000 ,38.000 
05000,833368,463040,456933 ,463001 ,435907 ,197585.770 ,45815.891 ,51285.206 ,48101.728 ,20626.528 ,23163.154 ,16431.637 ,10955.932 ,8958.435 ,9443.468 ,3530.054 
05201,260558,139784,137750 ,139773 ,133397 ,54308.554 ,11797.728 ,17429.789 ,18055.995 ,7187.399 ,8156.999 ,5550.440 ,3233.005 ,3227.351 ,3393.535 ,1056.182 
05202,44460,24736,24406 ,24734 ,23383 ,10275.430 ,2439.759 ,2927.718 ,2524.004 ,1228.588 ,1300.000 ,859.241 ,616.000 ,500.002 ,472.248 ,239.000 
05203,74684,42247,41763 ,42245 ,39218 ,18691.519 ,3950.690 ,4482.478 ,3866.650 ,2017.723 ,1890.164 ,1530.287 ,829.619 ,763.314 ,884.538 ,311.000 
05204,59780,32250,31772 ,32249 ,30361 ,13225.032 ,3206.796 ,4391.326 ,2996.519 ,1225.204 ,1725.029 ,1056.302 ,1062.769 ,607.762 ,626.178 ,238.064 
05206,23089,12321,12146 ,12319 ,11514 ,5393.606 ,1478.000 ,1287.301 ,1217.999 ,371.626 ,670.492 ,361.391 ,200.071 ,245.625 ,192.882 ,95.000 
05207,37623,21392,21111 ,21392 ,19938 ,10091.876 ,2151.540 ,1832.143 ,1932.638 ,773.634 ,993.384 ,699.153 ,507.068 ,378.238 ,454.212 ,124.096 
05209,25407,12479,12273 ,12478 ,11939 ,5295.925 ,1494.500 ,1503.449 ,1210.227 ,473.050 ,474.272 ,479.062 ,364.000 ,230.227 ,283.281 ,131.000 
05210,64326,38484,38075 ,38476 ,34887 ,16661.035 ,3649.999 ,3632.938 ,3925.361 ,1935.984 ,1284.261 ,1356.781 ,775.000 ,675.039 ,700.636 ,289.949 
05211,27824,14358,14176 ,14359 ,13688 ,6093.000 ,1831.000 ,1479.846 ,1560.999 ,483.153 ,654.000 ,547.000 ,266.000 ,322.000 ,335.000 ,116.000 
05212,67919,38976,38536 ,38967 ,37159 ,19151.754 ,3913.736 ,3509.682 ,3468.013 ,1676.317 ,1522.382 ,1255.776 ,1050.400 ,694.002 ,659.260 ,257.666 
