CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
01430,3691,150.4,166,1526,158,21,27,110,1162,101,167,894,2778,11557,1170,0,2037,808,0,0,X,4237,215,12,0,109,65,X,1988,289,438,5,59,57661,26794,0,0,0,0,0,0,0,0,0,0,0,0,24,106,3855,1,8,X,23,98,X,3052
01431,1732,101.83,102,779,96,8,12,76,720,201,91,428,1611,5030,842,0,280,153,0,0,X,2123,X,X,X,X,25,7,369,554,253,2,17,X,X,0,0,0,0,0,0,0,0,0,0,0,0,20,97,1927,2,3,X,18,94,X,702
01432,6484,495.47,210,2107,202,7,38,157,1995,44,291,1660,7150,27292,1685,X,4412,458,0,0,1143,10832,X,108,X,399,211,107,2183,755,4208,2,15,X,X,0,0,0,0,0,0,0,0,0,0,0,0,34,300,8513,5,18,2677,29,282,5836,2208
01433,2693,48.64,160,1252,154,17,30,107,1174,76,428,670,3877,15301,1011,0,2368,4869,X,0,23,4925,X,0,X,58,204,2,646,X,942,6,264,482619,174220,0,0,0,0,0,0,0,0,0,0,0,0,36,175,4378,5,30,1349,31,145,3029,2008
01434,2329,47.18,137,1003,130,15,16,99,934,119,217,598,2478,9371,1512,0,1528,601,0,X,163,3488,X,37,X,367,48,X,657,X,120,3,23,54566,27777,0,0,0,0,0,0,0,0,0,0,0,0,28,109,2916,5,15,545,23,94,2371,1786
01436,2389,191.15,117,1040,112,15,14,83,977,95,86,796,2914,8319,1058,0,1000,X,X,0,457,1868,X,X,X,81,57,X,1399,170,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,1627,3,10,353,18,99,1274,2729
01437,1724,158.7,103,805,96,14,15,67,731,155,211,365,2057,8317,1317,X,3236,225,0,0,X,1518,X,36,0,365,147,0,198,X,245,3,35,22497,8871,0,0,0,0,0,0,0,0,0,0,0,0,15,51,1324,0,0,0,15,51,1324,509
01438,2909,283.35,183,1315,173,12,27,134,1107,99,268,740,3059,13874,1380,X,3557,563,0,X,257,5898,X,X,63,146,73,78,406,X,156,3,44,50454,31890,0,0,0,0,0,0,0,0,0,0,0,0,35,156,4927,6,33,1853,29,123,3073,2489
01452,6567,139.42,279,2634,269,19,63,187,2471,154,542,1775,7879,41939,1787,0,5236,3848,0,0,9227,14985,X,422,1635,132,440,X,3679,216,165,9,81,378698,78997,0,0,0,0,0,0,0,0,0,0,0,0,38,158,14121,11,43,12581,27,115,1540,976
01453,10127,68.5,344,3582,337,21,58,258,3385,222,544,2619,9624,38995,1701,0,3926,4153,X,X,1365,14309,87,3291,639,962,1505,817,2904,3095,198,13,253,348316,152517,0,0,0,0,0,0,0,0,0,0,0,0,57,535,12621,8,63,3292,49,472,9329,24437
01454,6319,204.9,291,2189,284,21,47,216,2059,271,428,1360,6489,30392,1667,0,3985,X,0,0,892,12370,209,879,X,334,134,41,1381,493,405,14,253,676471,290355,0,0,0,0,0,0,0,0,0,0,0,0,63,373,10753,9,62,4624,54,311,6130,7148
01455,3520,86.9,177,1337,170,18,34,118,1223,274,178,771,4773,11118,1309,0,1632,1108,0,X,431,3165,X,175,1059,376,66,X,1166,424,133,8,71,105200,42622,0,0,0,0,0,0,0,0,0,0,0,0,29,116,2580,5,11,283,24,105,2298,1413
01456,2605,250.13,163,1246,157,31,28,98,1150,305,241,604,2922,14177,4071,0,1823,2364,X,0,85,3478,X,0,8,133,206,X,613,440,841,8,143,191482,66183,0,0,0,0,0,0,0,0,0,0,0,0,21,79,3154,2,2,X,19,77,X,1785
01457,3500,1049.47,235,1756,228,15,30,183,1577,122,213,1242,3894,15685,2492,0,2418,1221,X,0,287,3183,X,205,25,3333,81,86,561,316,828,4,30,69816,24030,0,0,0,0,0,0,0,0,0,0,0,0,44,192,3024,4,11,118,40,181,2906,1789
01458,8314,247.3,321,3533,313,24,82,207,3402,330,1052,2020,5767,36502,3273,0,5386,X,0,421,52,9863,X,355,125,2697,418,4,1419,118,340,27,672,1082806,447055,0,0,0,0,0,0,0,0,0,0,0,0,59,411,9041,13,117,4889,46,294,4153,5306
01459,9668,676.78,477,4171,471,40,52,379,3954,371,562,3021,12407,68514,6370,0,6075,X,X,X,2342,20451,1706,57,226,1497,484,218,1275,8773,1079,15,330,795054,295569,0,0,0,0,0,0,0,0,0,0,0,0,91,550,17809,12,82,4900,79,468,12909,10645
01460,10348,237.1,457,4894,448,29,34,385,3048,265,577,2206,8121,32337,9551,0,2352,6789,X,X,536,8146,X,330,91,991,272,523,1260,118,1125,8,246,552209,148228,0,0,0,0,0,0,0,0,0,0,0,0,87,499,6700,11,62,2465,76,437,4235,9577
01461,4733,108.65,201,1759,194,14,20,160,1624,155,212,1257,4095,19522,2595,X,2376,1438,0,X,0,9652,X,480,0,714,749,217,383,X,505,3,57,81882,20718,0,0,0,0,0,0,0,0,0,0,0,0,38,352,8500,4,76,3480,34,276,5020,13950
01462,2376,665.54,159,1177,152,15,25,112,1094,141,213,740,4262,9500,1034,1856,931,438,X,0,147,1691,X,22,X,244,104,0,1671,566,675,3,23,24995,13742,0,0,0,0,0,0,0,0,0,0,0,0,17,76,1187,2,18,X,15,58,X,896
01463,1306,571.41,106,881,100,4,8,88,796,15,59,722,1585,5729,X,0,379,134,0,0,181,624,X,X,X,3885,33,0,65,X,211,1,22,X,X,0,0,0,0,0,0,0,0,0,0,0,0,12,48,583,2,9,X,10,39,X,860
01464,3192,225.11,182,1286,176,15,21,140,1201,115,262,824,2864,11541,950,X,2721,1292,X,X,95,4380,X,0,9,210,127,X,694,77,475,7,83,125953,53508,0,0,0,0,0,0,0,0,0,0,0,0,38,146,3702,3,19,1017,35,127,2685,1582
01465,2926,130.99,154,1026,148,6,20,122,942,34,109,799,2343,8536,383,0,1025,502,X,X,288,4695,X,33,X,210,62,1,931,73,119,3,33,46032,22294,0,0,0,0,0,0,0,0,0,0,0,0,36,157,4063,4,32,770,32,125,3293,2988
01468,3126,644.2,225,1502,219,14,49,156,1372,163,383,826,3256,14608,1786,0,3514,2219,575,43,358,4975,123,18,23,295,112,18,98,118,335,9,99,195474,74049,0,0,0,0,0,0,0,0,0,0,0,0,34,156,3300,6,36,843,28,120,2457,2418
01469,4145,672.09,269,1988,261,20,46,195,1856,134,264,1458,4975,18453,2689,0,3482,1251,X,0,190,7318,282,11,12,439,98,X,1583,100,923,8,67,101861,47176,0,0,0,0,0,0,0,0,0,0,0,0,58,241,4725,5,19,413,53,222,4312,3292
01470,706,275.63,61,326,56,1,9,46,270,6,59,205,772,2295,X,0,658,315,X,0,89,645,X,0,X,95,X,0,X,X,24,1,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,9,30,632,0,0,0,9,30,632,406
01471,1528,594.74,122,735,116,11,20,85,649,35,170,444,1977,5588,357,0,1158,771,X,0,X,2058,109,23,73,246,21,X,473,64,142,4,28,70586,35568,0,0,0,0,0,0,0,0,0,0,0,0,23,74,1272,3,4,0,20,70,1272,975
01472,1370,767.04,109,671,99,10,18,71,577,63,134,380,1847,5986,267,0,2150,1046,X,X,X,1724,X,X,X,254,X,0,175,50,209,5,43,71042,36091,0,0,0,0,0,0,0,0,0,0,0,0,14,40,1510,1,3,X,13,37,X,319
01481,3908,369.71,243,1682,234,15,48,171,1570,184,513,873,3827,19970,945,X,1552,10355,X,0,421,4715,X,7,X,398,182,X,465,225,366,11,364,1016041,290479,0,0,0,0,0,0,0,0,0,0,0,0,46,180,3989,9,37,2367,37,143,1622,1398
01482,2994,627.22,172,1296,162,20,24,118,1172,260,194,718,3049,9408,1910,X,2707,476,0,0,701,1622,X,X,0,206,15,4,732,509,222,3,51,47496,26373,0,0,0,0,0,0,0,0,0,0,0,0,23,69,1140,0,0,0,23,69,1140,4567
01483,2936,454.6,199,1272,190,23,33,134,1174,185,238,751,3031,10794,1954,0,3063,1799,X,X,224,1499,X,3,79,120,30,X,765,163,744,4,64,137837,43925,0,0,0,0,0,0,0,0,0,0,0,0,30,92,931,7,15,328,23,77,603,1013
01484,6548,472.65,507,2937,490,29,65,396,2746,303,359,2084,7286,32763,2926,0,2829,X,X,45,1332,12823,1250,414,75,641,664,292,1298,1137,928,8,126,459423,182963,0,0,0,0,0,0,0,0,0,0,0,0,104,500,10611,15,33,941,89,467,9670,12282
01485,1080,279.52,81,483,75,16,13,46,433,94,61,278,945,5035,1095,0,1414,307,0,0,120,820,X,0,0,116,X,0,697,122,289,1,10,X,X,0,0,0,0,0,0,0,0,0,0,0,0,7,29,X,0,0,0,7,29,X,X
01486,2520,590.8,182,1148,176,22,27,127,1062,199,190,673,2626,10916,1822,0,2195,1351,X,0,478,3685,102,X,19,172,102,X,487,X,331,5,52,120168,61326,0,0,0,0,0,0,0,0,0,0,0,0,35,146,3268,4,14,261,31,132,3006,1342
01487,2950,353.56,211,1483,201,16,27,158,1357,170,289,898,3717,14572,2565,X,3521,656,X,X,568,4160,225,105,46,351,52,X,510,126,464,2,25,X,X,0,0,0,0,0,0,0,0,0,0,0,0,39,176,3812,2,9,X,37,167,X,3443
01511,2611,589.99,117,1486,111,18,22,71,1406,313,461,632,3428,21335,3020,0,2084,9298,X,0,412,4436,X,0,X,102,22,0,X,483,259,8,361,797621,440380,0,0,0,0,0,0,0,0,0,0,0,0,17,93,3896,0,0,0,17,93,3896,1072
01512,3448,401.64,217,1875,210,16,35,159,1755,159,452,1144,6210,33831,3569,0,5101,9391,X,X,1291,8285,1108,78,117,281,443,X,573,1573,326,14,223,894664,254957,0,0,0,0,0,0,0,0,0,0,0,0,42,231,7694,5,16,797,37,215,6897,6325
01513,1637,398.51,122,906,114,6,15,93,832,53,111,668,1688,7666,270,0,1002,754,X,0,80,3335,X,X,X,103,22,X,714,290,810,3,18,15988,8753,0,0,0,0,0,0,0,0,0,0,0,0,22,72,3104,3,11,48,19,61,3056,1419
01514,7565,1115.93,449,3506,438,22,81,335,3275,191,984,2100,10657,54179,4266,0,5419,18555,X,X,2452,16610,438,345,282,703,1199,53,986,1771,923,21,422,1688692,-59250,0,0,0,0,0,0,0,0,0,0,0,0,75,500,12629,17,84,1276,58,416,11353,13515
01516,3974,520.69,260,1829,252,19,42,191,1723,121,365,1237,6610,40623,2061,0,5735,9394,X,X,539,17690,262,550,164,630,424,X,872,1426,791,6,106,921106,202011,0,0,0,0,0,0,0,0,0,0,0,0,50,264,15543,13,67,4981,37,197,10561,6332
01517,2509,81.64,180,1073,171,2,28,141,941,18,210,713,6840,15299,X,0,2738,3592,0,0,332,5645,X,28,X,1912,257,0,296,109,187,3,47,173711,90473,0,0,0,0,0,0,0,0,0,0,0,0,35,115,2864,3,7,6,32,108,2858,1355
01518,2004,76.5,167,993,160,2,24,134,900,8,155,737,1675,8471,X,0,1122,1370,X,X,136,4636,X,0,X,428,258,0,67,156,5,2,19,X,X,0,0,0,0,0,0,0,0,0,0,0,0,45,186,3232,8,60,1527,37,126,1705,1976
01519,2458,105.62,202,1205,194,2,28,164,1133,4,308,821,2375,11240,0,0,3975,1867,X,0,295,3480,X,X,29,852,247,0,44,195,55,6,53,177479,105147,0,0,0,0,0,0,0,0,0,0,0,0,42,160,2738,6,14,200,36,146,2538,3350
01520,2371,574.1,166,1292,158,5,20,133,1194,27,230,937,4803,28741,321,X,1283,14589,2690,X,521,2426,X,474,2001,270,200,135,876,2080,425,2,111,X,X,0,0,0,0,0,0,0,0,0,0,0,0,25,121,2132,5,25,397,20,96,1735,1638
01543,18697,438.41,801,7661,791,39,92,660,6665,264,1325,5076,24215,107809,5953,0,11968,16778,126,227,5723,48226,4371,892,194,1133,3520,581,5402,625,2091,23,803,1635060,504450,0,0,0,0,0,0,0,0,0,0,0,0,189,1381,31131,23,146,2992,166,1235,28140,25953
01544,4373,716.8,248,2267,239,39,40,160,2117,258,864,995,7975,44000,5941,0,3152,23446,0,X,727,6536,148,X,503,215,106,173,1495,1069,453,15,771,2332075,624538,0,0,0,0,0,0,0,0,0,0,0,0,38,206,6195,7,38,1886,31,168,4309,2962
01545,11418,737.13,714,5680,701,45,84,572,5503,518,1218,3767,19786,111900,6762,X,9152,X,1363,0,3641,27332,2281,2085,619,5097,2499,186,1751,1519,1399,22,591,4540393,1713140,0,0,0,0,0,0,0,0,0,0,0,0,131,862,23256,24,135,6216,107,727,17041,13856
01546,3883,402.76,162,1191,152,14,20,118,1088,68,216,804,4091,14273,822,X,1365,X,0,0,232,5181,206,124,67,338,170,73,839,2590,477,2,55,X,X,0,0,0,0,0,0,0,0,0,0,0,0,32,146,4692,4,21,1301,28,125,3391,2434
01547,4623,286.89,309,1978,301,78,32,191,1868,387,279,1202,8135,31471,5099,0,2287,3333,X,0,1157,12672,X,73,721,232,432,40,2243,1603,1075,8,150,312682,138981,0,0,0,0,0,0,0,0,0,0,0,0,56,255,12099,7,26,976,49,229,11123,5212
01549,4677,190.95,191,1631,185,17,30,138,1545,80,331,1134,5425,26345,1212,X,1692,6062,0,0,1111,13370,X,X,223,143,158,X,858,X,1079,4,241,599161,241516,0,0,0,0,0,0,0,0,0,0,0,0,33,233,12838,5,76,10642,28,157,2196,3008
01550,2775,527.27,187,1185,179,17,43,119,1099,178,126,795,3253,13974,1823,0,875,831,X,X,X,6826,X,23,X,60,98,0,2154,237,432,4,34,65311,32157,0,0,0,0,0,0,0,0,0,0,0,0,34,157,6570,6,60,5083,28,97,1487,1413
01552,4875,404.94,272,2205,261,21,40,200,2096,244,673,1179,8752,76168,13446,0,2757,X,0,0,1766,5975,145,108,1241,206,58,X,666,4275,805,12,487,4447953,657165,0,0,0,0,0,0,0,0,0,0,0,0,61,261,5005,8,35,957,53,226,4049,4847
01555,19241,1332.45,895,8663,870,37,126,707,7456,311,1348,5797,25130,99863,6337,X,14989,8512,2388,X,2441,36146,5675,1458,1303,2095,2437,628,9906,1593,3812,22,451,817433,330539,0,0,0,0,0,0,0,0,0,0,0,0,164,1086,32463,25,113,6865,139,973,25598,26137
01559,8270,505.79,481,3672,469,46,92,331,3514,335,1130,2049,13779,70866,11491,0,11745,X,X,X,1597,16373,1430,737,811,641,385,46,1951,3535,603,26,501,1666760,370171,0,0,0,0,0,0,0,0,0,0,0,0,91,453,13718,8,64,2382,83,389,11336,8107
01560,2421,766.89,160,1130,153,17,22,114,1036,187,166,683,2581,9635,2057,0,2125,1147,0,X,220,2555,X,X,X,144,194,X,872,82,80,3,34,59647,15313,0,0,0,0,0,0,0,0,0,0,0,0,30,92,2252,5,18,957,25,74,1296,1827
01561,3628,362.54,213,1931,204,22,39,143,1798,200,670,928,6541,40737,4386,0,5453,X,X,0,703,7235,1289,68,272,220,56,134,337,8206,334,16,394,1049171,333677,0,0,0,0,0,0,0,0,0,0,0,0,39,189,6049,7,22,1396,32,167,4654,1989
01562,1053,308.08,79,520,73,4,11,58,469,37,111,321,1119,5053,1498,0,712,1269,X,0,0,421,X,0,X,125,X,X,787,X,23,3,56,126901,26722,0,0,0,0,0,0,0,0,0,0,0,0,10,24,X,1,2,X,9,22,0,0
01563,4199,636.89,228,1898,221,14,50,157,1759,171,689,899,6907,30833,3231,0,3344,X,0,0,457,4203,X,792,918,345,657,0,444,1129,700,14,417,1190526,413497,0,0,0,0,0,0,0,0,0,0,0,0,37,157,3243,6,20,482,31,137,2761,2495
01564,6775,343.66,378,2895,366,65,53,248,2684,419,446,1819,10688,43290,7454,0,5088,X,X,0,1985,15092,1560,2492,137,399,178,156,2186,1736,2023,4,145,192298,121351,0,0,0,0,0,0,0,0,0,0,0,0,64,368,13051,13,64,2719,51,304,10333,5044
01571,3821,233.57,237,1492,229,25,40,164,1405,189,227,989,3278,15019,3654,0,4665,X,X,0,233,3951,53,51,108,273,65,146,1205,100,275,4,21,9781,6683,0,0,0,0,0,0,0,0,0,0,0,0,41,210,2893,6,79,1064,35,131,1829,2537
01575,2743,205.01,160,1553,152,10,15,127,1478,73,109,1296,1633,13335,702,0,3205,196,0,0,62,2256,98,249,59,2407,22,10,2846,903,319,3,17,19514,8941,0,0,0,0,0,0,0,0,0,0,0,0,32,146,1227,2,5,X,30,141,X,2012
01578,16212,425.64,756,7425,742,36,148,558,6999,523,2078,4398,23462,120250,11582,X,5758,57579,X,50,4054,25401,1273,869,1385,1414,1492,390,5517,532,1834,39,1412,5336451,1460205,0,0,0,0,0,0,0,0,0,0,0,0,130,874,20982,36,166,11243,94,708,9740,14087
01581,4432,404.61,255,2428,242,22,49,171,2247,254,672,1321,12198,166722,3741,1029,12256,X,115213,14,7933,7510,1411,763,428,249,95,X,1299,301,548,4,326,1362526,544554,0,0,0,0,0,0,0,0,0,0,0,0,39,209,6740,7,41,1857,32,168,4883,3118
01584,8442,180.87,485,4292,477,13,76,388,4141,91,556,3494,12553,53339,2946,X,4618,8125,X,0,1462,17978,395,241,767,8438,107,58,6722,1085,390,14,256,789894,191090,0,0,0,0,0,0,0,0,0,0,0,0,93,489,11792,6,57,2630,87,432,9162,10451
01585,7340,237.16,373,4039,360,25,67,268,3630,251,1124,2255,19284,76298,28265,0,5644,X,X,0,1259,8387,471,620,579,510,779,432,1945,520,1275,20,949,2499503,998618,0,0,0,0,0,0,0,0,0,0,0,0,63,306,7495,7,77,3612,56,229,3883,4970
01586,7651,711.36,422,3510,412,44,76,292,3315,601,690,2024,10275,44084,6711,638,11483,3880,X,0,942,12307,217,729,2379,485,703,X,1962,664,828,11,103,266615,90404,0,0,0,0,0,0,0,0,0,0,0,0,65,364,8826,6,25,2328,59,339,6499,8072
01601,11279,992.14,648,5198,631,101,72,458,4846,1088,712,3046,19603,78977,16223,X,10698,11973,2512,X,2945,20239,321,786,524,962,6723,429,1998,904,1249,8,200,1089370,263605,0,0,0,0,0,0,0,0,0,0,0,0,110,665,16604,13,99,2807,97,566,13796,22920
01602,4776,743.09,279,1994,267,34,40,193,1865,198,318,1349,5169,21142,2758,342,5317,660,0,0,310,5782,128,34,28,594,364,8,1206,2631,981,1,18,X,X,0,0,0,0,0,0,0,0,0,0,0,0,48,176,5107,5,11,172,43,165,4935,2096
01604,5309,585.81,335,2453,326,102,45,179,2339,687,468,1184,8372,31571,9202,X,3298,X,0,0,1824,7245,1006,79,425,359,110,5,932,1496,1393,4,159,232566,140037,0,0,0,0,0,0,0,0,0,0,0,0,45,209,6574,13,56,2953,32,153,3621,1356
01607,12074,694.26,851,6607,830,143,83,604,6104,992,613,4499,25406,79125,13671,0,4929,X,X,449,1265,24675,6700,968,2023,1177,2952,348,7549,308,2241,15,151,774489,528906,0,0,0,0,0,0,0,0,0,0,0,0,146,815,19108,15,55,3234,131,760,15874,13360
01608,4043,364.3,238,1595,232,24,36,172,1511,179,468,864,5226,24834,2426,0,6061,X,0,0,1134,5649,172,137,162,232,150,X,571,131,402,12,196,740315,350240,0,0,0,0,0,0,0,0,0,0,0,0,51,247,5183,10,64,2327,41,183,2857,4743
01609,4374,284,270,1741,261,39,39,183,1487,340,258,889,4043,21762,4335,0,1455,1822,0,0,470,11162,X,X,167,324,310,66,406,498,583,7,70,152383,28935,0,0,0,0,0,0,0,0,0,0,0,0,54,236,9891,16,55,7238,38,181,2654,3529
01610,21517,1147.55,1273,9586,1245,140,161,944,8903,987,1301,6615,34021,120550,11805,X,18911,X,3839,348,3862,45379,8258,3074,718,2821,4588,444,8068,2336,2187,16,212,321291,166052,0,0,0,0,0,0,0,0,0,0,0,0,249,1573,38638,37,181,10822,212,1392,27816,37212
01631,43576,466.02,1338,14991,1327,57,249,1021,14615,596,2827,11192,54025,307656,6276,X,30501,X,153,226,32265,95884,5988,1239,3251,6883,7063,2175,16892,2209,6846,25,1173,8824751,1961696,0,0,0,0,0,0,0,0,0,0,0,0,245,2483,84697,49,478,33480,196,2005,51217,63793
01632,5848,259.19,274,3147,266,43,52,171,3045,425,1122,1498,15273,103803,20279,0,5006,31733,X,0,4103,8183,257,105,1231,463,52,X,446,30961,925,10,1021,3147711,462540,0,0,0,0,0,0,0,0,0,0,0,0,41,219,7629,6,8,853,35,211,6775,3833
01633,4778,694.23,303,2422,296,42,55,199,2268,461,467,1340,13066,71244,24134,X,4612,7935,9095,0,639,12237,1939,X,4736,1311,187,10,1249,1629,1160,11,176,760042,465544,0,0,0,0,0,0,0,0,0,0,0,0,49,288,11299,6,29,682,43,259,10617,4111
01634,5266,402.88,274,2265,264,33,27,204,1853,396,186,1271,7170,40540,14465,X,1503,X,0,0,1548,5155,1626,64,15,351,158,147,2398,10024,2573,2,18,X,X,0,0,0,0,0,0,0,0,0,0,0,0,36,179,4673,2,7,X,34,172,X,3746
01635,5817,1063.83,376,3090,366,49,40,277,2892,452,366,2074,9436,47758,19584,0,5328,4753,1373,88,1116,7073,253,63,1042,1596,210,117,2408,1071,1681,14,184,422997,141643,0,0,0,0,0,0,0,0,0,0,0,0,49,275,3261,5,73,680,44,202,2581,4082
01636,9094,402.25,496,4368,487,54,77,356,4239,672,1007,2560,18132,87415,23197,0,5545,26830,X,X,3483,12678,2493,216,484,754,1312,25,5035,3684,1041,22,649,2622813,785669,0,0,0,0,0,0,0,0,0,0,0,0,84,460,11150,10,40,2991,74,420,8160,13618
01637,18048,513.76,785,9616,776,61,124,591,9343,929,2165,6249,38092,240744,15782,X,7645,82793,X,0,23269,91112,571,6247,515,1361,964,1316,3322,571,3732,43,1290,8129557,3000682,0,0,0,0,0,0,0,0,0,0,0,0,161,1438,80662,55,431,44401,106,1007,36261,24311
01638,3884,292.58,252,2662,246,49,34,163,2564,412,1006,1146,9074,42357,8458,X,1060,X,306,0,1064,8803,X,71,31,326,46,35,1091,1030,940,18,600,1883691,1009750,0,0,0,0,0,0,0,0,0,0,0,0,39,224,8151,8,52,4112,31,172,4039,7256
01639,3080,176.9,156,1489,150,23,11,116,1398,138,235,1025,6699,24846,1587,0,4126,3284,X,X,604,4841,X,X,91,146,162,8,529,7274,123,4,127,324166,77755,0,0,0,0,0,0,0,0,0,0,0,0,29,127,4353,6,32,2622,23,95,1731,1514
01641,5420,815.68,354,2976,347,60,57,230,2839,582,612,1645,12787,63852,17129,X,3890,15109,X,X,927,17113,3106,191,806,465,932,6,1189,127,1551,7,402,1425691,457195,0,0,0,0,0,0,0,0,0,0,0,0,70,480,15830,12,72,8015,58,408,7815,5671
01642,6387,596.54,447,2990,436,44,86,306,2793,369,681,1743,9015,55422,6654,X,5460,13580,X,X,5400,16635,2091,403,121,462,859,3,1598,498,1430,22,321,1233293,191010,0,0,0,0,0,0,0,0,0,0,0,0,83,384,11327,9,26,4750,74,358,6578,5429
01643,25766,477.64,1028,9093,1011,84,183,744,8777,618,2040,6119,29306,146349,14762,0,16927,23768,105,72,6001,59121,3103,2653,1013,2738,1780,433,6450,2639,4784,29,973,2127465,742646,0,0,0,0,0,0,0,0,0,0,0,0,195,1478,54309,37,237,17780,158,1241,36529,28268
01644,6294,371.79,365,2606,352,20,57,275,2421,126,557,1738,7578,39430,2515,0,3210,X,X,54,555,12625,935,43,131,409,883,53,2504,136,668,10,274,1246536,245935,0,0,0,0,0,0,0,0,0,0,0,0,67,288,8378,4,11,2579,63,277,5800,11287
01645,3022,536.71,175,1157,166,31,26,109,1059,243,187,629,5011,26639,6061,X,2154,826,1533,0,611,7759,X,X,632,113,32,0,496,3455,1266,2,20,X,X,0,0,0,0,0,0,0,0,0,0,0,0,27,107,7488,4,22,1646,23,85,5843,1042
01646,6618,391.91,416,3008,404,38,58,308,2812,204,607,2001,11045,68954,5741,X,5493,X,X,112,3007,19278,2012,665,523,388,323,207,1381,145,964,11,214,2636362,579255,0,0,0,0,0,0,0,0,0,0,0,0,89,429,14479,13,64,2950,76,365,11529,10712
01647,6563,1408.04,371,2806,360,25,55,280,2503,187,527,1789,9405,37234,4001,X,5812,X,1458,0,581,10936,2085,246,666,513,1303,123,1305,3170,514,13,205,381081,190280,0,0,0,0,0,0,0,0,0,0,0,0,80,432,9109,6,33,1940,74,399,7168,7852
01648,2264,608.9,153,1186,146,23,20,103,1095,178,195,722,3225,14246,3618,0,2081,1067,X,0,60,4027,906,73,387,148,48,X,1223,366,212,4,47,103358,37052,0,0,0,0,0,0,0,0,0,0,0,0,20,86,3795,2,3,X,18,83,X,1326
01649,4387,729.85,278,2104,266,35,40,191,1960,435,406,1119,6262,39938,7026,0,2823,16307,0,0,238,4487,855,323,81,165,260,33,546,6271,522,10,228,1618606,248346,0,0,0,0,0,0,0,0,0,0,0,0,47,213,3567,3,30,1105,44,183,2462,4213
01661,19105,252.66,1003,10085,988,19,230,739,9276,134,2192,6950,33149,135538,1268,X,18263,X,0,117,6782,69901,487,1146,1210,2720,10126,356,4731,1009,3396,29,529,1239728,445867,0,0,0,0,0,0,0,0,0,0,0,0,234,2595,64094,45,296,19588,189,2299,44506,81234
01662,8892,739.27,530,4039,517,30,100,387,3821,260,1049,2512,13318,69759,2391,416,7744,X,0,X,2222,31188,1973,909,287,1052,630,160,993,253,960,32,616,1803611,437033,0,0,0,0,0,0,0,0,0,0,0,0,118,700,18787,25,140,8392,93,560,10396,12843
01663,5507,423.63,303,2352,292,34,54,204,2219,236,839,1144,12635,71475,4739,0,5034,42533,X,X,1641,12744,1269,270,628,234,40,X,409,1325,304,19,538,4220384,1022113,0,0,0,0,0,0,0,0,0,0,0,0,58,275,10520,11,45,2468,47,230,8052,4439
01664,7230,1099.37,432,3171,424,55,53,316,3010,445,522,2043,15605,71777,14251,X,7651,22207,X,X,1965,21161,1177,241,395,432,608,1,468,145,736,3,130,2209193,334091,0,0,0,0,0,0,0,0,0,0,0,0,79,498,18532,11,34,681,68,464,17851,8993
01665,6955,774.33,467,3191,458,22,49,387,2988,162,520,2306,10565,38974,2453,0,8360,1939,X,X,1558,10197,314,537,155,1802,549,81,3407,5764,248,7,105,171607,69545,0,0,0,0,0,0,0,0,0,0,0,0,97,438,8988,10,34,1317,87,404,7671,6862
01667,2558,571.8,138,1116,132,33,14,85,1032,234,135,663,3415,18768,6036,X,2262,837,X,X,X,5852,0,X,52,271,563,X,289,2273,17,3,38,76191,35441,0,0,0,0,0,0,0,0,0,0,0,0,14,68,5377,2,5,X,12,63,X,1463
01668,7289,773.13,393,4246,384,28,77,279,3940,172,1964,1804,15420,82493,9935,X,6485,X,20,0,4046,10921,1284,86,56,408,269,1,1293,132,1137,29,1607,4053066,1461078,0,0,0,0,0,0,0,0,0,0,0,0,77,422,9875,14,39,2444,63,383,7432,13665
01691,14380,1319.63,756,6998,737,134,111,492,6432,1048,1550,3834,33701,193952,29080,X,15328,X,305,X,3392,43550,3913,869,1224,677,714,287,1876,5377,3620,23,887,8226363,2066529,0,0,0,0,0,0,0,0,0,0,0,0,117,684,33079,21,97,4831,96,587,28248,12665
01692,23010,684.87,1477,11703,1464,72,217,1175,11390,555,2028,8807,45097,220726,15019,X,30243,X,4268,442,4614,98823,14083,3116,3264,4748,9322,784,4185,4033,5371,29,514,1761227,321334,0,0,0,0,0,0,0,0,0,0,0,0,334,2551,87434,75,438,34149,259,2113,53284,62206
