primkey,ken,shicho,gun,name,type,code6,code5,yomi,start,end,y,x,note,update
4362,群馬県,,吾妻郡,長野原町,町,101607,10424,ながのはらまち,1889-04-01,0000-00-00,36.552258,138.637440,,2020-03-09
4363,群馬県,,吾妻郡,嬬恋村,村,101608,10425,つまごいむら,1889-04-01,0000-00-00,36.514707,138.525388,,2020-03-09
4364,群馬県,,吾妻郡,草津町,町,101609,10426,くさつまち,1900-07-01,0000-00-00,36.621693,138.596241,,2020-03-09
4365,群馬県,,吾妻郡,草津村,村,101609A,,くさつむら,1889-04-01,1900-07-01,36.621693,138.596241,,2020-03-09
4366,群馬県,,吾妻郡,六合村,村,101610,10427,くにむら,1900-07-01,2010-03-28,36.597889,138.628643,,2020-03-09
4367,群馬県,,吾妻郡,沢田村,村,101611,,さわだむら,1889-04-01,1955-04-15,36.610223,138.794854,,2020-03-09
4368,群馬県,,吾妻郡,伊参村,村,101612,,いさまむら,1889-04-01,1955-04-15,36.621004,138.838069,,2020-03-09
4369,群馬県,,吾妻郡,名久田村,村,101613,,なくたむら,1889-04-01,1955-04-15,36.605090,138.876135,,2020-03-09
4370,群馬県,,西群馬郡,高山村,村,101614,,たかやまむら,1889-04-01,1896-04-01,36.621521,138.944972,,2020-03-09
4371,群馬県,,吾妻郡,高山村,村,101614,10428,たかやまむら,1896-04-01,0000-00-00,36.621521,138.944972,,2020-03-09
4372,群馬県,,吾妻郡,原町,町,101615,,はらまち,1955-03-01,1956-02-01,36.572630,138.828070,,2020-03-09
4373,群馬県,,吾妻郡,吾妻町,町,101615,19423,あがつままち,1956-02-01,2006-03-27,36.572630,138.828070,,2020-03-09
4374,群馬県,,吾妻郡,中之条町,町,101616,10421,なかのじょうまち,1955-04-15,0000-00-00,36.588104,138.841159,,2020-03-09
4375,群馬県,,吾妻郡,東吾妻町,町,101617,10429,ひがしあがつままち,2006-03-27,0000-00-00,36.572630,138.828070,,2020-03-09
4376,群馬県,,利根郡,沼田町,町,101701,,ぬまたまち,1889-04-01,1954-04-01,36.644870,139.045050,,2020-03-09
4377,群馬県,,利根郡,利南村,村,101702,,となみむら,1889-04-01,1954-04-01,36.632267,139.044578,,2020-03-09
4378,群馬県,,利根郡,白沢村,村,101703,10441,しらさわむら,1889-04-01,2005-02-13,36.663083,139.133027,,2020-03-09
4379,群馬県,,利根郡,東村,村,101704,,あずまむら,1889-04-01,1956-09-30,36.698326,139.210532,,2020-03-09
4380,群馬県,,利根郡,片品村,村,101705,10443,かたしなむら,1889-04-01,0000-00-00,36.770999,139.227097,,2020-03-09
4381,群馬県,,利根郡,川場村,村,101706,10444,かわばむら,1889-04-01,0000-00-00,36.696365,139.107449,,2020-03-09
4382,群馬県,,利根郡,池田村,村,101707,,いけだむら,1889-04-01,1954-04-01,36.694644,139.063976,,2020-03-09
4383,群馬県,,利根郡,薄根村,村,101708,,うすねむら,1889-04-01,1954-04-01,36.661431,139.036124,,2020-03-09
4384,群馬県,,利根郡,古馬牧村,村,101709,,こめまきむら,1889-04-01,1955-04-01,36.681051,138.998830,,2020-03-09
4385,群馬県,,利根郡,水上村,村,101710,,みなかみむら,1889-04-01,1947-10-10,36.769761,138.969047,,2020-03-09
4386,群馬県,,利根郡,水上町,町,101710,10446,みなかみまち,1947-10-10,2005-10-01,36.769761,138.969047,,2020-03-09
4387,群馬県,,利根郡,桃野村,村,101711,,もものむら,1889-04-01,1955-04-01,36.682944,138.988059,,2020-03-09
4388,群馬県,,利根郡,新治村,村,101712,10447,にいはるむら,1908-05-01,2005-10-01,36.686661,138.926475,,2020-03-09
4389,群馬県,,吾妻郡,久賀村,村,101712A,,くがむら,1889-04-01,1896-04-01,36.696847,138.907635,,2020-03-09
4390,群馬県,,利根郡,久賀村,村,101712A,,くがむら,1896-04-01,1908-05-01,36.696847,138.907635,,2020-03-09
4391,群馬県,,利根郡,湯ノ原村,村,101712B,,ゆのはらむら,1889-04-01,1908-05-01,36.686661,138.926475,,2020-03-09
4392,群馬県,,利根郡,川田村,村,101713,,かわだむら,1889-04-01,1954-04-01,36.630545,139.030201,,2020-03-09
4393,群馬県,,北勢多郡,久呂保村,村,101714,,くろほむら,1889-04-01,1896-04-01,36.613599,139.050930,,2020-03-09
4394,群馬県,,利根郡,久呂保村,村,101714,,くろほむら,1896-04-01,1958-11-01,36.613599,139.050930,,2020-03-09
4395,群馬県,,北勢多郡,糸之瀬村,村,101715,,いとのせむら,1889-04-01,1896-04-01,36.639946,139.069297,,2020-03-09
4396,群馬県,,利根郡,糸之瀬村,村,101715,,いとのせむら,1896-04-01,1958-11-01,36.639946,139.069297,,2020-03-09
4397,群馬県,,北勢多郡,赤城根村,村,101716,,あかぎねむら,1889-04-01,1896-04-01,36.645077,139.157746,,2020-03-09
4398,群馬県,,利根郡,赤城根村,村,101716,,あかぎねむら,1896-04-01,1956-09-30,36.645077,139.157746,,2020-03-09
4399,群馬県,,利根郡,月夜野町,町,101717,10445,つきよのまち,1955-04-01,2005-10-01,36.681051,138.998830,,2020-03-09
4400,群馬県,,利根郡,利根村,村,101718,10442,とねむら,1956-09-30,2005-02-13,36.698326,139.210532,,2020-03-09
4401,群馬県,,利根郡,昭和村,村,101719,10448,しょうわむら,1958-11-01,0000-00-00,36.639946,139.069297,,2020-03-09
4402,群馬県,,利根郡,みなかみ町,町,101720,10449,みなかみまち,2005-10-01,0000-00-00,36.681051,138.998830,,2020-03-09
4403,群馬県,,佐位郡,伊勢崎町,町,101801,,いせさきまち,1889-04-01,1896-04-01,36.319932,139.194653,,2020-03-09
4404,群馬県,,佐波郡,伊勢崎町,町,101801,,いせさきまち,1896-04-01,1940-09-13,36.319932,139.194653,,2020-03-09
4405,群馬県,,佐位郡,三郷村,村,101802,,みさとむら,1889-04-01,1896-04-01,36.344651,139.184997,,2020-03-09
4406,群馬県,,佐波郡,三郷村,村,101802,,みさとむら,1896-04-01,1955-01-10,36.344651,139.184997,,2020-03-09
4407,群馬県,,佐位郡,赤堀村,村,101803,,あかぼりむら,1889-04-01,1896-04-01,36.378484,139.226410,,2020-03-09
4408,群馬県,,佐波郡,赤堀村,村,101803,10461,あかぼりむら,1896-04-01,1986-10-01,36.378484,139.226410,,2020-03-09
4409,群馬県,,佐波郡,赤堀町,町,101803,10461,あかぼりまち,1986-10-01,2005-01-01,36.378484,139.226410,,2020-03-09
4410,群馬県,,佐位郡,東村,村,101804,,あずまむら,1889-04-01,1896-04-01,36.341955,139.241989,,2020-03-09
4411,群馬県,,佐波郡,東村,村,101804,10462,あずまむら,1896-04-01,2005-01-01,36.341955,139.241989,,2020-03-09
4412,群馬県,,佐位郡,殖蓮村,村,101805,,うえはすむら,1889-04-01,1896-04-01,36.331825,139.213407,,2020-03-09
4413,群馬県,,佐波郡,殖蓮村,村,101805,,うえはすむら,1896-04-01,1940-09-13,36.331825,139.213407,,2020-03-09
4414,群馬県,,佐位郡,茂呂村,村,101806,,もろむら,1889-04-01,1896-04-01,36.302537,139.206583,,2020-03-09
4415,群馬県,,佐波郡,茂呂村,村,101806,,もろむら,1896-04-01,1940-09-13,36.302537,139.206583,,2020-03-09
4416,群馬県,,佐位郡,采女村,村,101807,,うねめむら,1889-04-01,1896-04-01,36.299701,139.236624,,2020-03-09
4417,群馬県,,佐波郡,采女村,村,101807,,うねめむら,1896-04-01,1955-03-01,36.299701,139.236624,,2020-03-09
4418,群馬県,,佐位郡,剛志村,村,101808,,たけしむら,1889-04-01,1896-04-01,36.276801,139.237955,,2020-03-09
4419,群馬県,,佐波郡,剛志村,村,101808,,たけしむら,1896-04-01,1955-03-01,36.276801,139.237955,,2020-03-09
4420,群馬県,,佐位郡,境町,町,101809,,さかいまち,1889-04-01,1896-04-01,36.273549,139.254563,,2020-03-09
4421,群馬県,,佐波郡,境町,町,101809,,さかいまち,1896-04-01,1955-03-01,36.273549,139.254563,,2020-03-09
4422,群馬県,,佐位郡,島村,村,101810,,しまむら,1889-04-01,1896-04-01,36.247527,139.243534,,2020-03-09
4423,群馬県,,佐波郡,島村,村,101810,,しまむら,1896-04-01,1955-03-01,36.247527,139.243534,,2020-03-09
4424,群馬県,,那波郡,豊受村,村,101811,,とようけむら,1889-04-01,1896-04-01,36.277216,139.212506,,2020-03-09
4425,群馬県,,佐波郡,豊受村,村,101811,,とようけむら,1896-04-01,1955-03-25,36.277216,139.212506,,2020-03-09
4426,群馬県,,那波郡,名和村,村,101812,,なわむら,1889-04-01,1896-04-01,36.288736,139.182336,,2020-03-09
4427,群馬県,,佐波郡,名和村,村,101812,,なわむら,1896-04-01,1955-03-25,36.288736,139.182336,,2020-03-09
4428,群馬県,,那波郡,芝根村,村,101813,,しばねむら,1889-04-01,1896-04-01,36.290673,139.153755,,2020-03-09
4429,群馬県,,佐波郡,芝根村,村,101813,,しばねむら,1896-04-01,1955-04-20,36.290673,139.153755,,2020-03-09
4430,群馬県,,那波郡,玉村町,町,101814,,たまむらまち,1889-04-01,1896-04-01,36.303505,139.112427,,2020-03-09
4431,群馬県,,佐波郡,玉村町,町,101814,,たまむらまち,1896-04-01,1955-04-20,36.303505,139.112427,,2020-03-09
4432,群馬県,,那波郡,上陽村,村,101815,,じょうようむら,1889-04-01,1896-04-01,36.323597,139.127276,,2020-03-09
4433,群馬県,,佐波郡,上陽村,村,101815,,じょうようむら,1896-04-01,1957-08-01,36.323597,139.127276,,2020-03-09
4434,群馬県,,那波郡,宮郷村,村,101816,,みやごうむら,1889-04-01,1896-04-01,36.318272,139.163496,,2020-03-09
4435,群馬県,,佐波郡,宮郷村,村,101816,,みやごうむら,1896-04-01,1955-03-25,36.318272,139.163496,,2020-03-09
4436,群馬県,,佐波郡,境町,町,101817,10463,さかいまち,1955-03-01,2005-01-01,36.273549,139.254563,,2020-03-09
4437,群馬県,,佐波郡,玉村町,町,101818,,たまむらまち,1955-04-20,1957-08-01,36.303505,139.112427,,2020-03-09
4438,群馬県,,佐波郡,玉村町,町,101819,10464,たまむらまち,1957-08-01,0000-00-00,36.303505,139.112427,,2020-03-09
4439,群馬県,,新田郡,太田町,町,101901,,おおたまち,1889-04-01,1948-05-03,36.296934,139.371336,,2020-03-09
4440,群馬県,,,太田市,市,101901,10205,おおたし,1948-05-03,2005-03-28,36.296934,139.371336,,2020-03-09
4441,群馬県,,新田郡,九合村,村,101902,,くあいむら,1889-04-01,1940-04-01,36.281264,139.384210,,2020-03-09
4442,群馬県,,新田郡,沢野村,村,101903,,さわのむら,1889-04-01,1940-04-01,36.265418,139.355199,,2020-03-09
4443,群馬県,,新田郡,尾島町,町,101904,10481,おじままち,1889-04-01,2005-03-28,36.258047,139.321640,,2020-03-09
4444,群馬県,,新田郡,世良田村,村,101905,,せらだむら,1889-04-01,1957-11-01,36.264276,139.278381,,2020-03-09
4445,群馬県,,新田郡,木崎町,町,101906,,きざきまち,1889-04-01,1956-09-30,36.282233,139.305503,,2020-03-09
4446,群馬県,,新田郡,宝泉村,村,101907,,ほうせんむら,1889-04-01,1963-04-01,36.289151,139.334128,,2020-03-09
4447,群馬県,,新田郡,鳥之郷村,村,101908,,とりのごうむら,1889-04-01,1943-11-01,36.313742,139.352753,,2020-03-09
4448,群馬県,,新田郡,強戸村,村,101909,,ごうどむら,1889-04-01,1957-04-01,36.331134,139.336617,,2020-03-09
4449,群馬県,,新田郡,生品村,村,101910,,いくしなむら,1889-04-01,1956-09-30,36.316335,139.313872,,2020-03-09
4450,群馬県,,新田郡,綿打村,村,101911,,わたうちむら,1889-04-01,1956-09-30,36.310145,139.279926,,2020-03-09
4451,群馬県,,新田郡,藪塚本町,町,101912,10483,やぶづかほんまち,1889-04-01,2005-03-28,36.357198,139.296792,,2020-03-09
4452,群馬県,,新田郡,笠懸村,村,101913,10484,かさかけむら,1889-04-01,1990-04-01,36.393928,139.282973,,2020-03-09
4453,群馬県,,新田郡,笠懸町,町,101913,10484,かさかけまち,1990-04-01,2006-03-27,36.393928,139.282973,,2020-03-09
4454,群馬県,,新田郡,新田町,町,101914,10482,にったまち,1956-09-30,2005-03-28,36.282233,139.305503,,2020-03-09
4455,群馬県,,山田郡,桐生町,町,102001,,きりゅうまち,1889-04-01,1921-03-01,36.412096,139.338677,,2020-03-09
4456,群馬県,,,桐生市,市,102001,10203,きりゅうし,1921-03-01,0000-00-00,36.412096,139.338677,,2020-03-09
4457,群馬県,,山田郡,梅田村,村,102002,,うめだむら,1889-04-01,1954-10-01,36.451010,139.379361,,2020-03-09
4458,群馬県,,山田郡,川内村,村,102003,,かわうちむら,1889-04-01,1954-10-01,36.434024,139.305460,,2020-03-09
4459,群馬県,,山田郡,福岡村,村,102004,,ふくおかむら,1889-04-01,1954-10-01,36.460778,139.290869,,2020-03-09
4460,群馬県,,山田郡,大間々町,町,102005,10501,おおまままち,1889-04-01,2006-03-27,36.431227,139.273918,,2020-03-09
4461,群馬県,,山田郡,相生村,村,102006,,あいおいむら,1889-04-01,1954-10-01,36.413098,139.307392,,2020-03-09
4462,群馬県,,山田郡,広沢村,村,102007,,ひろさわむら,1889-04-01,1937-04-01,36.381836,139.341080,,2020-03-09
4463,群馬県,,山田郡,境野村,村,102008,,さかいのむら,1889-04-01,1933-04-01,36.385153,139.356573,,2020-03-09
4464,群馬県,,山田郡,毛里田村,村,102009,,もりたむら,1889-04-01,1963-12-01,36.337322,139.387171,,2020-03-09
4465,群馬県,,山田郡,韮川村,村,102010,,にらかわむら,1893-07-15,1940-04-01,36.302779,139.404638,,2020-03-09
4466,群馬県,,山田郡,韮川村,村,102010A,,にらかわむら,1889-04-01,1893-07-15,36.302779,139.404638,,2020-03-09
4467,群馬県,,山田郡,矢場川村,村,102011,,やばがわむら,1893-07-15,1960-07-01,36.305892,139.427898,,2020-03-09
4468,群馬県,,山田郡,休泊村,村,102012,,きゅうはくむら,1893-07-15,1957-04-01,36.282440,139.412620,,2020-03-09
4469,群馬県,,邑楽郡,館林町,町,102101,,たてばやしまち,1889-04-01,1954-04-01,36.247527,139.533083,,2020-03-09
4470,群馬県,,邑楽郡,郷谷村,村,102102,,さとやむら,1889-04-01,1954-04-01,36.246281,139.558618,,2020-03-09
4471,群馬県,,邑楽郡,大島村,村,102103,,おおしまむら,1889-04-01,1954-04-01,36.263930,139.580204,,2020-03-09
4472,群馬県,,邑楽郡,西谷田村,村,102104,,にしやだむら,1889-04-01,1955-02-01,36.260885,139.622347,,2020-03-09
4473,群馬県,,邑楽郡,海老瀬村,村,102105,,えびせむら,1889-04-01,1955-02-01,36.223365,139.652045,,2020-03-09
4474,群馬県,,邑楽郡,大箇野村,村,102106,,おおがのむら,1889-04-01,1955-02-01,36.204772,139.621232,,2020-03-09
4475,群馬県,,邑楽郡,伊奈良村,村,102107,,いならむら,1889-04-01,1955-02-01,36.223330,139.596598,,2020-03-09
4476,群馬県,,邑楽郡,赤羽村,村,102108,,あかばねむら,1889-04-01,1954-04-01,36.231224,139.560807,,2020-03-09
4477,群馬県,,邑楽郡,千江田村,村,102109,,ちえだむら,1889-04-01,1955-03-01,36.213186,139.562180,,2020-03-09
4478,群馬県,,邑楽郡,梅島村,村,102110,,うめしまむら,1889-04-01,1955-03-01,36.208823,139.533899,,2020-03-09
4479,群馬県,,邑楽郡,佐貫村,村,102111,,さぬきむら,1889-04-01,1955-03-01,36.199612,139.511240,,2020-03-09
4480,群馬県,,邑楽郡,六郷村,村,102112,,ろくごうむら,1889-04-01,1954-04-01,36.238493,139.525917,,2020-03-09
4481,群馬県,,邑楽郡,三野谷村,村,102113,,みのやむら,1889-04-01,1954-04-01,36.218934,139.487936,,2020-03-09
4482,群馬県,,邑楽郡,富永村,村,102114,,とみながむら,1889-04-01,1955-03-31,36.204079,139.465663,,2020-03-09
4483,群馬県,,邑楽郡,永楽村,村,102115,,えいらくむら,1889-04-01,1955-03-31,36.215021,139.440000,,2020-03-09
4484,群馬県,,邑楽郡,大川村,村,102116,,おおかわむら,1889-04-01,1957-03-31,36.242508,139.404380,,2020-03-09
4485,群馬県,,邑楽郡,小泉村,村,102117,,こいずみむら,1889-04-01,1902-07-25,36.260400,139.415839,,2020-03-09
4486,群馬県,,邑楽郡,小泉町,町,102117,,こいずみまち,1902-07-25,1957-03-31,36.260400,139.415839,,2020-03-09
4487,群馬県,,邑楽郡,高島村,村,102118,,たかしまむら,1889-04-01,1955-03-01,36.272373,139.455278,,2020-03-09
4488,群馬県,,邑楽郡,中野村,村,102119,,なかのむら,1889-04-01,1955-03-01,36.261854,139.467680,,2020-03-09
4489,群馬県,,邑楽郡,長柄村,村,102120,,ながえむら,1889-04-01,1955-03-31,36.241331,139.456608,,2020-03-09
4490,群馬県,,邑楽郡,多々良村,村,102121,,たたらむら,1889-04-01,1954-04-01,36.262580,139.516218,,2020-03-09
4491,群馬県,,邑楽郡,渡瀬村,村,102122,,わたらせむら,1889-04-01,1954-04-01,36.264899,139.535315,,2020-03-09
4492,群馬県,,邑楽郡,板倉町,町,102123,10521,いたくらまち,1955-02-01,0000-00-00,36.223330,139.596598,,2020-03-09
4493,群馬県,,邑楽郡,明和村,村,102124,10522,めいわむら,1955-03-01,1998-10-01,36.208823,139.533899,,2020-03-09
4494,群馬県,,邑楽郡,明和町,町,102124,10522,めいわまち,1998-10-01,0000-00-00,36.208823,139.533899,,2020-03-09
4495,群馬県,,邑楽郡,中島村,村,102125,,なかじまむら,1955-03-01,1957-01-01,36.261854,139.467680,,2020-03-09
4496,群馬県,,邑楽郡,邑楽村,村,102125,,おうらむら,1957-01-01,1968-04-01,36.261854,139.467680,,2020-03-09
4497,群馬県,,邑楽郡,邑楽町,町,102125,10525,おうらまち,1968-04-01,0000-00-00,36.261854,139.467680,,2020-03-09
4498,群馬県,,邑楽郡,千代田村,村,102126,10523,ちよだむら,1955-03-31,1982-04-01,36.215021,139.440000,,2020-03-09
4499,群馬県,,邑楽郡,千代田町,町,102126,10523,ちよだまち,1982-04-01,0000-00-00,36.215021,139.440000,,2020-03-09
4500,群馬県,,邑楽郡,大泉町,町,102127,10524,おおいずみまち,1957-03-31,0000-00-00,36.260400,139.415839,,2020-03-09
4501,群馬県,,北群馬郡,吉岡村,村,102201,10345,よしおかむら,1955-04-01,1991-04-01,36.447523,139.006040,,2020-03-09
4502,群馬県,,北群馬郡,吉岡町,町,102201,10345,よしおかまち,1991-04-01,0000-00-00,36.447523,139.006040,,2020-03-09
4503,群馬県,,北群馬郡,桃井村,村,102202,,もものいむら,1957-03-30,1959-08-01,36.439962,138.979518,,2020-03-09
4504,群馬県,,北群馬郡,榛東村,村,102202,10344,しんとうむら,1959-08-01,0000-00-00,36.439962,138.979518,,2020-03-09
4505,群馬県,,北群馬郡,子持村,村,102203,10341,こもちむら,1960-09-01,2006-02-20,36.517207,139.009323,,2020-03-09
4603,埼玉県,,さいたま市,西区,政令区,110101,11101,にしく,2003-04-01,0000-00-00,35.923081,139.575398,,2020-03-10
4604,埼玉県,,さいたま市,北区,政令区,110102,11102,きたく,2003-04-01,0000-00-00,35.930709,139.618442,,2020-03-10
4605,埼玉県,,さいたま市,大宮区,政令区,110103,11103,おおみやく,2003-04-01,0000-00-00,35.909561,139.626553,,2020-03-10
4606,埼玉県,,さいたま市,見沼区,政令区,110104,11104,みぬまく,2003-04-01,0000-00-00,35.935990,139.655650,,2020-03-10
4607,埼玉県,,さいたま市,中央区,政令区,110105,11105,ちゅうおうく,2003-04-01,0000-00-00,35.883904,139.621618,,2020-03-10
4608,埼玉県,,さいたま市,桜区,政令区,110106,11106,さくらく,2003-04-01,0000-00-00,35.856866,139.611146,,2020-03-10
4609,埼玉県,,さいたま市,浦和区,政令区,110107,11107,うらわく,2003-04-01,0000-00-00,35.858170,139.653118,,2020-03-10
4610,埼玉県,,さいたま市,南区,政令区,110108,11108,みなみく,2003-04-01,0000-00-00,35.843613,139.644921,,2020-03-10
4611,埼玉県,,さいたま市,緑区,政令区,110109,11109,みどりく,2003-04-01,0000-00-00,35.872760,139.683115,,2020-03-10
4612,埼玉県,,さいたま市,岩槻区,政令区,110110,11110,いわつきく,2005-04-01,0000-00-00,35.950739,139.697535,,2020-03-10
