CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_ACCO,IND_MEDI,IND_EDUC,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12349,16166,-910,46.16,350.2,4565,-,0,2075,10134,3957,92,12705,5394,1277,1686,2416,1275,2,0,666,1020,31,6,142,737,65,11,124,490,159,56,462,133,15
12381,11852,-315,33.31,355.8,3570,-,0,1523,7193,3135,116,9754,4255,1050,1262,1871,1042,8,1,519,742,13,14,125,477,8,20,126,346,141,58,444,99,72
12382,10019,-88,21.03,476.4,2772,-,0,1284,6254,2481,143,8407,3762,1072,1138,1545,946,126,0,558,580,0,4,89,664,6,4,119,235,88,26,192,118,7
12402,49548,2512,58.06,853.4,16732,-,0,6955,32752,9582,436,36444,11960,1351,2329,7781,1341,10,17,1357,955,33,48,413,2193,169,205,509,1310,753,175,1593,380,499
12403,19009,-1257,23.72,801.4,6407,-,0,2203,12019,4787,247,15788,6332,697,2395,3069,606,91,2,798,1595,9,11,158,930,45,19,402,437,235,72,558,193,171
12404,24132,-362,47.02,513.2,8109,-,0,3230,15346,5502,196,21617,9710,1668,2535,5429,1654,14,27,817,1691,5,18,473,1562,82,72,413,883,339,249,1021,312,78
12405,19351,-682,52.05,371.8,6183,-,0,2808,12927,3578,196,13793,5290,1340,1538,2332,1340,0,2,689,847,9,10,343,483,24,19,104,321,243,74,531,171,80
12406,4645,-106,9.72,477.9,1321,-,0,622,2811,1212,36,3747,1604,357,425,821,350,7,0,252,173,0,5,30,203,12,5,123,199,56,27,104,57,1
12407,10896,-440,37.59,289.9,3473,-,0,1356,6821,2711,92,11168,6012,1021,2212,2725,1021,0,2,452,1758,1,7,401,737,23,19,206,251,151,76,746,107,54
12408,14129,-425,33.6,420.5,4626,-,0,1759,8766,3603,122,12763,5815,953,1785,3049,948,5,2,763,1020,0,8,221,1009,120,43,236,323,178,88,709,114,28
12409,8389,-12,43.47,193,2454,-,0,1070,5198,2111,139,12721,9141,1328,2682,5044,1328,0,0,550,2132,0,17,2149,680,14,35,97,293,129,98,1347,185,87
12421,11656,8,23.02,506.3,4025,-,0,1472,7195,2989,38,10553,4448,745,826,2817,745,0,1,403,422,2,10,84,764,44,53,412,383,296,89,498,182,60
12422,7838,-406,35.59,220.2,2384,-,0,871,4886,2080,22,6209,2518,421,717,1367,421,0,2,184,531,0,3,28,306,3,5,73,257,103,51,431,107,13
12423,14543,651,28.32,513.5,4752,-,0,2004,9224,3249,87,11777,4770,614,1741,2267,613,1,9,460,1272,7,24,160,501,23,18,209,339,161,40,648,137,148
12424,12850,-253,27.46,468,4226,-,0,1380,8093,3377,97,10360,4435,904,1518,1978,869,35,3,629,886,11,9,115,481,20,15,406,213,112,51,391,154,35
12426,8564,-61,47.2,181.4,2534,-,0,989,5274,2301,34,7956,3837,438,1299,2032,438,0,0,357,942,28,3,136,342,4,23,199,424,117,47,611,98,68
12427,9824,-804,65.38,150.3,2858,-,0,991,5858,2975,26,9164,4485,564,1940,1877,564,0,0,383,1557,15,4,126,333,13,8,116,200,109,67,752,134,104
12441,11514,-607,129.84,88.7,3634,-,0,1276,6649,3589,100,12049,5661,633,1504,3498,632,1,8,450,1046,31,6,213,948,43,14,329,473,272,91,803,275,26
12442,7611,-341,44.23,172.1,2347,-,0,835,4451,2325,33,7043,3238,402,947,1879,402,0,0,244,703,6,12,72,442,24,9,105,432,163,125,379,110,10
12443,7942,-77,24.92,318.7,2993,-,0,771,4352,2819,37,6848,2421,303,417,1683,171,132,0,283,134,4,22,29,416,17,36,301,205,105,53,369,126,18
12444,19917,-614,66.61,299,7013,-,0,2293,11967,5656,242,17300,7233,755,1987,4354,530,225,0,926,1061,37,22,128,1402,190,65,347,534,249,127,937,316,137
12445,14777,425,46.66,316.7,5022,-,0,1691,8688,4398,93,11965,4119,759,876,2452,706,53,0,507,369,10,22,51,640,37,51,207,608,189,77,425,135,32
12461,5451,-238,25.69,212.2,1841,-,0,688,3085,1678,13,4752,2240,762,297,1085,633,129,0,169,128,1,4,33,269,10,11,181,164,90,42,186,94,96
12462,5751,-319,40.34,142.6,2024,-,0,581,3252,1918,34,5143,2609,715,375,1517,692,23,2,234,139,8,2,15,416,16,13,284,233,122,69,246,93,2
12463,9778,-743,45.16,216.5,3516,-,0,1096,5409,3273,32,8427,3904,1048,646,2201,851,197,59,343,244,11,6,117,678,62,30,275,330,156,98,320,118,9
12464,4656,-88,33.92,137.3,1383,-,0,541,2684,1431,4,4174,2116,768,514,832,768,0,0,149,365,4,0,28,159,2,1,29,375,59,38,83,54,2
12465,5589,-440,17.07,327.4,2145,-,0,566,2954,2069,16,5077,2623,886,274,1453,799,87,0,200,74,7,3,21,350,31,12,466,149,74,48,197,95,10
12466,12381,-780,36.64,337.9,4488,-,0,1299,6897,4185,160,10647,4896,941,1265,2684,770,171,0,457,808,2,27,60,827,50,35,374,320,162,100,514,213,6
12467,5440,-337,44.11,123.3,1792,-,0,578,3067,1795,26,4586,2428,1049,338,1039,1046,3,0,248,90,0,5,29,248,7,3,53,132,72,63,181,246,2
12468,5495,-189,32.45,169.3,1860,-,0,578,2927,1990,23,5215,2350,747,472,1128,662,85,0,244,228,14,4,19,306,15,19,118,212,142,80,125,74,3
13101,41778,5743,11.64,3589.2,20768,-,41778,4336,28925,8422,741,853382,755057,179,99603,642474,109,70,258,29049,70296,4417,101455,19405,110788,86680,16246,31226,15835,17937,6921,166962,64602,12801
13102,98399,25873,10.15,9694.5,55976,-,98399,8742,73480,15998,2344,647733,595546,339,96178,489075,112,227,130,23937,72111,1638,65024,18731,149837,62094,17981,32782,10818,4353,2776,118656,4385,9954
13103,185861,26463,20.34,9137.7,103769,-,185861,17172,135577,32983,9622,908940,766591,245,130327,621030,171,74,241,42198,87888,3582,136706,30360,118840,36015,21541,43006,18061,12692,2702,189616,7909,14989
13104,305716,18990,18.23,16769.9,173560,-,305716,24197,222865,56746,16457,770094,538949,134,71336,453270,132,2,40,28887,42409,4391,63764,10504,84508,26289,23365,38196,26020,22617,2088,127187,24341,14209
13105,189632,13615,11.31,16766.8,96839,-,189632,18385,136458,34721,4465,336229,193874,60,33805,155526,59,1,25,8749,25031,286,23339,3520,30849,6518,4720,9602,16259,17212,985,38363,3873,4483
13106,165186,8861,10.08,16387.5,81990,-,165186,14911,110898,37719,8166,303522,221351,61,46608,169069,55,6,6,12349,34253,508,12587,7132,66425,6049,4637,16879,7000,4637,1389,38077,3749,5613
13107,231173,15194,13.75,16812.6,107701,-,231173,24468,159966,46658,4854,262514,155795,82,45854,105707,81,1,3,10230,35621,123,5677,8428,32548,6710,3353,8500,9611,3815,705,23023,3214,4152
13108,420845,44005,39.49,10657,189108,-,420845,48179,299909,72739,11234,490708,301863,103,61632,232616,97,6,16,22797,38819,1194,38266,37601,50908,10343,4974,11635,13128,6148,1750,51495,5174,7512
13109,346357,21749,22.72,15244.6,178825,-,346357,32272,250405,62211,6997,505034,327590,159,74743,243994,152,7,336,22120,52287,1100,46526,23119,57154,8455,7414,14676,13535,8218,1164,58392,4241,8694
13110,264064,13924,14.7,17963.5,136622,-,264064,23992,178396,46361,5408,271320,136191,232,20173,111143,230,2,5,7535,12633,191,10615,3760,24305,4275,5682,8000,10315,9622,750,29200,4428,4643
13111,665674,15343,59.46,11195.3,316010,-,665674,74122,467563,122342,11611,657209,350420,391,88978,248665,361,30,6,24634,64338,850,16429,44354,60403,6149,8671,16399,22895,10031,2023,52924,7537,12386
13112,841165,26264,58.08,14482.9,429680,-,841165,86540,591583,142197,13042,736040,268522,1569,34674,220125,1566,3,13,21319,13342,867,11736,12026,51857,6135,12272,16550,25544,21062,2201,52872,7003,12154
13113,203334,6652,15.11,13456.9,115549,-,203334,16011,146377,36892,5623,542803,390276,107,43463,336242,106,1,425,16586,26452,380,56742,8398,75515,16014,17009,23687,13254,16103,1501,103595,4044,10464
13114,310627,1101,15.59,19924.8,172786,-,310627,25836,228038,56518,6182,285636,107242,170,15784,88406,169,1,4,8412,7368,173,7310,4481,19868,4678,4976,5873,8961,6200,938,21844,3104,2882
13115,528587,6484,34.02,15537.5,283682,-,528587,46965,377267,98350,8591,439379,161047,511,20665,132953,509,2,3,12885,7777,787,9420,7164,29596,4611,7566,9751,16168,10006,1400,31347,5137,6918
13116,250585,1568,13.01,19261,142925,-,250585,18567,165416,49158,8967,378475,224917,95,31028,186531,94,1,1,14538,16489,441,19625,4887,46229,11519,8114,17500,11487,11505,1204,50164,3856,7263
13117,330412,3648,20.59,16047.2,162104,-,330412,31045,227803,71497,8909,307317,137157,71,31191,100325,70,1,0,11488,19703,462,4301,11877,24179,3265,3212,7797,11572,5941,875,20619,6225,5570
13118,191207,10739,10.2,18745.8,87480,-,191207,20287,131114,39762,10156,184021,86999,42,25661,58056,42,0,4,7977,17680,1321,1713,5534,16065,1506,1946,4570,6863,2859,527,12631,2521,3240
13119,523083,9508,32.17,16260,252609,-,523083,56284,353498,98017,10797,456425,202867,311,54307,141509,309,2,5,17796,36506,543,4444,16957,35628,3438,5054,9288,23723,8684,1374,28222,4154,6740
13120,692339,34207,48.16,14375.8,312212,-,692339,80006,432926,130755,8074,530628,178289,1361,33272,136346,1360,1,7,21941,11324,598,5166,11404,33372,4387,6056,8388,18354,10497,1672,28591,7861,7310
13121,624807,7684,53.2,11744.5,265925,-,624807,80403,418511,123586,15933,539309,240301,674,63006,168113,671,3,8,27457,35541,702,2188,25502,47983,4726,4907,12867,21920,8424,1601,32100,5193,8508
13122,424878,3359,34.79,12212.6,178372,-,424878,53464,287027,84332,8325,343039,146250,428,40891,99973,423,5,10,13676,27205,575,1459,11025,26953,2900,3475,8215,14627,6103,1123,19160,4358,4958
13123,653944,33991,49.76,13142,281989,-,653944,94903,458249,100653,12451,534942,206571,779,51152,145626,760,19,4,24112,27036,433,4132,18272,38959,4193,5393,11261,15877,9700,1481,31433,4492,9014
13201,560012,23966,186.31,3005.8,230913,-,491271,71631,388967,96210,6416,549417,217673,1775,49544,158517,1768,7,45,17511,31988,845,5268,10070,38406,4768,4172,14013,23532,16120,1790,33794,5739,7837
13202,172566,7857,24.38,7078.2,74768,-,170197,22360,119285,30918,2181,193465,104658,885,14276,87295,885,0,19,7595,6662,967,5450,4670,21529,5382,2903,6968,8474,4619,747,20143,5443,2202
13203,137525,1779,10.73,12816.9,69445,-,137525,14049,99220,24244,1671,154448,72258,257,9376,60313,256,1,1,2899,6476,281,4696,2079,14536,2212,3169,6682,6381,5514,449,12288,2026,2312
13204,177016,5404,16.5,10728.2,84611,-,177016,19227,115651,31889,2239,148458,63099,701,12732,47140,701,0,4,4593,8135,88,3836,4352,8755,1894,1639,2621,6998,3606,495,11038,1818,2526
13205,142354,960,103.26,1378.6,52434,-,109974,19789,95425,26814,1242,127176,58514,773,19652,36260,772,1,64,4179,15409,284,1527,2170,8745,973,645,2454,8352,2023,506,6951,1630,1829
13206,245623,18854,29.34,8371.6,107695,-,245623,32740,172974,39578,3647,236133,112285,879,25610,82307,874,5,0,8173,17437,239,11272,4727,15682,2990,2144,4913,9634,5438,845,18448,5975,3489
13207,110143,3611,17.33,6355.6,44649,-,109755,14836,75545,19673,1706,100508,46361,324,14062,30752,324,0,3,3432,10627,156,894,3456,8900,678,695,2391,3964,1714,349,6453,1102,1223
13208,216119,11360,21.53,10038,102006,-,216119,25691,154111,36007,2676,186275,72614,703,11639,57501,703,0,10,6028,5601,174,3755,2959,12807,3249,2203,4288,6674,5287,615,13301,2189,2771
13209,405534,27998,71.63,5661.5,164126,-,367241,54172,276572,73705,3846,364091,132318,1603,20923,104163,1603,0,2,11020,9901,250,2940,4663,29022,3757,3279,8846,13940,11107,1199,21865,3295,5629
13210,114112,2287,11.33,10071.7,54359,-,114112,13049,78374,19610,1977,95195,29385,398,3314,24199,396,2,0,2011,1303,63,819,1009,5143,538,945,1886,3216,4024,365,4989,1202,1474
13211,183796,5173,20.46,8983.2,77975,-,183796,24648,127201,31926,3232,160499,57532,769,14685,39835,769,0,0,4829,9856,48,1119,1959,8850,819,1041,2827,7133,5000,457,8320,2262,2243
13212,176538,8596,27.53,6412.6,77447,-,175286,22305,123856,30366,1638,154114,61926,621,20651,38694,621,0,0,3813,16838,170,2121,2413,7061,787,925,2649,6092,3660,490,10645,1681,1960
13213,144929,2639,17.17,8440.8,59048,-,144793,19350,95670,29382,1491,115046,40684,638,8189,30093,638,0,0,3752,4437,336,647,1730,6976,959,809,1945,6865,2226,368,5780,1452,1764
13214,117604,6200,11.48,10244.3,55135,-,117604,13616,81185,20437,1479,95649,33968,539,4599,27643,539,0,0,2326,2273,43,2069,832,6189,796,1275,2505,3157,2303,304,7184,986,1187
13215,72667,480,8.15,8916.2,33305,-,70301,9185,50711,12678,1211,71295,25387,240,2781,21406,238,2,0,1748,1033,53,785,1662,4726,381,713,1589,2542,3471,269,4634,581,960
13218,61074,-353,10.24,5964.3,26431,-,60911,8143,42611,10291,1665,52442,21880,110,3951,16812,109,1,0,1795,2156,70,255,797,4125,519,513,1501,2491,948,71,4560,962,1007
13219,78319,2608,6.39,12256.5,37802,-,78319,8608,55418,14288,748,57386,19451,311,3964,14157,311,0,0,2120,1844,25,363,739,3030,307,692,899,2601,1075,187,3595,644,1019
13220,79353,2141,13.54,5860.6,31008,-,78746,11260,53533,14435,767,64274,24905,295,5648,18049,295,0,0,2769,2879,33,492,1259,5237,466,482,1405,2798,1149,103,3697,928,913
13221,73529,5492,10.19,7215.8,29797,-,69541,9652,48077,15777,653,60733,20588,624,3030,16413,624,0,1,1661,1368,39,194,515,3228,267,357,1038,5149,1682,228,2971,745,521
13222,115330,2028,12.92,8926.5,46431,-,115330,15441,77021,22561,1044,90315,31817,627,6936,22293,625,2,0,3222,3714,39,1106,1405,6089,895,562,1311,3024,1983,340,4672,867,1961
13223,66553,501,15.37,4330.1,25056,-,62783,9904,44982,11482,710,59591,25975,427,8346,16268,427,0,0,3377,4969,39,132,2600,4690,254,250,856,2478,1064,304,3012,589,934
13224,145877,15,21.08,6920.2,62964,-,141300,17136,105761,22980,1536,137622,60326,300,6671,51094,300,0,1,3399,3271,109,5154,2533,9885,3711,1539,3469,6594,4483,514,11622,1481,2261
13225,76492,7257,17.97,4256.6,30457,-,63129,11827,53679,10888,820,58913,21635,585,5911,14338,585,0,0,2330,3581,45,611,984,3097,269,398,752,2634,1225,92,3590,641,801
13227,56514,501,9.91,5702.7,22446,-,55794,8325,39215,8912,1330,55966,29343,206,12983,15468,205,1,0,1605,11378,90,445,1132,3800,278,369,1477,2129,1074,299,3876,499,686
13228,79587,1236,73.34,1085.2,27612,-,62121,11646,52627,15308,496,67814,27821,762,8418,17783,760,2,9,2960,5449,36,278,798,4363,355,285,1183,3613,1475,544,3908,945,858
13229,189735,8850,15.85,11970.7,82605,-,189735,24019,129792,35575,2297,148056,52618,709,10012,39404,708,1,3,5246,4763,75,2099,1446,9352,2041,1628,2803,5995,3304,515,8217,1929,2493
13303,33691,799,16.83,2001.8,11837,-,23374,5025,22730,5721,429,36088,20813,352,8865,11091,352,0,6,1816,7043,7,59,2401,3390,129,152,668,1176,424,66,2325,294,505
13305,15941,-690,28.08,567.7,4900,-,7837,1641,10501,3799,61,13965,6442,190,2207,3955,190,0,5,574,1628,20,14,360,641,21,24,96,1504,176,55,839,205,90
13307,2930,-326,105.42,27.8,979,-,0,236,1504,1190,9,2566,1023,51,256,712,51,0,3,121,132,1,0,46,99,1,5,84,182,43,49,121,81,4
13308,6741,-834,225.63,29.9,2355,-,0,526,3750,2465,19,6205,2698,96,797,1789,83,13,63,330,404,46,1,91,263,15,6,280,438,117,77,275,180,16
13361,8702,-522,91.06,95.6,4096,-,0,1065,5149,2487,19,8789,4375,356,707,3306,229,127,0,593,114,30,32,126,672,64,8,462,462,320,88,649,393,6
13362,308,6,4.12,74.8,179,-,0,32,206,70,2,327,239,48,46,145,44,4,0,46,0,6,3,12,11,0,0,14,16,25,15,23,20,0
13363,3161,14,27.77,113.8,1329,-,0,382,1789,990,5,3199,1666,114,402,1124,30,84,0,321,81,28,5,64,219,15,1,185,107,112,59,209,120,26
13364,2068,-76,18.87,109.6,802,-,0,327,1227,514,4,2076,1154,213,169,768,62,151,0,158,11,13,3,34,161,11,1,117,86,63,35,163,81,4
13381,2439,2439,55.5,43.9,1404,-,0,138,1390,911,30,2519,1370,81,373,910,54,27,0,355,18,21,10,47,130,14,5,133,73,67,38,156,216,6
13382,292,-16,20.58,14.2,171,-,0,46,199,47,2,312,204,3,54,147,0,3,0,52,2,5,2,8,7,0,0,35,8,25,13,22,22,0
13401,8837,-651,72.62,121.7,4310,-,0,1115,5194,2524,102,8927,4522,844,774,2896,713,131,0,611,163,38,22,220,526,27,11,489,335,272,143,488,325,8
13402,214,11,5.98,35.8,131,-,0,41,147,26,1,245,175,15,66,93,14,1,0,60,6,6,0,3,5,0,0,6,13,26,6,8,20,1
13419X,0,0,4.81,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13421,2723,-101,104.41,26.1,1293,-,0,397,2092,232,13,2782,1933,137,287,1503,69,68,0,264,23,39,12,54,139,5,2,182,118,109,63,208,572,6
14101,264548,10445,33.27,7951.5,116702,-,264548,34517,186511,41800,5832,244497,121031,179,41532,75077,169,10,5,17657,23870,966,2730,11978,16412,1641,2436,4814,7029,4085,652,20244,2090,4243
14102,221845,11121,23.96,9259,104339,-,216130,25135,158418,37800,3188,220635,104311,623,21122,79635,576,47,0,9557,11565,137,6556,7893,20389,2621,3146,4722,7275,5003,557,19830,1506,2931
14103,84944,6624,7.02,12100.3,41838,-,84944,8650,58346,16091,1838,165178,120728,35,15134,103375,33,2,2,8390,6742,888,10030,4009,27603,7061,4519,11191,4941,3768,1057,27052,1256,2184
14104,140167,15449,20.86,6719.4,70515,-,140167,15132,95199,26596,9280,250485,170941,95,16718,149653,70,25,1,10054,6663,1468,10155,16163,26188,7956,5755,16083,8802,4695,1166,34801,16421,4475
14105,196822,1580,12.63,15583.7,88208,-,196822,21864,130521,39705,4181,146969,51269,115,10241,38743,114,1,1,6662,3578,223,771,2132,9784,823,1479,2975,7498,2717,456,8662,1223,2170
14106,204266,2624,21.91,9323,85186,-,199845,26168,137934,38605,2666,164348,62714,341,10786,49027,341,0,0,6420,4366,349,3846,3219,10574,1303,1350,2812,8169,4598,521,10598,1688,2560
14107,163525,-1490,19.24,8499.2,68146,-,159846,20206,109318,31543,2428,128951,53370,124,14270,37131,118,6,2,5177,9091,526,960,4774,7935,747,1097,2574,5547,2296,417,9392,866,1845
14108,210658,5219,31,6795.4,83852,-,209386,27318,144158,38023,2287,191145,80333,449,21045,56261,240,209,0,4377,16668,149,976,6531,13814,963,1219,3458,9083,5074,682,12666,1646,2578
14109,311722,17417,31.3,9959.2,140919,-,306577,39306,222075,44795,3479,285465,137528,991,35694,96674,991,0,5,9521,26168,475,9636,6052,24518,3275,3682,7171,9918,6582,955,22896,1514,4169
14110,261616,10596,35.77,7313.8,101113,-,247634,36689,179126,43752,2114,222150,95131,797,26050,65392,796,1,1,9000,17049,245,7349,4094,16240,1452,1876,4330,9276,4530,535,14095,1370,2892
14111,221837,-759,19.91,11142,85377,-,220219,29489,152417,39338,1966,167649,59718,250,9017,48949,248,2,0,6348,2669,76,825,3113,14295,1305,1662,4039,7784,3775,566,9431,2078,1502
14112,249680,-3156,32.86,7598.3,96332,-,242366,32569,165643,50552,1725,188739,64131,597,12770,48220,596,1,0,8501,4269,516,733,3185,12297,1021,1374,2759,10461,3993,575,10029,1277,2544
14113,169831,11672,25.46,6670.5,65900,-,161810,25112,117937,26693,1581,135432,48371,673,11311,34421,672,1,2,4501,6808,162,1018,2415,8699,834,958,2348,5421,3899,430,7206,1031,1966
14114,127405,5694,17.07,7463.7,48219,-,122792,19035,84964,23329,1114,98294,32803,447,7148,24515,446,1,0,4171,2977,142,326,2331,7882,471,556,1536,3639,1965,324,4731,612,693
14115,123802,5487,18.48,6699.2,47768,-,120451,15966,83578,22721,794,89874,28921,304,8851,18820,304,0,1,2790,6060,100,619,1128,4361,223,496,1058,3310,2089,107,4558,771,946
14116,152349,4979,23.55,6469.2,54889,-,138314,22569,102346,27073,1909,111704,35994,867,8331,25322,866,1,0,5221,3110,65,392,1480,6876,444,590,1649,5518,2337,624,4727,620,1474
14117,295603,25559,35.15,8409.8,113308,-,288545,47654,207264,36502,2541,218794,74028,808,10236,59960,807,1,1,6145,4090,78,1714,1775,15600,2393,2539,4724,9680,6609,828,12886,1134,3024
14118,179008,23916,27.94,6406.9,65493,-,167420,34581,123893,18921,1799,174835,87827,1159,26764,57659,1157,2,2,7391,19371,190,4136,4722,16386,1605,1700,3198,6065,3777,788,14220,872,2245
14131,203804,9713,39.21,5197.8,94099,-,203804,24002,141931,37323,6837,257521,164514,64,48195,107960,61,3,11,16613,31571,853,7791,18880,21904,3219,2255,8364,9243,3318,771,26560,4802,8295
14132,144487,8000,10.05,14376.8,63177,-,144487,17807,101447,25108,2257,128255,62569,44,17887,42051,44,0,2,5357,12528,308,8233,2659,8779,1209,1091,2672,3770,1678,145,10772,735,2587
14133,210543,12243,14.7,14322.7,103322,-,210543,26490,156354,27662,2411,190372,103376,234,28671,64517,234,0,9,5434,23228,258,11786,3519,11502,1287,2328,4888,7735,3147,554,16405,1108,9954
14134,201792,19680,16.36,12334.5,91409,-,201792,27364,148826,25564,2297,163541,77008,449,20485,47922,449,0,0,6287,14198,299,4186,3272,10918,1251,2037,3500,5915,3128,515,11754,1147,8152
14135,205389,8752,20.49,10023.9,96837,-,205342,25818,152409,27078,2194,154901,52219,572,8769,35639,572,0,0,4950,3819,254,1320,1469,8260,796,1716,3186,5100,4258,464,8066,750,7239
14136,207895,7855,18.61,11171.1,84555,-,207125,32161,149160,26551,1852,145647,53917,792,9539,37519,791,1,2,5807,3730,139,1090,2741,10740,744,1397,2362,6304,2807,708,7666,821,6067
14137,153101,10863,23.28,6576.5,62114,-,143817,20622,107585,24890,1124,114199,39795,525,5927,29230,525,0,0,3359,2568,57,1872,1101,6724,854,1187,1984,4556,2978,411,6785,721,4113
14201,426178,-2467,100.68,4233,160945,-,404005,55085,281732,89292,3124,386156,164211,1977,35561,123843,1388,589,2,13934,21625,687,4369,6593,25929,3302,2351,8749,16263,8587,1342,27659,18012,2830
14203,258958,4325,67.8,3819.4,99785,-,233240,35234,178112,45563,3381,261629,121233,2490,40722,76667,2461,29,13,9383,31326,537,1189,6279,21746,2866,1873,6310,8902,6617,1268,16543,2537,1354
14204,171158,3575,39.6,4322.2,69198,-,165564,19651,109480,41830,1042,162488,66302,613,13386,50860,532,81,1,3454,9931,227,2857,2616,11813,1192,1613,5230,7139,4021,675,11310,2167,1443
14205,396014,16829,69.51,5697.2,161232,-,369529,55751,274838,65408,4398,375800,162248,2542,44867,108485,2511,31,1,12270,32596,511,3041,6595,28586,3529,3785,9582,13650,9566,1300,24836,3504,6354
14206,198741,-1432,114.09,1742,74291,-,171569,27098,131971,39538,1638,194562,96257,3045,26527,64870,2964,81,13,7508,19006,438,1659,5588,18569,2021,1342,5753,8055,3941,872,14187,2445,1815
14207,228420,7611,35.71,6396.5,87992,-,213566,31761,154643,41721,1276,179952,64610,1080,15683,45342,1058,22,0,5697,9986,150,666,2734,11941,1021,1335,3686,7351,3805,543,9802,2308,2505
14208,58033,752,17.34,3346.8,23121,-,55666,6910,36162,14680,331,45498,13650,106,1507,11748,72,34,0,1025,482,30,108,455,2914,293,476,841,2161,1161,149,2385,775,289
14209,628698,23179,90.4,6954.6,257948,-,613926,88642,447442,92011,7187,554722,233037,1590,67151,156486,1587,3,7,21362,45782,560,3296,14182,40818,3798,4309,12043,22985,12309,1609,35363,5214,7810
14210,49861,-2392,32.28,1544.6,17523,-,27807,5915,32032,11903,143,41392,18346,3115,2627,12167,2359,756,0,1364,1263,42,82,758,3312,301,162,1525,2064,727,327,2080,787,437
14211,168317,175,103.61,1624.5,65607,-,143136,22028,119623,26502,2907,139249,59973,1838,20500,36099,1838,0,2,3887,16611,220,728,2405,9437,745,783,3117,6016,2489,648,8121,1390,1536
14212,222403,5034,93.83,2370.3,89740,-,189775,31394,159856,30590,3620,254496,142208,1835,39606,98304,1828,7,25,8990,30591,319,3501,12252,21646,2383,2190,6634,8771,5512,985,31221,2890,2463
14213,221220,8459,27.06,8175.2,91072,-,218567,30787,156524,33883,5025,192055,83800,513,22706,57845,510,3,1,7740,14965,315,2584,4151,16464,1502,1857,4974,7241,3273,579,12341,2564,2736
