CODE,POPULATION,HOUSE,POP_INCREASE,HOU_INCREASE,AREA,POP_U15,POP_O15,POP_O65
dummy,,,,,,,,
29321,5094,1889,-553,20,43.98,476,2699,1885
29202,61744,26095,-3073,476,16.48,5978,35924,19318
29203,83285,34216,-3765,78,42.69,9044,45680,27301
29204,63889,25619,-3509,-191,86.42,7701,38373,16877
29205,120922,51330,-3189,1407,39.56,14419,69671,34502
29206,54857,22011,-2387,339,98.91,6330,30665,17491
29207,25629,9937,-2583,-166,89.04,1941,12377,9278
29445,2108,841,-418,-111,91.88,105,863,965
29448,190,119,-69,-25,111.06,3,55,117
29208,24096,9996,-2772,-419,60.58,1843,12075,10102
29209,116675,47666,-1558,2073,53.15,16057,66351,33430
29210,78113,29609,552,1807,24.26,11918,46856,18430
29421,20892,7517,139,439,17.77,3242,11960,5640
29422,15940,5771,58,305,15.96,2368,8836,4698
29381,5823,2222,-793,-121,47.44,470,2886,2458
29382,3276,1235,-497,-77,27.78,336,1564,1375
29383,15090,5836,-1138,-19,64.41,1441,7588,6007
29384,3932,1559,-556,-86,107.99,234,1732,1953
29322,3226,1110,-448,-34,66.52,255,1401,1557
29342,18009,7173,-874,15,23.9,1815,9177,6968
29343,23219,9494,-352,339,8.79,2785,12779,7530
29344,27587,10902,284,572,14.27,3831,15222,8393
29345,7225,3068,-218,193,4.31,650,3966,2544
29361,8167,3206,-318,-42,5.93,978,4360,2809
29362,6439,2645,-397,16,4.06,632,3475,2330
29363,31177,11905,-514,442,21.09,3677,17273,9959
29385,1295,593,-254,-29,47.76,85,542,668
29386,1479,705,-280,-43,79.58,50,534,891
29401,6729,2320,-466,-76,25.79,610,3304,2782
29402,5179,1786,-344,7,24.1,526,2517,2131
29424,21714,8558,-340,473,6.14,2105,11826,7783
29425,24043,10031,1018,684,7.01,3507,13527,6735
29426,33810,11921,323,909,16.3,4980,19828,8849
29427,17018,6792,-923,80,8.23,1714,8648,6574
29441,6229,2659,-1170,-287,95.65,373,2620,3236
29442,16728,6509,-1341,0,38.1,1641,9261,5784
29443,5037,2139,-627,-93,61.99,325,2353,2359
29444,623,307,-37,-4,47.7,43,236,344
29446,1176,561,-178,-67,175.66,96,482,598
29447,357,204,-92,-23,154.9,12,164,180
29449,3061,1410,-447,-168,672.38,230,1526,1305
29450,753,447,-142,-70,133.39,53,334,366
29451,444,265,-68,-5,274.22,15,199,230
29452,1156,625,-157,-55,269.26,69,444,642
29453,1502,762,-243,-68,131.65,78,548,875
30000,922584,394483,-40995,2151,4724.65,105360,503704,305500
30201,356729,157666,-7425,4577,208.85,42340,201722,109950
30202,37863,16005,-2255,-405,61.35,4046,20057,13382
30301,10506,4083,-1236,-185,39.83,821,5313,4338
30203,48518,18902,-2025,456,110.18,5754,26910,15610
30342,12300,5126,-778,-81,20.06,1203,6495,4506
30204,26538,10270,-1932,-306,36.83,2769,14289,9270
30205,23481,10123,-1320,210,43.91,2496,13155,7333
30206,59873,26527,-3391,-463,136.42,7124,32981,18896
30387,2751,1279,-501,-144,255.13,238,1292,1219
30402,2420,1152,-326,-125,211.95,166,1089,1163
30403,2378,1007,-323,-95,219.06,244,1223,910
30426,2448,1250,-359,-121,204.06,172,1023,1241
30207,26044,12590,-1968,-398,79.66,2785,12852,9561
30425,1127,533,-192,-96,175.47,84,487,550
30321,15531,6263,-77,199,48.45,2113,8685,4520
30322,11723,4563,-1308,-100,77.73,1037,6096,4564
30323,6450,2611,-641,-68,28.12,607,3360,2455
30324,6591,2525,-590,-120,51.75,730,3526,2322
30325,18521,7389,-1184,-17,22.49,2066,10773,5588
30209,53967,21999,515,1225,38.51,7295,32952,12849
30302,5795,2351,-604,-148,38.56,433,2617,2745
30303,2461,1123,-346,-140,89.45,152,1045,1264
30341,15721,6085,-964,-63,104.29,1631,7771,6287
30345,246,138,-61,-29,47.44,12,96,138
30343,3856,1528,-521,-121,44.15,286,1773,1792
30344,2970,1408,-382,-60,137.03,227,1502,1220
30361,11122,4599,-1078,-156,20.79,1185,5766,4089
30362,6781,2481,-443,-22,65.33,818,3521,2413
30363,16199,5673,420,401,36.37,2599,9482,4079
30364,6530,2548,-927,-134,119.44,524,3172,2834
30365,2529,1285,-596,-187,195.96,150,967,1412
30381,6867,2863,-613,-101,12.77,690,3590,2566
30382,7673,2896,32,114,46.19,1197,4135,2317
30383,5364,2261,-473,38,30.94,500,2724,2088
30390,7720,2993,-348,75,113.62,942,3910,2855
30388,4949,1578,-447,-47,94.18,568,2687,1694
30389,6869,2699,-477,-97,26.08,859,3726,2235
30384,6145,2248,-98,70,75.97,838,3372,1934
30385,1723,700,-212,-48,87.02,166,812,745
30386,1351,644,-247,-80,168.62,89,553,709
30401,17337,8012,-786,-15,64.71,1759,8886,6510
30405,2925,1370,-485,-141,136.31,181,1235,1507
30404,15236,6368,247,351,57.37,2148,8838,4112
30406,3685,1790,-442,-137,174.45,301,1568,1795
30421,14137,6795,-1545,-501,183.31,1351,6556,6200
30422,2791,1315,-296,-69,5.81,202,1335,1251
30424,2480,1248,-346,-130,294.23,184,926,1370
30427,404,223,-42,-16,48.2,40,182,182
30407,11142,5532,-1093,-200,89.77,936,5087,5011
30423,3817,1866,-506,-199,46.01,302,1590,1919
31000,553407,219742,-20034,2848,3507.14,68330,300002,177046
31201,149312,63021,-2105,1463,237.2,19470,86046,40371
31301,8219,3044,-285,21,93.4,1122,4578,2445
31303,2727,909,-178,-17,34.94,326,1449,949
31323,6372,2135,-534,-65,83.62,664,3193,2492
31326,3195,1141,-251,-20,81.6,331,1567,1288
31327,1624,647,-297,-61,79.89,81,700,840
31341,8037,2916,-565,-77,34.31,886,4334,2791
31342,3618,1187,-267,-11,52.77,365,1775,1471
31343,5361,2029,-770,-145,67.93,439,2576,2343
31202,137760,58632,-2020,1851,106.41,17908,77036,39247
31385,9557,3502,24,246,25.8,1263,5058,3090
31203,43309,17195,-2205,-195,174.5,5410,22774,14684
31365,3176,1114,-354,-44,97.65,313,1513,1350
31204,32740,13128,-1434,34,29.11,3912,17948,10736
31302,10799,3926,-686,-67,122.32,1143,5598,4053
31325,2864,1182,-405,-89,199.18,191,1279,1393
31328,6427,2400,-727,-87,224.7,621,3005,2801
31321,8967,2948,-430,41,85.53,1200,4836,2928
31322,3321,1102,-194,-24,53.67,338,1648,1335
31324,3649,1276,-424,-50,67.51,315,1805,1529
31364,6060,2230,-430,-60,233.52,676,2962,2408
31361,8476,2985,163,190,12.22,1403,4745,2295
31362,2281,810,-237,-23,14.56,248,1181,852
31363,5298,1887,-421,33,47.07,613,2676,1992
31368,10001,3528,-517,33,82.2,1218,5186,3596
31369,6364,2241,-534,-59,57.68,761,3170,2432
31366,7079,2536,-237,81,20.92,928,3769,2363
31367,7149,2451,-355,93,36.23,865,3583,2697
31384,3501,1243,62,99,4.2,507,1979,986
31386,5566,1850,-291,-11,84.45,707,2792,2067
31387,5826,2003,-421,-15,45.02,591,2755,2480
31388,3978,1394,-388,-27,60.32,386,1944,1648
31381,7017,2418,-374,43,83.08,767,3594,2653
31382,3306,1130,-253,-9,30.95,412,1667,1226
31383,6968,2321,13,119,39.09,942,3468,2537
31404,3728,1327,-435,-75,100.36,340,1680,1706
31401,4196,1791,-569,-142,340.96,296,1708,2190
31402,2907,1210,-371,-69,133.98,183,1253,1471
31403,2672,953,-332,-57,124.52,189,1172,1311
32000,671126,269892,-23226,4884,6707.89,81641,352656,227881
32201,148631,65896,-1287,2115,221.38,18820,84876,40679
32301,6056,2373,-707,-85,29.04,602,3081,2355
32302,3079,1030,-336,-50,37.24,284,1399,1395
32303,4566,1663,-526,-90,55.41,392,2066,2102
32304,15578,5589,357,314,42.64,2448,8849,4114
32305,6516,2241,-109,51,56,906,3437,2161
32306,7015,2636,393,155,36.84,1138,3719,2030
32307,8382,2758,-350,76,60.17,940,4244,3172
32308,3793,1407,-49,76,34.13,401,1876,1490
32202,39370,17970,-2407,-429,162.59,4537,21016,13343
32462,4088,1536,-338,-105,164.3,463,1850,1772
32463,3510,1131,-733,-84,128.57,306,2065,1137
32464,1168,493,-175,-38,105.5,92,459,617
32465,6456,3240,140,528,128.46,542,3134,2576
32203,94985,37815,2911,3177,172.33,13559,54471,25163
32208,23625,7733,-1669,-61,142.05,2715,12226,8617
32401,29042,10075,1033,1227,80.64,3963,16563,8229
32402,2988,1008,-418,-67,109.91,282,1308,1396
32403,3202,1187,-341,-45,55.04,338,1477,1386
32404,5017,1702,-253,-46,22.26,622,2459,1933
32405,13916,4888,-426,93,41.8,1836,6828,5220
32204,42367,17659,-2220,-2,300.44,5107,20979,15567
32481,1699,726,-285,-71,132.64,138,712,849
32482,937,485,-210,-94,300.08,39,297,601
32205,26804,10716,-1481,-58,332.69,3113,13123,10419
32421,2495,1146,-410,-103,71.85,188,1063,1244
32422,3547,1481,-429,-109,31.59,354,1592,1601
32206,26406,9231,-1340,126,120.78,3194,13764,9322
32321,6469,2259,-723,-63,204.32,623,3034,2806
32322,4187,1345,-403,-33,95.87,460,2019,1707
32207,20637,8964,-1171,-71,158.41,2189,10451,7916
32447,2322,989,-338,-99,110.1,214,1016,1092
32361,11432,3837,-1092,-2,152.23,1294,5552,4584
32362,5598,1826,-341,17,30.91,668,2775,2142
32363,8174,2897,-506,-4,64.07,1031,4059,3054
32381,6746,2354,-499,-5,82.68,723,3305,2707
32382,1511,575,-195,-27,113.98,86,657,768
32383,2546,943,-392,-74,109.5,239,1139,1167
32341,6335,2319,-612,-46,178.64,661,2899,2562
32342,5514,2037,-602,-62,189.42,499,2442,2568
32384,2017,758,-248,-54,124.86,183,824,1010
32385,2560,1011,-206,-19,117.98,280,1174,1104
32441,3248,1407,-194,-50,106.43,320,1477,1433
32442,3023,1296,-374,-121,185.89,359,1261,1402
32443,1332,548,-171,-45,97.03,139,511,682
32444,1232,552,-208,-76,74.03,110,422,700
32445,3959,1553,-389,-114,207.83,430,1702,1808
32446,4972,1889,-341,-40,137.36,544,2354,2074
32501,3880,1786,-389,-141,139.85,327,1636,1916
32502,2995,1304,-389,-69,167.24,266,1308,1421
32503,1352,576,-87,-5,137.72,138,531,683
32504,4725,2257,-210,28,198.57,435,2214,2037
32525,2267,1068,-86,11,33.44,244,1118,905
32526,2788,1415,-239,-84,55.96,253,1246,1289
32527,634,350,19,19,13.7,69,281,284
32521,10025,4503,-780,-171,122.33,1197,4801,4018
32522,308,155,-49,-18,18.55,13,130,165
32523,1604,673,-167,-42,52.39,184,697,723
32524,1496,631,-179,-57,49.64,144,688,664
33000,1888432,801409,-33093,28432,7114.33,229352,1032394,557991
33101,300449,149582,5621,8965,246.75,36886,180770,68543
33301,8848,3667,-207,217,114.42,863,4597,3333
33303,5226,2074,-375,-6,89.53,444,2396,2353
33102,149232,65547,3000,4019,51.24,21064,87075,38220
33103,77481,30866,-2794,842,118.75,8957,43427,23987
33321,15627,6605,325,431,41.78,1936,8705,4635
33104,152790,63721,-22,3462,96.62,20919,89579,39617
33401,15038,5558,-331,281,30.86,1687,8236,5044
33202,448177,189403,494,9660,298.92,55316,236690,116770
33441,7608,2788,415,348,10.84,1047,3866,2270
33503,18807,6891,-3435,-773,44.08,2123,9365,6492
33203,83903,35285,-2397,1041,185.73,10784,47647,23786
33601,3701,1430,-560,-80,159.27,349,1681,1669
33605,417,182,-77,-7,42.07,29,186,202
33624,5855,2093,-398,-16,44.9,643,2846,2357
33664,6061,2223,-377,-28,74.39,644,2874,2530
33204,56531,24090,-4205,-674,103.58,5608,28734,21774
33205,46088,18466,-4480,-723,136.24,4419,23004,17064
33207,30627,11740,-1903,29,89.95,3310,16461,10737
33462,3710,1398,-561,-114,72.7,235,1653,1820
33481,4047,1594,-542,-97,80.71,335,1914,1798
33208,57948,23222,1480,1864,192.26,7766,33069,16291
33427,5157,1711,429,194,10.24,979,2864,1297
33428,5925,2177,266,189,9.5,844,3232,1820
33209,19016,8629,-1751,-269,228.98,1725,9879,7062
33521,1966,787,-207,-38,46.69,204,884,878
33541,4071,1696,-359,-97,81.87,373,1933,1757
33542,2426,1001,-312,-73,86.91,164,967,1295
33543,1593,773,-374,-118,102.56,80,601,912
33210,18697,7871,-1416,-158,351.99,1852,9403,7296
33561,2673,973,-330,-35,121.25,235,1162,1273
33562,1631,602,-225,-41,136.37,126,689,815
33563,2845,1016,-344,-38,107.37,293,1370,1182
33564,2233,862,-264,-52,76.29,170,1020,1040
33211,22017,9170,-1701,-209,133.66,2039,11187,8600
33342,6214,2654,-720,-139,35.91,512,3104,2586
33344,4089,1662,-438,-44,88.65,410,2115,1546
33361,5663,2368,-498,-98,27.5,450,2577,2622
33362,18140,6995,-100,136,68.71,2114,9742,6180
33363,12245,4705,-329,191,29.3,1507,6945,3620
33322,24175,9403,-70,496,34.64,3186,12710,8185
33323,3930,1520,-328,2,42.99,376,1941,1611
33324,11162,4077,483,343,45.73,1936,6179,2956
33325,3394,1439,-638,-132,86.07,247,1437,1625
33522,4606,1631,-530,-68,71.18,468,2108,2029
33581,6669,2550,-726,-76,138.79,663,3167,2831
33582,13164,4560,-833,-10,147.92,1613,6375,5154
33583,2317,973,-319,-78,141.37,201,953,1162
33584,10233,3947,-359,115,75.12,1308,5471,3380
33585,1048,407,-194,-23,67.19,73,402,573
33587,1770,662,-156,-42,77.94,199,852,718
33588,2390,901,-214,-53,61.19,288,1129,967
33589,528,214,-68,-4,47.73,50,230,247
33621,2526,1070,-251,-34,87.29,234,1140,1148
33641,3324,1367,-307,-6,54.48,316,1521,1487
33642,905,370,-150,-17,28.01,85,421,399
33644,11330,4741,-425,131,86.97,1327,5602,4244
33645,5322,2233,-651,-119,109.03,429,2435,2451
33646,2532,1012,-254,-43,63.41,221,1237,1071
33442,11370,4272,-70,132,21.01,1370,5953,3988
33443,16710,6461,-799,102,36.44,1878,8625,6137
33444,4692,1882,-594,-82,9.01,341,2427,1922
33345,2933,1135,-415,-68,60.34,199,1347,1387
33346,10690,4161,-374,128,83.89,1067,5380,4211
33423,12368,4522,214,173,7.62,2027,6881,3433
33445,10950,4138,21,111,12.23,1525,5965,3454
33461,13414,5000,-787,45,90.62,1423,6726,5207
33586,813,331,-53,1,67.11,99,368,346
33602,509,223,-105,-25,76.13,29,207,273
33603,1169,476,-182,-36,130.83,96,456,617
33604,496,235,-97,-26,90.49,18,226,252
33606,9888,3709,-401,61,122.24,1342,4984,3532
33622,10888,4089,-237,35,54.05,1580,5821,3465
33623,5578,1942,-328,-36,69.52,736,2864,1977
33643,1398,575,-74,14,57.97,178,725,495
33663,4530,1793,-377,-100,78.65,398,2098,2034
33661,6026,2276,-449,-52,72.08,766,2980,2279
33662,2112,867,-346,-72,82.99,159,891,1062
33665,4915,1885,-584,-106,77.08,498,2334,2080
33305,4403,1795,-553,-95,141.15,362,2300,1724
33523,6483,2488,-511,4,127.58,600,3077,2805
34000,2799702,1243527,-44288,32102,8479.65,352678,1580054,811931
34101,142699,81602,6059,4713,15.32,14942,87271,33012
34102,119353,53056,-802,1266,39.42,16030,70462,31823
34103,145805,72206,3077,3421,26.46,18617,88001,34668
34104,190232,93866,-697,3405,35.61,23239,109724,43040
34105,247020,106284,4508,6873,117.03,39022,150821,51954
34106,138979,57775,-6039,624,353.33,16011,74314,47892
34107,77103,31483,-2250,181,94.08,10565,45694,20678
34108,134310,56456,3449,3154,61,19497,77948,35211
34324,5253,2395,-585,-119,162.87,367,2262,2604
34202,176211,76621,-9552,-1909,146.35,20105,96984,57605
34311,10616,4969,-1027,-238,18.73,813,4904,4890
34312,4676,2231,-715,-235,54.44,251,1895,2527
34313,1288,606,-175,-43,8.68,61,532,694
34314,1423,760,-239,-87,18.87,63,460,900
34423,9885,4225,-976,-163,63.53,912,4844,4081
34424,7796,3580,-576,46,16.85,735,3928,3109
34425,1172,659,-317,-156,11.64,46,279,846
34426,1525,832,-383,-144,14.08,51,419,1054
34203,23993,10682,-2433,-522,118.23,2126,11643,10082
34204,71052,31140,-3994,-583,204.74,8267,37855,24528
34407,5123,2054,-769,-118,121.88,470,2429,2219
34421,10451,4336,-449,-17,82.19,1344,5528,3514
34442,3947,1561,-409,-79,62.17,357,1665,1921
34205,82354,35637,-3880,17,110.95,10010,44711,26914
34206,21714,10248,-1636,-175,39.76,1731,10409,9496
34430,7587,3618,-440,49,32.75,616,3421,3524
34441,6426,2405,-561,-34,82.98,625,3162,2635
34444,13089,5611,-939,-97,18.4,1331,6631,5072
34207,385138,164275,-2683,6758,364.49,50688,219716,107616
34481,2248,961,-295,-87,12.67,135,903,1204
34482,10485,4284,-852,-27,30.93,1175,5559,3678
34501,44039,16770,1340,1238,56.81,6467,24309,12851
34524,19020,7081,-1391,-66,53.1,2190,9896,6818
34208,33410,13392,-1867,81,110.18,3572,17391,12370
34561,4245,1638,-547,-90,85.53,350,1893,2001
34209,35775,15272,-1119,394,251.55,4594,19098,11479
34563,2224,892,-260,-58,65.17,192,958,1074
34581,1397,500,-163,-40,85.87,136,645,615
34582,1296,490,-164,-45,83.04,134,545,617
34583,1174,503,-207,-46,91.92,105,466,603
34584,3319,1401,-515,-135,84.07,274,1459,1583
34585,2954,1244,-197,-16,43.68,331,1448,1174
34586,2542,1075,-309,-53,73.32,181,1066,1292
34210,17773,7412,-1149,-87,243.55,1978,8936,6660
34562,1253,508,-161,-40,70.61,122,528,603
34601,3052,1205,-518,-143,226.91,252,1213,1586
34602,6999,2946,-879,-255,304.92,637,2970,3388
34603,1815,669,-251,-55,110.13,206,699,910
34604,1535,576,-225,-36,159.18,151,611,772
34605,1206,478,-184,-45,131.3,92,454,660
34211,26319,11591,-1546,-158,78.66,2859,13975,9406
34212,154102,72327,6461,6055,288.45,22693,96180,29880
34402,23255,9719,-596,-329,63.84,2478,13167,7122
34405,2171,863,-203,-38,60.71,191,1040,937
34406,2811,1238,-421,-83,72.56,180,1209,1418
34408,5496,2163,-432,-93,84.68,490,2459,2538
34422,8773,3848,-1108,-201,65.08,702,4196,3841
34213,74654,31385,-607,1182,47.89,10018,42607,21397
34323,28577,11590,1112,826,70.75,4060,15554,8788
34325,8960,3826,-930,-63,194.83,677,4408,3854
34326,529,269,-87,-38,145.5,55,206,259
34327,1453,751,-221,-125,30.39,117,668,664
34381,9686,4116,-929,-122,84.81,1087,5281,3306
34382,3688,1355,-432,-94,50.6,366,1515,1807
34383,2337,959,-318,-52,123.25,212,1098,1027
34384,2857,1237,-467,-108,124.46,219,1215,1422
34385,4454,1854,-469,-132,72.5,483,2044,1927
34386,3426,1539,-425,-89,82.12,254,1531,1623
34310,8494,3604,-892,-214,30.12,567,4401,3512
34328,4560,2177,-522,-136,16.58,414,2227,1908
34329,2763,1419,-299,-63,27.6,170,1190,1403
34330,6113,2941,-696,-187,26.58,506,2838,2749
34302,51155,21615,102,506,10.41,7520,30651,12570
34304,29636,12891,969,645,13.79,4391,18016,7061
34307,22834,9422,-921,-8,33.76,2886,11778,8136
34309,12582,5232,-165,100,15.69,1826,7021,3716
34361,2926,1322,-309,-82,96.09,221,1165,1540
34362,814,365,-102,-37,54.07,95,318,401
34363,2000,901,-321,-74,192.09,150,800,1050
34364,1936,809,-269,-87,253.63,139,834,963
34365,2716,1117,-348,-54,90.5,268,1335,1101
34366,10068,4467,-135,233,171.07,1139,5316,3319
34367,3043,1284,-403,-143,130.66,259,1247,1534
34427,3446,1677,-370,-264,20.44,367,1563,1488
34428,2162,905,-228,-94,12.67,101,1093,930
34429,1550,855,-236,-103,10.13,85,572,887
34461,5335,2139,-434,-45,99.79,591,2525,2072
34462,6901,2746,-449,-45,109.36,729,3236,2772
34463,2889,1200,-329,-67,69.14,240,1132,1498
34541,1985,837,-292,-74,98.02,131,816,1038
34542,1693,719,-266,-74,103.98,134,630,928
34543,1073,473,-189,-27,52.35,44,441,588
34544,3499,1310,-220,-19,127.46,398,1597,1504
35000,1342059,598824,-62670,-10,6112.54,153608,709992,459957
35201,219078,100514,-9476,276,224.09,25015,117161,73661
35441,7231,2802,-502,51,83.78,820,3552,2851
35442,4620,1959,-721,-165,163.47,374,1954,2290
35443,16232,6962,-1403,-247,75.84,1510,7552,7150
35444,7890,3580,-1364,-396,168.61,436,3079,4374
35202,157021,70455,-6403,-623,210.44,18243,85133,51583
35421,5549,2140,-456,-7,77.02,433,2653,2425
35203,142214,64335,-1913,1413,356.9,17945,82351,38903
35381,5196,2268,-719,-215,290.35,357,2059,2777
35401,6113,2435,-567,-67,24.09,509,2923,2674
35402,26344,12253,842,1040,33.4,3773,15818,6067
35403,9233,3561,-193,171,25.49,1352,4912,2921
35504,4866,2242,-906,-242,293.08,230,1799,2831
35204,35131,16118,-3212,-668,138.26,3333,17211,14408
35501,759,371,-100,-2,93.22,41,319,399
35503,2383,1074,-361,-137,78.21,163,936,1283
35505,1241,566,-245,-81,69.66,71,454,715
35506,2232,1048,-425,-122,87.15,130,907,1195
35507,1382,595,-263,-88,134.04,87,540,754
35508,1498,660,-328,-90,98.3,85,552,859
35206,113979,48858,-1963,1285,189.37,14658,63274,35036
35207,55887,24718,75,961,89.36,7779,31231,16521
35208,91232,41631,-4522,-703,221.16,10871,49335,29874
35322,8354,3459,-422,53,29.18,830,3955,3542
35323,10494,4292,-420,43,23.2,1257,5467,3756
35324,725,351,-170,-57,40.35,48,231,446
35325,11539,4944,-1016,-191,144.02,1069,5582,4872
35326,2409,1239,-395,-122,210.32,127,875,1406
35328,833,461,-224,-82,75.85,17,251,565
35329,3539,1534,-463,-110,127.53,276,1609,1653
35210,43178,18805,-1139,541,59.85,5111,22726,14864
35342,6620,2634,-432,-55,32.09,591,3037,2970
35211,18579,8185,-1552,-221,152.4,1924,9030,7574
35481,5094,2042,-311,-25,67.4,470,2373,2250
35482,3774,1569,-291,-40,44.82,329,1671,1747
35483,5072,2339,-766,-245,93.27,316,2003,2747
35212,28201,12712,-1868,-179,127.86,3065,14075,10775
35327,2598,1220,-278,-59,12.01,176,1193,1229
35213,14478,5879,-1691,-419,228.25,1291,7512,5608
35461,4617,1765,-516,-80,129.49,386,2011,2204
35462,4152,1761,-705,-191,114.97,286,1779,2086
35205,91047,43087,-5039,941,339.83,10323,47692,28738
35214,29135,13059,-825,464,64.21,3472,16161,8779
35345,14474,5945,-1052,-12,70.5,1541,7219,5657
35361,2884,1198,-386,-103,181.46,157,1163,1560
35209,40840,17982,-1338,381,43.05,5023,22065,13381
35422,19486,8124,-1007,-15,89.81,2314,10030,7070
35301,2967,1426,-419,-107,23.12,237,1189,1541
35302,5126,2378,-677,-194,47.29,326,2095,2704
35303,2994,1579,-623,-281,38.79,183,1033,1768
35304,3711,1815,-682,-258,28.85,188,1461,2058
35321,6034,2476,-251,-117,10.58,1010,3349,1646
35341,2342,1251,-461,-208,34.69,147,874,1321
35343,14483,5955,-834,-176,50.42,1558,7651,5230
35344,11914,4848,-884,-103,34.59,1083,5654,5138
35502,3055,1365,-408,-127,115.95,262,1271,1521
36000,719559,308210,-36174,2456,4146.75,77129,375657,238346
36201,252391,119509,-6163,4494,191.39,26272,130393,70811
36202,54622,22472,-4479,-762,135.66,5592,29282,19121
36203,36149,15141,-2606,-92,45.37,3683,19522,12528
36204,46343,18541,-2989,70,252.22,5110,24627,16161
36361,10227,4036,-641,36,18.65,1182,5806,3125
36362,12900,4862,81,140,8.52,1999,6932,3845
36441,22142,8788,-1019,16,33.76,2415,11341,7952
36442,6863,2799,-575,-56,17.69,659,3478,2607
36443,8955,3545,-955,-141,42.27,781,4492,3634
36444,812,356,-145,-45,50.47,41,286,473
36406,6986,2780,-598,-38,13.32,698,3752,2523
36407,7458,2663,-349,80,56.61,837,3790,2812
36421,9325,3574,-777,-81,72.46,894,4804,3597
36422,10944,4012,-765,-40,48.58,1102,5562,4270
36461,15259,6044,-769,101,111.09,1653,8018,5557
36462,7074,2748,-731,-52,46.44,658,3484,2917
36466,5280,2194,-749,-147,108.88,447,2636,2184
36467,442,258,-197,-98,100.97,9,137,295
36481,4027,1590,-377,-43,43.04,378,2007,1637
36483,11441,5012,-1371,-456,167.81,1059,5233,5120
36484,2987,1363,-634,-211,131.58,160,1255,1571
36485,3265,1370,-379,-105,44.5,287,1518,1458
36487,1020,549,-261,-99,228.62,33,368,619
36488,865,441,-209,-72,106.06,44,358,463
36301,4837,1847,-464,-13,69.83,433,2275,2128
36302,1380,638,-165,-94,109.63,97,511,772
36321,2058,771,-231,-22,42.28,163,909,986
36341,24833,9624,-757,297,28.85,3045,13480,8199
36342,4647,2021,-653,-135,173.3,277,1845,2525
36363,2638,1025,-243,-57,30.14,310,1168,1141
36364,2198,859,-282,-57,101.04,166,961,1071
36365,1187,576,-246,-93,175.27,31,372,784
36366,404,211,-86,-25,154.97,11,127,266
36367,940,516,-178,-62,233.44,41,353,546
36383,3743,1718,-516,-153,56.62,232,1495,2016
36381,2079,961,-426,-130,23.16,123,792,1164
36382,4143,1716,-444,-94,117.69,359,1876,1907
36384,4207,1979,-480,-85,209.22,334,2006,1836
36385,1721,915,-138,-9,26.36,118,819,779
36386,2430,1124,-307,-86,92,171,988,1258
36401,14583,5847,-621,-34,14.24,1879,8772,3916
36402,22745,9353,299,529,8.74,3410,13241,5799
36403,35246,13973,620,840,16.27,5186,20635,8993
36404,13042,5054,-316,124,36.22,1400,7226,4375
36405,11384,4246,-655,-10,34.58,1202,6141,4040
36463,3309,1441,-488,-169,51.52,237,1479,1590
36464,3894,1665,-534,-163,45.4,335,1877,1680
36465,512,301,-190,-99,97.88,11,175,326
36482,5286,1998,-275,-37,54.84,671,2783,1815
36486,8336,3184,-741,-106,67.74,894,4270,3154
37000,950244,406985,-26019,8434,1876.78,113757,518056,296533
37201,341271,156750,102,5001,194.33,43379,193013,90105
37342,16544,6832,-755,11,16.48,2019,8763,5386
37343,4592,1856,-494,-47,15.82,343,2231,1974
37361,2202,964,-548,-95,80.1,125,995,1068
37362,21965,8808,-1062,70,27.33,2403,11535,7542
37363,7134,2684,-334,28,14.72,738,3706,2575
37383,23788,9617,-161,496,26.25,3011,13408,6620
37202,82329,35539,433,1695,64.59,11101,47081,22781
37384,10553,3870,-521,15,27.15,1327,5591,3598
37385,16631,6312,-409,158,20.03,2239,9279,5056
37203,50624,21272,-2540,-89,92.49,5584,26502,18171
37204,31631,13145,-1296,168,39.93,3866,17733,9666
37205,39438,16216,-870,825,49.09,4735,21427,12649
37424,10825,3898,-836,47,51.66,1158,5522,4111
37428,7175,2833,-265,91,16.69,796,3628,2673
37304,5721,2424,-712,-147,13.69,406,2662,2522
37305,5148,1953,-493,-75,34.54,478,2389,2280
37306,18983,8590,-1389,-249,40.05,1695,10255,6567
37307,5197,1843,-334,-17,23.1,570,2679,1937
37308,11954,4635,-341,181,47.43,1417,6422,4063
37301,6012,2533,-720,-199,48.18,506,2734,2765
37302,9638,4097,-917,-104,70.59,780,4639,4081
37303,12629,5301,-1115,-207,34.42,1181,6267,5144
37421,14628,5311,-506,163,56.36,1676,7761,5130
37422,6295,2324,-406,61,33.31,683,3162,2392
37423,8803,3205,-373,104,19.33,1102,4720,2962
37425,10752,3986,-415,153,19.91,1375,5735,3588
37426,12471,5000,-1058,-91,31.08,1263,6272,4886
37427,5392,2013,-519,-42,15.49,510,2683,2187
37429,3516,1244,-390,-26,47.16,354,1734,1428
37322,12846,5750,-1156,-311,74.38,1222,6072,5528
37321,9393,4338,-787,-200,61.52,839,4419,4121
37323,4477,1822,-205,-51,34.07,399,2081,1996
37341,26878,10889,-806,222,75.78,3441,14700,8445
37364,3103,1563,-36,44,14.22,312,1691,1027
37386,18699,8734,-253,269,8.1,2655,11637,3964
37381,4894,1923,-576,-50,71.2,379,2320,2195
37382,17799,6935,-341,360,38.47,2239,9494,5993
37403,8468,3675,-718,-33,8.47,772,4201,3471
37404,22445,9770,-921,219,24.39,2568,12310,7244
