CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_RESE,IND_ACCO,IND_LIVI,IND_EDUC,IND_MEDI,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38202,166532,-7451,419.89,396.6,68249,-,61807,20842,97664,47792,1746,168495,75792,4767,23780,45594,4071,696,170,7536,16074,316,428,4992,12043,1650,702,1650,3784,2257,2956,9310,915,2737,2170,1335
38203,84210,-5234,469.58,179.3,34041,-,34128,10125,47690,26359,281,85447,39636,7554,5370,25710,4937,2617,1,2720,2649,260,145,1610,7283,854,305,517,2017,1446,1650,5531,804,1908,1640,742
38204,38370,-2894,133.03,288.4,15849,-,18823,4323,21361,12578,115,39078,18665,3698,3357,11314,3490,208,2,1140,2215,86,64,918,2806,302,120,255,846,600,807,2787,432,716,661,210
38205,121735,-2217,234.3,519.6,50377,-,89238,16550,71730,32643,646,124200,56397,787,16820,36305,673,114,9,6143,10668,437,453,3666,8797,1229,552,2053,2702,2118,2246,7900,297,3009,1283,2048
38206,112091,-1280,509.07,220.2,44630,-,30815,15294,66403,30076,793,109225,50044,4252,17328,27145,4036,216,3,4687,12638,271,108,2234,6701,786,422,919,2241,1680,1821,6038,615,1926,1654,1048
38207,47157,-3629,432.2,109.1,18410,-,8634,6155,26711,14190,131,47569,22005,2586,4497,14055,2423,163,5,2060,2432,94,75,999,3520,351,144,540,1101,897,1024,3331,391,850,832,773
38210,38017,-1476,194.47,195.5,13959,-,13517,4927,22506,10558,184,34295,15674,2959,4577,7924,2660,299,0,1240,3337,51,19,654,2204,184,89,169,513,438,566,1798,249,529,512,163
38213,90187,-2667,420.5,214.5,34951,-,36047,11821,54314,23369,547,91079,44200,1982,17512,22984,1809,173,15,2760,14737,218,138,3469,6057,739,324,544,1707,1198,1331,4176,384,1749,1168,1504
38214,42080,-2868,514.79,81.7,17096,-,0,4744,21788,15536,255,40738,17800,4138,3391,10123,3768,370,12,1525,1854,50,48,797,2435,179,72,258,690,530,1080,2437,419,506,672,98
38215,35253,-25,211.45,166.7,13490,-,10036,4683,21963,8402,108,36663,17085,1459,3608,11461,1459,0,13,681,2914,53,160,1534,2336,150,101,217,655,667,1261,3228,129,475,548,504
38356,7648,-450,30.42,251.4,3618,-,0,602,4164,2881,337,7524,3019,308,1274,1421,212,96,0,276,998,5,1,98,247,18,2,25,144,58,213,203,67,110,235,11
38386,9644,-1302,583.66,16.5,4468,-,0,899,4406,4329,39,9879,4383,1153,676,2436,1151,2,2,407,267,35,3,116,449,41,5,118,210,141,238,569,112,143,291,83
38401,30359,-205,20.32,1494,11308,-,13061,4201,18518,7626,108,28819,12865,920,4695,7014,888,32,0,1180,3515,29,32,611,2448,128,62,169,619,430,484,1159,92,533,247,207
38402,21981,-443,101.57,216.4,8272,-,5955,2921,13491,5447,55,19354,8538,902,2275,5055,902,0,4,695,1576,9,62,403,1623,65,89,207,462,199,420,920,75,298,232,297
38422,18045,-1575,299.5,60.3,6722,-,0,2190,9650,6204,33,16790,7583,1972,1939,3632,1970,2,3,816,1120,2,6,219,942,82,20,59,295,265,339,755,119,279,252,38
38442,10882,-1213,94.39,115.3,4884,-,0,1066,5569,4247,64,11573,6166,1795,1383,2523,1369,426,0,1035,348,454,27,127,413,26,4,159,216,79,203,386,150,511,222,11
38484,4377,-313,98.5,44.4,1748,-,0,471,2274,1632,17,3804,1574,454,301,811,453,1,1,161,139,1,1,30,164,7,1,8,62,48,50,265,25,51,99,7
38488,11633,-799,241.87,48.1,4801,-,0,1290,5924,4419,65,11273,4446,707,959,2757,707,0,0,389,570,7,11,106,690,40,16,23,163,157,210,872,110,165,194,16
38506,24061,-2575,239.62,100.4,9837,-,0,2690,13297,8063,33,23305,9507,2170,1368,5903,956,1214,3,741,624,32,30,303,1394,117,31,132,505,386,485,1493,253,405,369,34
39201,343393,-5597,309.22,1110.5,150857,-,276087,45274,212868,79935,1214,353217,151700,4359,22519,117034,4162,197,61,13052,9406,791,2858,6484,30484,5071,2873,4681,10726,6335,7627,23638,912,8721,6624,6997
39202,15210,-2280,248.3,61.3,6996,-,0,1285,8077,5810,82,14904,5755,1143,1023,3545,610,533,0,470,553,22,20,146,948,83,18,51,379,165,311,736,147,214,327,22
39203,19547,-801,317.34,61.6,8111,-,6183,2139,11148,6237,34,19587,9657,2833,1132,5522,2748,85,3,671,458,60,20,360,1322,140,64,157,449,272,372,1320,245,354,447,110
39204,49472,-1286,125.35,394.7,19377,-,12301,6592,30092,12535,215,52216,24774,2917,5215,16216,2891,26,44,1418,3753,29,357,1782,3677,421,288,573,1078,629,1627,4015,286,827,656,397
39205,28686,-1325,91.59,313.2,10544,-,5740,3313,16834,8533,174,26818,11590,2778,2115,6619,2538,240,1,718,1396,12,19,418,1946,177,68,95,488,294,497,1613,201,470,333,66
39206,24698,-1341,135.46,182.3,9323,-,5504,2731,14071,7866,436,25623,12169,2282,2189,7246,1789,493,88,893,1208,46,34,663,1863,187,87,219,562,335,568,1581,226,455,466,406
39208,22610,-1787,286.15,79,9213,-,0,2801,13093,6661,69,23137,10713,1702,2067,6880,1274,428,2,854,1211,28,59,400,1738,210,54,162,730,395,453,1868,148,362,301,36
39209,16029,-1252,266.56,60.1,7216,-,0,1589,8156,6284,54,15786,6001,878,1088,4007,371,507,1,466,621,21,8,181,845,96,26,70,530,181,305,1086,132,236,311,7
39210,35933,-1984,632.42,56.8,14874,-,11397,4537,20598,10686,108,37078,17161,1829,2483,12653,1789,40,14,1638,831,115,60,648,3378,487,229,457,1315,699,895,2594,247,944,700,81
39211,33830,289,126.51,267.4,12877,-,0,4657,19942,9165,126,29794,13507,2941,2326,7950,2854,87,14,649,1663,16,30,209,1977,95,106,129,766,542,558,1660,227,455,1196,274
39212,28766,-1491,538.22,53.4,12245,-,10156,2912,16124,9670,188,27891,11832,2545,2334,6646,2540,5,6,633,1695,83,19,235,1520,140,48,215,536,488,831,1639,148,322,505,224
39301,2947,-439,74.1,39.8,1461,-,0,261,1491,1195,43,2784,1027,334,164,524,126,208,7,81,76,1,1,13,101,12,1,1,59,29,62,79,34,45,87,4
39302,3542,-185,28.32,125.1,1480,-,0,351,1834,1355,8,3467,1469,258,223,975,212,46,0,123,100,2,1,68,228,17,1,7,133,35,50,292,37,49,57,11
39303,2932,-304,6.56,447,1214,-,0,311,1555,1066,5,3060,1494,245,232,988,227,18,0,103,129,1,2,27,230,16,0,9,68,68,89,307,17,53,102,28
39304,2970,-327,52.3,56.8,1203,-,0,250,1579,1141,2,2678,1237,553,225,453,538,15,0,87,138,1,1,25,112,0,0,3,38,26,38,63,43,39,65,5
39305,1367,-111,196.91,6.9,598,-,0,149,669,549,2,1349,728,317,133,252,317,0,0,95,38,15,0,6,36,1,1,8,27,29,34,37,19,10,44,11
39306,1013,-157,165.52,6.1,450,-,0,120,538,355,2,1061,550,96,201,252,95,1,0,109,92,0,0,11,28,0,0,6,35,2,42,28,41,5,54,1
39307,4048,-160,39.63,102.1,1490,-,0,456,2203,1389,8,4139,2218,904,151,1160,893,11,0,95,56,0,0,22,190,7,3,10,183,169,60,369,44,38,65,3
39341,4103,-271,134.21,30.6,1758,-,0,356,2096,1651,14,3986,1777,426,257,1081,426,0,0,180,77,6,1,31,216,38,6,47,78,47,74,266,27,101,149,7
39344,4719,-773,314.94,15,2312,-,0,243,1927,2549,50,4713,1952,468,493,984,468,0,0,222,271,0,0,86,195,12,3,28,56,71,53,224,66,63,127,7
39363,4358,-274,212.11,20.5,1799,-,0,403,2083,1872,21,4386,2181,524,382,1254,519,5,3,210,169,10,4,75,283,25,1,25,56,67,54,355,93,102,114,11
39364,411,-127,95.28,4.3,213,-,0,34,195,182,1,427,212,61,57,89,61,0,0,54,3,4,0,0,10,0,0,1,14,0,14,12,9,2,27,1
39386,25062,-2006,470.71,53.2,9772,-,0,2766,14622,7674,25,21716,8767,947,2235,5400,945,2,8,911,1316,47,14,312,1152,126,60,220,474,252,547,1231,163,333,516,138
39387,6500,-847,332.96,19.5,3074,-,0,535,2698,3267,28,6649,2473,287,861,1315,287,0,109,490,262,0,0,61,218,7,1,18,110,44,119,375,77,95,190,10
39401,7584,-736,193.43,39.2,3109,-,0,762,3911,2911,23,6927,2995,718,717,1552,543,175,0,306,411,0,5,55,435,24,2,11,151,74,128,366,51,86,164,8
39402,13951,-496,100.84,138.3,5340,-,0,1623,7674,4650,43,12447,5005,812,935,3207,810,2,14,413,508,23,11,133,793,32,19,93,207,135,215,970,150,198,251,28
39403,6374,-578,111.95,56.9,2641,-,0,603,3128,2643,14,6095,2700,474,496,1717,473,1,13,227,256,9,0,43,353,17,11,43,90,122,69,655,48,115,151,4
39405,3984,-641,236.51,16.8,1769,-,0,395,2020,1569,5,3984,2068,567,545,948,567,0,3,333,209,8,0,89,185,9,0,8,93,57,93,216,48,84,66,0
39410,5447,-448,44.88,121.4,2063,-,0,581,3064,1802,7,5063,2142,240,693,1188,240,0,5,180,508,1,3,20,242,13,3,7,96,127,188,243,37,87,122,20
39411,6407,-455,197.98,32.4,2406,-,0,731,3258,2418,17,5702,2725,909,716,1092,907,2,4,432,280,3,3,50,234,9,1,13,95,47,106,280,58,52,144,5
39412,18733,-1794,642.06,29.2,7754,-,0,2050,9470,7209,51,18754,9391,2917,1571,4802,2833,84,0,918,653,60,17,228,1168,94,26,97,389,250,391,1227,198,306,411,41
39424,5783,-654,103.02,56.1,2573,-,0,569,2941,2273,8,5373,1959,710,237,1006,370,340,6,179,52,1,0,50,192,26,5,23,84,103,79,216,55,58,115,5
39427,1681,-127,85.35,19.7,745,-,0,162,826,693,11,1553,669,236,154,279,236,0,0,94,60,0,0,9,44,2,3,3,17,12,29,63,15,15,67,0
39428,12366,-1071,188.47,65.6,5052,-,0,1257,6755,4353,84,11115,4407,1359,787,2176,883,476,0,394,393,1,7,74,461,31,3,29,190,116,236,524,97,184,224,84
40101,104469,-4208,73.37,1423.9,44232,-,87138,12040,60181,32014,744,103070,43864,299,9384,32348,199,100,80,3302,6002,54,277,7014,6909,618,429,847,2231,1441,1527,6584,192,2592,1687,1779
40103,85167,-2173,68.29,1247.1,33495,-,70024,11094,51625,22342,902,85368,38290,906,12601,23306,757,149,4,3695,8902,98,193,3185,5813,466,472,836,1748,1342,1603,4281,167,2524,676,1379
40105,61583,-2131,16.66,3696.5,28064,-,60914,7492,37940,16009,582,73100,35647,58,11855,22356,40,18,22,3847,7986,187,1440,2461,4427,407,449,1799,1544,856,1789,3911,97,2598,578,1191
40106,181936,-1350,39.28,4631.8,89036,-,179612,20407,113772,43267,3233,228057,120803,306,19379,93454,105,201,10,8057,11312,1211,3120,8497,24565,4802,3137,3832,8379,4701,4560,12805,293,9406,5357,6453
40107,214793,169,170.89,1256.9,86420,-,183250,31719,134974,47713,1012,192448,72985,1182,17142,50722,1153,29,117,7824,9201,140,627,3754,13906,1048,1187,1560,3775,2959,3690,11875,287,3783,2271,3799
40108,71801,-4013,36.36,1974.7,32142,-,69080,7745,41484,22381,851,76219,33747,70,7962,24007,69,1,2,3479,4481,141,818,1635,5339,685,553,1082,1783,1578,1491,5407,110,2810,716,1567
40109,257097,-2973,83.04,3096.1,107313,-,227815,35894,159207,61134,2434,245395,101055,486,25307,68463,479,7,13,10780,14514,289,1291,4742,17148,2095,1857,3000,6048,3970,5299,15149,409,5395,2060,6510
40131,292199,17718,67.98,4298.3,133165,-,280969,41272,197419,50090,5896,292082,122370,704,16023,94319,543,161,7,8030,7986,660,1460,16508,24692,1797,2287,2935,6210,3968,8740,15349,453,6847,3073,10664
40132,212527,16816,31.47,6753.3,124266,-,205510,21276,148740,34371,2968,365990,244309,274,34554,196310,263,11,17,19198,15339,1194,16638,16612,59387,12086,7964,10183,16525,6820,4793,12139,466,22594,10103,11977
40133,178429,11329,15.16,11769.7,106966,-,178429,17562,127849,27724,2159,284690,181614,165,14628,152802,93,72,11,9699,4918,2777,13293,5320,39689,11812,7114,12454,15223,8482,6121,11186,626,15165,6317,11242
40134,247096,729,30.98,7976,112423,-,246376,33528,167308,45186,2610,217392,82932,338,14015,58958,333,5,2,9171,4842,301,1768,3424,14906,1641,2445,3715,4691,3218,4967,12141,303,4328,1411,9320
40135,193280,13893,83.83,2305.6,78018,-,163403,30181,126224,36540,1387,172935,64190,1857,10042,46850,1495,362,6,5912,4124,340,1056,3002,11928,1300,1416,1831,3970,2543,4574,9952,328,3683,1267,5101
40136,128659,-4,16.02,8031.1,62266,-,128035,16495,88231,22940,841,115358,37537,125,4074,28421,123,2,0,3311,763,97,490,1900,6145,612,1124,1144,3103,1635,3796,5821,157,1833,661,4820
40137,211553,1983,95.88,2206.4,90254,-,202978,31510,142113,37234,1464,189366,72469,717,8686,55390,710,7,8,6599,2079,169,5052,2682,11778,1843,1954,2365,4843,3042,4815,9788,266,5172,1790,7507
40202,123638,-7452,81.55,1516.1,49936,-,102308,14235,71030,37816,426,128704,52817,969,12930,36905,837,132,1,4781,8148,465,265,2386,8927,1103,533,968,2954,1979,2305,10369,225,3085,1806,1548
40203,302402,-4032,229.84,1315.7,116664,-,183547,41720,189948,66194,1910,304186,140707,7967,25057,100410,7953,14,4,10205,14848,482,1137,6105,25575,4087,2372,3771,8830,5779,6968,20941,903,7797,6145,6791
40204,57686,189,61.78,933.7,22645,-,27788,7355,34335,15930,266,60532,26405,503,7966,16930,503,0,4,1833,6129,87,83,1047,5391,403,207,597,1241,970,1160,3566,143,1256,866,919
40205,131492,-1865,214.13,614.1,53451,-,53622,16856,81768,32755,993,132654,56896,1207,11945,42489,1206,1,29,4705,7211,283,364,2695,10876,1340,743,1174,3255,3073,2633,9719,373,3085,3159,972
40206,50605,-929,54.52,928.2,21198,-,19961,6524,29867,14163,275,55716,23843,378,4875,18212,378,0,64,1994,2817,96,116,1347,4227,501,242,493,1059,1206,1104,5488,202,1119,1108,282
40207,71375,-3164,76.88,928.4,23333,-,12067,9195,43015,19165,186,66122,27672,3677,6495,16370,2266,1411,7,2451,4037,54,75,1087,4604,411,210,389,1378,926,1246,3673,380,1120,871,1076
40210,69057,-4205,482.53,143.1,22316,-,6500,8613,39892,20519,239,69532,34326,7348,6952,19309,7344,4,3,2750,4199,107,52,1684,5012,463,171,434,1389,958,1347,4665,720,1374,1040,610
40211,48512,668,41.85,1159.2,16628,-,12497,7250,29578,10918,188,46378,21220,1344,6438,11917,1343,1,0,1452,4986,53,58,1069,3275,259,186,280,915,614,1021,2509,143,901,687,1468
40212,37448,-1765,33.63,1113.5,12577,-,9333,4488,22236,10698,85,37320,18255,1183,5583,10951,923,260,0,925,4658,28,36,827,3820,415,111,230,641,543,588,2578,105,649,408,510
40213,70468,398,69.83,1009.1,27634,-,28175,9807,43686,16843,309,64358,26587,940,7614,16640,823,117,2,1606,6006,119,111,1060,4407,442,249,526,1207,937,1021,4033,203,1305,1139,1274
40214,27031,-1073,111.17,243.2,10095,-,5243,3395,15430,8204,146,27405,12516,880,4454,6765,789,91,3,584,3867,104,30,406,1528,176,48,253,448,310,477,1851,217,551,470,313
40215,44210,-2350,15.98,2766.6,17801,-,38592,5122,25915,13124,188,38114,12034,113,3084,8191,112,1,0,1493,1591,82,41,436,2236,178,139,224,662,644,669,1900,52,588,422,564
40216,58499,1018,45.5,1285.7,20024,-,39201,9094,36205,13162,157,48346,16829,930,2475,12790,930,0,0,851,1624,84,76,1233,2630,269,210,262,698,786,1215,3049,159,626,1577,550
40217,100172,2601,87.78,1141.2,37703,-,65133,15175,66368,18504,559,87418,33914,577,5263,26023,567,10,0,2799,2464,256,254,2382,7460,524,602,1057,2301,1704,1777,4550,270,1906,1236,1795
40218,106780,-1622,14.15,7546.3,41075,-,106446,17670,71569,17151,332,82226,29075,121,3920,23131,120,1,1,2919,1000,71,329,637,5650,438,665,692,1729,1339,1841,4212,100,1557,3942,1832
40219,95087,2339,26.88,3537.5,36778,-,91526,15363,63292,16290,513,81043,32715,133,6978,23427,133,0,9,3402,3567,126,221,1657,8142,413,848,766,1510,1357,1479,4236,95,1913,790,2051
40220,95501,1353,119.66,798.1,37077,-,50221,12807,60993,21476,472,78895,26978,1629,3374,19702,1067,562,0,1516,1858,71,183,934,4879,379,376,620,2152,1407,1959,3971,400,1492,950,2202
40221,70482,3395,29.58,2382.8,27850,-,61156,10045,45099,15129,446,66103,20499,195,3012,15684,195,0,1,1792,1219,37,126,1099,4165,319,500,600,1558,893,2035,2422,112,1288,567,1571
40223,57920,1977,42.11,1375.4,21517,-,38345,8450,38263,11134,360,54543,25019,545,8931,14448,545,0,14,1613,7304,54,110,1842,3947,274,300,260,1066,801,1016,3095,91,1158,488,1041
40224,55431,-246,52.7,1051.8,20482,-,33390,7085,34005,14337,143,44910,14831,840,2491,10362,782,58,0,972,1519,96,72,379,2401,213,203,302,842,608,808,3113,112,793,516,1042
40225,31640,-1262,117.55,269.2,10219,-,0,4264,18608,8749,147,28586,13065,2334,3349,7048,2332,2,2,1167,2180,4,24,508,2029,198,100,134,627,370,468,1542,248,441,359,330
40226,30081,-549,139.99,214.9,11094,-,0,3810,17561,8708,165,36384,19479,689,10069,8450,689,0,10,1007,9052,32,40,1539,1770,114,142,140,559,551,410,1956,102,734,393,239
40227,42589,-3340,135.18,315.1,16472,-,0,5156,24520,12910,239,38235,13433,874,3444,8416,874,0,6,1058,2380,52,29,462,1660,132,75,101,449,440,675,2953,110,723,607,647
40228,56355,-3030,246.73,228.4,19064,-,9290,7255,33467,15560,203,59313,31119,4281,8410,17131,4265,16,10,2112,6288,100,61,1949,4450,410,205,491,1649,792,1013,3322,418,1424,947,1197
40229,40732,-2640,105.12,387.5,13072,-,0,4787,23528,12409,68,35258,14875,3051,3215,7815,2982,69,9,1375,1831,23,22,502,1989,164,65,185,451,446,620,1950,280,690,451,771
40230,98435,461,216.15,455.4,33765,-,49286,14165,62542,21548,441,79125,30162,4100,5203,19268,3670,430,12,2730,2461,85,153,1199,5092,364,365,483,1671,1631,1406,4175,455,1403,871,1506
40305,49780,2808,74.99,663.8,17619,-,41774,9057,32702,7973,145,41198,16620,361,4094,10834,359,2,6,2766,1322,23,75,1494,2849,148,233,377,884,822,639,1601,62,1292,358,1308
40341,38592,-544,30.22,1277,12867,-,23278,5648,25949,6991,281,32079,12203,94,3888,8065,94,0,1,1592,2295,21,29,1796,2004,90,287,185,368,277,447,1188,30,735,629,135
40342,31318,333,38.9,805.1,11060,-,18158,5335,19882,6101,82,25415,9445,143,1688,7364,143,0,4,751,933,13,66,1108,1886,65,131,194,439,252,488,1615,36,684,400,237
40343,43564,3007,8.7,5007.4,16617,-,41900,7439,28053,8055,387,37461,15546,92,2801,11955,92,0,0,1400,1401,19,94,1617,3939,261,270,287,926,641,571,1982,84,930,353,679
40344,26044,443,16.33,1594.9,9077,-,17955,3939,16465,5635,145,22356,8512,106,3081,5084,105,1,1,1063,2017,25,29,994,1163,41,139,104,248,290,309,1028,22,549,168,216
40345,24679,1232,18.91,1305.1,8865,-,17000,4352,16487,3837,148,25641,12982,314,4426,7899,236,78,1,720,3705,26,54,1544,2825,66,229,118,607,395,552,687,49,589,184,317
40348,8373,515,37.43,223.7,2657,-,0,1340,5051,1982,19,10673,6459,178,1170,5031,178,0,0,330,840,10,17,1589,1335,29,89,48,431,397,117,449,25,376,129,70
40349,41997,4312,14.12,2974.3,16232,-,35402,7572,28007,6190,245,40543,18856,225,3351,13731,225,0,0,1466,1885,88,88,3201,4533,190,332,254,726,583,524,1544,152,1088,516,1461
40381,15369,-878,11.42,1345.8,5891,-,9459,2329,9285,3745,74,13681,5730,189,696,4446,109,80,6,319,371,10,12,100,533,63,26,30,350,352,374,683,32,357,1534,389
40382,30021,-658,11.03,2721.8,12087,-,22599,3363,17827,7424,310,24913,8183,77,2040,5570,77,0,9,812,1219,31,31,315,1552,110,70,132,348,257,373,1720,24,386,252,465
40383,32119,787,48.51,662.1,11656,-,12574,4454,18998,8647,137,25350,8096,454,1486,5632,426,28,18,667,801,30,34,401,1305,194,80,134,564,291,365,1494,75,438,257,494
40384,19160,-119,22.14,865.4,7056,-,0,2305,11915,4929,104,17097,7283,276,1849,4796,276,0,4,660,1185,7,29,526,1230,60,38,70,304,373,323,1103,37,470,233,355
40401,8602,-651,14.18,606.6,3511,-,0,929,5002,2670,96,7796,2843,92,1177,1530,92,0,0,304,873,16,2,203,236,22,16,18,49,103,135,433,12,156,145,28
40402,17088,-1116,35.58,480.3,6510,-,6655,1901,10311,4872,169,15855,6605,327,3065,3110,327,0,1,743,2321,26,7,274,772,48,31,43,195,180,212,840,45,306,157,77
40421,13863,-672,20.07,690.7,5216,-,0,1719,8592,3545,50,11269,3604,164,1007,2269,164,0,0,334,673,17,11,233,462,14,33,47,162,223,201,556,28,137,162,147
40447,29155,-198,67.18,434,9297,-,0,4067,18193,6888,66,23591,9768,1317,2719,5551,1316,1,2,977,1740,35,23,511,1448,35,76,119,371,359,320,1273,111,500,405,146
40448,2432,-317,51.93,46.8,798,-,0,253,1256,923,3,2226,1071,189,289,573,189,0,0,90,199,0,0,16,166,1,1,4,65,9,60,127,30,28,66,20
40503,15284,-116,22.83,669.5,4793,-,0,2257,9647,3364,140,12865,5843,1107,1625,2851,1107,0,0,518,1107,8,4,358,694,23,59,55,145,168,173,717,54,250,151,252
40522,14350,68,18.43,778.6,4470,-,0,2245,8887,3209,49,11725,5218,1092,1394,2549,1092,0,0,333,1061,0,10,84,958,42,17,54,131,159,154,549,97,167,127,183
40544,20253,5,37.91,534.2,6799,-,0,2989,12433,4794,94,18889,9111,1215,2880,4737,1213,2,0,661,2219,13,13,693,1196,55,40,77,319,233,245,1265,69,365,167,266
40601,11685,-684,44.56,262.2,4595,-,0,1368,6602,3715,44,10724,3354,130,897,2303,130,0,63,374,460,12,25,173,489,12,12,38,200,96,187,527,39,336,169,12
40602,10909,-901,132.1,82.6,4215,-,0,1214,6016,3679,20,9003,2739,336,444,1934,333,3,0,292,152,17,1,78,399,26,8,33,147,70,178,645,41,150,158,8
40604,9617,-599,8.04,1196.1,3924,-,0,1245,5536,2836,24,7470,1782,61,375,1333,59,2,1,262,112,8,1,55,208,16,13,33,41,72,114,572,10,99,99,5
40605,18264,-1851,36.12,505.6,7693,-,0,2486,10533,5243,63,16057,4825,156,982,3625,156,0,0,670,312,25,15,171,993,42,21,46,215,256,220,1151,39,228,228,37
40608,5503,-238,14.24,386.4,2083,-,0,686,3218,1599,10,4641,1268,60,316,884,60,0,0,224,92,7,2,30,162,5,3,7,35,64,69,305,16,90,96,1
40609,3251,-157,32.03,101.5,1157,-,0,386,1889,976,3,2671,902,209,107,579,208,1,0,84,23,6,1,8,131,2,0,5,58,24,47,180,18,26,79,1
40610,24714,-829,42.04,587.9,8998,-,0,3302,14552,6860,71,21438,6470,258,1845,4314,253,5,2,849,994,12,8,306,830,76,44,54,236,168,247,1759,62,267,257,41
40621,36005,1618,46.61,772.5,15560,-,24488,5070,23004,7454,577,42860,23014,208,11668,10058,178,30,35,1133,10500,153,46,2373,2045,191,165,190,759,356,640,1661,46,1164,422,927
40625,21572,-1326,151.28,142.6,7703,-,0,2474,12234,6861,72,19739,7486,828,2479,4051,826,2,10,639,1830,12,7,238,750,14,20,79,292,323,372,1207,110,250,389,116
40642,6792,-261,5.68,1195.8,2645,-,0,1015,4010,1760,28,5894,2324,93,1015,1153,66,27,0,135,880,11,1,66,311,7,11,35,77,55,90,331,12,70,87,52
40646,7852,-320,62.4,125.8,2843,-,0,1056,4384,2398,23,6980,2948,370,1220,1330,368,2,1,210,1009,0,4,25,296,10,17,38,78,93,106,372,36,99,156,28
40647,19544,-1293,119.35,163.8,7444,-,0,2428,11225,5880,99,17078,6378,724,919,4616,711,13,0,493,426,20,8,151,698,39,18,58,188,198,380,843,103,288,1644,99
41201,237506,-3855,431.42,550.5,90435,-,138858,33762,147400,54548,1144,255165,125708,7550,21821,91077,5893,1657,7,9935,11879,830,2142,4464,22048,4335,1632,3635,7721,5105,7574,16496,1453,7998,6474,4430
41202,126926,-4190,487.48,260.4,43651,-,36217,18612,75322,32829,484,122634,56847,7666,11891,35727,6664,1002,79,5164,6648,332,225,2316,8936,882,449,985,3727,2292,2571,7704,807,2906,1927,1231
41203,69074,4351,71.73,963,25219,-,36834,11418,43422,13610,503,76834,40296,690,10442,27288,690,0,12,2116,8314,155,215,6119,7145,501,437,625,1759,1548,1312,4210,148,2087,1182,1721
41204,21404,-1335,96.93,220.8,7100,-,0,2869,12563,5970,65,19966,9004,966,2809,5110,959,7,31,816,1962,18,26,550,991,72,48,77,306,356,441,1298,134,454,357,101
41205,57161,-1029,255.02,224.1,19614,-,12897,8484,33988,14659,337,60498,31662,2815,11462,16575,2753,62,11,2842,8609,137,142,1181,4088,483,164,522,1417,1061,1185,3758,379,1294,901,673
41206,50699,-798,195.44,259.4,16674,-,6018,7410,30249,12959,185,49576,24431,1644,6009,15385,1642,2,8,2136,3865,174,117,747,3875,493,167,525,1671,1284,893,3366,244,1137,866,1219
41207,30720,-1397,112.1,274,10055,-,9708,4562,18240,7891,57,30183,15473,1895,3935,8465,1616,279,1,1370,2564,38,47,502,2262,316,95,210,680,614,570,1829,211,659,470,1140
41208,45133,-719,95.85,470.9,14305,-,6733,7128,27813,10169,98,37995,16121,2024,3412,10192,1831,193,5,1711,1696,27,45,700,2838,197,136,226,654,1019,755,2031,261,823,507,466
41209,28984,-1408,126.51,229.1,9314,-,0,3907,16953,8113,124,27349,12734,1441,2763,8385,1439,2,0,1180,1583,28,47,330,1554,133,43,134,1565,417,627,2593,174,466,302,117
41210,32899,-638,125.01,263.2,10741,-,0,4630,19916,8195,75,30072,13330,1565,4046,7322,1549,16,2,1124,2920,18,17,695,1682,184,82,173,564,406,599,1497,240,518,665,379
41327,16405,305,43.94,373.4,5478,-,0,2628,10479,3256,66,16705,8996,439,3448,4968,439,0,0,373,3075,1,28,435,789,52,37,80,373,223,189,917,33,254,1558,140
41341,17837,-1052,22.12,806.4,6025,-,5643,2354,11452,3979,73,16458,7421,269,2426,4459,269,0,0,461,1965,9,25,1137,1088,52,50,84,286,120,323,739,37,366,152,258
41345,9224,134,12.79,721.2,3074,-,0,1607,5731,1885,35,8785,4290,239,1722,2244,239,0,0,221,1501,0,1,414,611,31,21,36,130,189,128,439,36,102,106,85
41346,26175,-982,51.89,504.4,8437,-,0,3173,15643,7359,87,23600,9624,842,3191,5502,841,1,0,690,2501,30,13,504,1201,96,94,97,305,361,378,1510,166,481,296,59
41387,6379,-359,36.01,177.1,1959,-,0,923,3873,1583,4,7626,4748,874,1021,2293,775,99,0,911,110,552,7,90,206,10,8,132,157,65,144,218,41,1094,121,8
41401,20929,-641,65.8,318.1,6916,-,0,3024,12177,5728,59,19949,9384,401,3699,5225,400,1,0,697,3002,15,42,240,1889,141,28,137,328,258,434,1115,74,309,230,44
41423,7369,-587,11.46,643,2694,-,0,866,4202,2301,23,7309,3079,152,1403,1510,152,0,0,203,1200,1,2,38,297,43,14,15,133,84,127,410,91,120,136,13
41424,9515,-113,24.48,388.7,3076,-,0,1312,5767,2411,40,8757,4368,605,1491,2154,605,0,0,347,1144,4,11,76,751,33,23,35,158,180,88,496,38,150,115,114
41425,25607,-1450,99.46,257.5,7346,-,0,3456,14572,7577,99,23294,11694,4066,1618,5733,3869,197,0,767,851,15,7,412,1380,114,23,124,297,232,440,1661,385,314,344,262
